"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Capillaries","Endothelial","Amyloid_effect",0.241459481731814,0.517646936832104,0.0661525717384292,0.420836335044239,0.179376853312425,4,FALSE,FALSE
"Arteries","ExNeuron4","Amyloid_effect",0.189445385842664,0.535147652534362,0.025381025370295,0.287172725352003,0.164064360472369,4,FALSE,FALSE
"Arteries","ExNeuron8","Amyloid_effect",0.301878620970536,0.141681609630922,0.13916508466451,0.425282777150335,0.162713536306026,4,FALSE,FALSE
"Capillaries","InhNeuron4","Amyloid_effect",0.294866222099297,0.265915281418224,0.239147734733095,0.451213463058785,0.156347240959488,4,FALSE,FALSE
"Capillaries","ExNeuron8","Amyloid_effect",0.314931728663605,0.372635532788521,0.159755948299746,0.409643393638313,0.155175780363859,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes1","Amyloid_effect",-0.785792531721108,0.00195146913748297,-0.940956539866289,-0.64842693048534,0.15516400814518,4,TRUE,FALSE
"Arteries","ExNeuron2","Amyloid_effect",0.101911116045383,0.532460577224426,-0.00466892147464488,0.256143627846437,0.154232511801054,4,FALSE,TRUE
"Arteries","OPC1","Amyloid_effect",-0.392140490753534,0.0439960835626133,-0.484923271146927,-0.240275842977511,0.151864647776023,4,TRUE,FALSE
"Parenchyma","ExNeuron12","Amyloid_effect",0.0477004750189804,0.79300408249172,-0.0276791831787067,0.198051049386122,0.150350574367142,4,FALSE,TRUE
"Parenchyma","ExNeuron6","Amyloid_effect",0.342152956674979,0.18226589330792,0.234327295485017,0.489561047844317,0.147408091169337,4,FALSE,FALSE
"Parenchyma","ExNeuron9","Amyloid_effect",0.0841044063682739,0.782388791792955,0.0120177997697862,0.23124730343286,0.147142897064586,4,FALSE,FALSE
"Parenchyma","InhNeuron4","Amyloid_effect",0.0659654311348061,0.712460965273929,-0.0667123989111873,0.210711343500053,0.144745912365247,4,FALSE,TRUE
"Capillaries","Oligodendrocytes8","Amyloid_effect",-0.0769972047331808,0.884970702692789,-0.151876452596098,0.0661144235525663,0.143111628285747,4,FALSE,TRUE
"Parenchyma","ExNeuron2","Amyloid_effect",-0.193628255505975,0.363751629180398,-0.307773237386568,-0.0507928332156262,0.142835422290349,4,FALSE,FALSE
"Parenchyma","ExNeuron1","Amyloid_effect",0.266487188279497,0.363751629180398,0.154202566425794,0.404543522654138,0.138056334374641,4,FALSE,FALSE
"Parenchyma","ExNeuron10","Amyloid_effect",-0.336597389449487,0.087033236782155,-0.472073528647765,-0.278033211696676,0.135476139198278,4,TRUE,FALSE
"Parenchyma","ExNeuron14","Amyloid_effect",0.0143250692113643,0.928934222973117,-0.0649614299885491,0.147723550345169,0.133398481133805,4,FALSE,TRUE
"Parenchyma","Pericytes","Amyloid_effect",-0.0294260922359457,0.893682850957129,-0.162384691063594,0.101488967887959,0.132958598827649,4,FALSE,TRUE
"Arteries","ExNeuron10","Amyloid_effect",-0.0260887976520072,0.893022508602118,-0.158528618005013,0.0517860240302182,0.132439820353006,4,FALSE,TRUE
"Parenchyma","Oligodendrocytes5","Amyloid_effect",-0.126299227162661,0.700489995886756,-0.256231845576064,-0.0730398237286479,0.129932618413403,4,FALSE,FALSE
"Arteries","ExNeuron12","Amyloid_effect",0.280599892417901,0.129728844323382,0.161676296133155,0.409256207989846,0.128656315571945,4,FALSE,FALSE
"Parenchyma","Astrocytes3","Amyloid_effect",-0.454101419559354,0.0106386563131193,-0.566415123793011,-0.330317581810362,0.123783837748992,4,TRUE,FALSE
"Arteries","Endothelial","Amyloid_effect",0.106356993237552,0.68449486608693,-0.0169049765667794,0.168719505576498,0.123261969804331,4,FALSE,TRUE
"Parenchyma","Oligodendrocytes7","Amyloid_effect",-0.421774929281942,0.18226589330792,-0.516343339344286,-0.299899501085971,0.121875428195971,4,FALSE,FALSE
"Parenchyma","ExNeuron8","Amyloid_effect",0.10411940881596,0.640043108495649,-0.0168260232084323,0.217049254803036,0.120945432024393,4,FALSE,TRUE
"Capillaries","ExNeuron5","Amyloid_effect",0.674897435186736,0.00652013199206251,0.554601683076973,0.764157495815388,0.120295752109763,4,TRUE,FALSE
"Parenchyma","InhNeuron3","Amyloid_effect",-0.0905511231769842,0.646399101662122,-0.179235536037549,0.0290670058714674,0.119618129048452,4,FALSE,TRUE
"Arteries","ExNeuron1","Amyloid_effect",0.146414960236431,0.584306280212376,0.0317026016087725,0.207964111252483,0.114712358627658,4,FALSE,FALSE
"Arteries","Astrocytes2","Amyloid_effect",0.413364980082602,0.129728844323382,0.298796545147351,0.463489477769949,0.114568434935251,4,FALSE,FALSE
"Parenchyma","ExNeuron3","Amyloid_effect",0.444046998754714,0.18226589330792,0.385083134489809,0.556613270795807,0.112566272041093,4,FALSE,FALSE
"Parenchyma","InhNeuron2","Amyloid_effect",0.00521857434481232,0.962875022843455,-0.102121923026845,0.11308887743113,0.107870303086318,4,FALSE,TRUE
"Arteries","ExNeuron7","Amyloid_effect",0.17360322003595,0.429880353467539,0.0860258355619703,0.27498372213333,0.10138050209738,4,FALSE,FALSE
"Arteries","OPC3","Amyloid_effect",-0.277359540026411,0.115038569826436,-0.34060824149795,-0.180155649693963,0.0972038903324484,4,TRUE,FALSE
"Capillaries","ExNeuron11","Amyloid_effect",0.479471996253787,0.0748611651230344,0.385304048974703,0.569163116173795,0.0941679472790837,4,TRUE,FALSE
"Capillaries","Fibroblast","Amyloid_effect",0.280455937130131,0.206951160866419,0.188128683673063,0.354962117178057,0.0923272534570679,4,FALSE,FALSE
"Capillaries","SMC","Amyloid_effect",0.658211689032114,0.000290051964941272,0.633202647056604,0.750024633359956,0.0918129443278418,4,FALSE,FALSE
"Parenchyma","ExNeuron13","Amyloid_effect",-0.0875542521647741,0.646399101662122,-0.140896889680619,0.00268303903698759,0.0902372912017617,4,FALSE,TRUE
"Parenchyma","ExNeuron5","Amyloid_effect",-0.0138385518934113,0.928934222973117,-0.0490352234916141,0.0763501948685886,0.0901887467619999,4,FALSE,TRUE
"Parenchyma","OPC1","Amyloid_effect",-0.436051793644962,0.0178276583599037,-0.521753139640572,-0.394099937115734,0.0857013459956099,4,TRUE,FALSE
"Parenchyma","OPC3","Amyloid_effect",-0.334402296880411,0.0744245489870801,-0.420083067023215,-0.305469741155364,0.0856807701428041,4,FALSE,FALSE
"Capillaries","Microglia3","Amyloid_effect",0.316662585313667,0.0651101414290834,0.231662552698541,0.386264368071276,0.0850000326151263,4,FALSE,FALSE
"Arteries","Fibroblast","Amyloid_effect",0.257118560193271,0.0288074545185751,0.212087370143141,0.342020765897112,0.0849022057038404,4,TRUE,FALSE
"Parenchyma","Oligodendrocytes8","Amyloid_effect",-0.117720608811177,0.61924719576674,-0.171362660608834,-0.0333430016421326,0.0843776071690441,4,FALSE,FALSE
"Parenchyma","ExNeuron4","Amyloid_effect",0.369398327490341,0.239675508005552,0.29367635273705,0.452300465332862,0.0829021378425205,4,FALSE,FALSE
"Arteries","Pericytes","Amyloid_effect",0.323008540896481,0.180743765671554,0.242515922421954,0.3641232326079,0.0804926184745275,4,FALSE,FALSE
"Arteries","Oligodendrocytes5","Amyloid_effect",-0.150260486813799,0.533000141530292,-0.23071975034991,-0.106163884639361,0.0804592635361103,4,FALSE,FALSE
"Parenchyma","ExNeuron11","Amyloid_effect",0.0952064917242215,0.61924719576674,0.0346623660050973,0.173754469468027,0.0785479777438059,4,FALSE,FALSE
"Arteries","Oligodendrocytes8","Amyloid_effect",-0.247156042366891,0.174608211384532,-0.275890534529897,-0.169774700667813,0.0773813416990781,4,FALSE,FALSE
"Arteries","ExNeuron14","Amyloid_effect",0.13308396402183,0.403427881665924,0.0568680589962883,0.190810259266895,0.076215905025542,4,FALSE,FALSE
"Parenchyma","SMC","Amyloid_effect",0.156817062706905,0.399637015403268,0.0807146975571453,0.230304718975704,0.0761023651497594,4,FALSE,FALSE
"Arteries","Microglia2","Amyloid_effect",-0.118859992940476,0.495721794283444,-0.163280153251352,-0.0437572571591474,0.0751027357813291,4,FALSE,FALSE
"Arteries","Oligodendrocytes4","Amyloid_effect",-0.21684244211734,0.302238362741601,-0.267555699255161,-0.142912945215026,0.0739294969023132,4,FALSE,FALSE
"Capillaries","InhNeuron2","Amyloid_effect",0.175651922640599,0.547369671112684,0.104040506603833,0.222077105801597,0.0716114160367662,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes4","Amyloid_effect",-0.297700050002219,0.18226589330792,-0.348645938448997,-0.229970918813899,0.0677291311883204,4,FALSE,FALSE
"Parenchyma","Microglia3","Amyloid_effect",0.291600410188825,0.0109979893747332,0.237099539644377,0.359322108063292,0.0677216978744677,4,TRUE,FALSE
"Parenchyma","InhNeuron1","Amyloid_effect",0.174942757701414,0.358149238425041,0.118753040777646,0.238715210086382,0.0637724523849683,4,FALSE,FALSE
"Parenchyma","Microglia5","Amyloid_effect",-0.130409954252464,0.640043108495649,-0.175779191809416,-0.0671757086017973,0.0632342456506663,4,FALSE,FALSE
"Arteries","ExNeuron13","Amyloid_effect",0.239994488897307,0.140948487085914,0.186371305421193,0.302941696808454,0.0629472079111468,4,FALSE,FALSE
"Parenchyma","Fibroblast","Amyloid_effect",0.0934819144801815,0.358149238425041,0.0325788487517073,0.112304933437769,0.0609030657284743,4,FALSE,FALSE
"Arteries","Oligodendrocytes3","Amyloid_effect",-0.214950745795443,0.214810179579015,-0.275088356268646,-0.157099159219176,0.0601376104732027,4,FALSE,FALSE
"Parenchyma","VLMC2","Amyloid_effect",-0.330584392572287,0.0279355725808099,-0.384526655392641,-0.282908174440928,0.0539422628203541,4,TRUE,FALSE
"Arteries","Microglia1","Amyloid_effect",-0.00361591542426828,0.981118100910958,-0.0494601434262412,0.0411379312426449,0.045844228001973,4,FALSE,TRUE
"Parenchyma","OPC2","Amyloid_effect",-0.439899920397541,0.000232508014567313,-0.484984673616845,-0.425446667630896,0.0450847532193037,4,FALSE,FALSE
"Capillaries","InhNeuron3","Amyloid_effect",0.442946958637619,0.057957517597431,0.398698531100531,0.483061693619782,0.0442484275370882,4,TRUE,FALSE
"Parenchyma","Microglia2","Amyloid_effect",0.0435802440099499,0.881345865167231,0.00782979218534044,0.0791422718809528,0.0357504518246095,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes3","Amyloid_effect",-0.0988884676016384,0.640043108495649,-0.130006815300971,-0.0667040044741646,0.0321844631274737,4,FALSE,FALSE
"Parenchyma","VLMC1","Amyloid_effect",-0.124061869572075,0.61924719576674,-0.155319709775038,-0.0942991278378734,0.0312578402029629,4,FALSE,FALSE
"Parenchyma","InhNeuron5","Amyloid_effect",0.0634050462368829,0.692525185565294,0.0335474518515574,0.0904091671583724,0.0298575943853256,4,FALSE,FALSE
