"gene","statistic","p.value","p_adj"
"SLC30A8",0.328096856451775,3.81472961075073e-06,0.000169225392423707
"INAFM1",0.328028623041023,3.83349421277069e-06,0.000169637435637176
"HTR6",0.327997130697599,3.84218436895081e-06,0.000169637435637176
"DPH1",0.327958640055636,3.85283110924235e-06,0.000169706306123137
"AKAP7",0.327906152816596,3.86739460565757e-06,0.000169946968600613
"AP1B1",0.32778368259217,3.90157991595011e-06,0.000170689054797392
"RSAD1",0.3277801834429,3.9025608480663e-06,0.000170689054797392
"USP28",0.327587730233087,3.95687469009997e-06,0.000172376010379149
"TAF9B",0.327557987464298,3.96533249561215e-06,0.000172376010379149
"KLF4",0.327545740441855,3.96882011474803e-06,0.000172376010379149
"C17orf113",0.327467009583295,3.99131025420429e-06,0.000172950603961762
"CC2D1A",0.327330542761791,4.03058045966727e-06,0.000173845544260383
"AGFG2",0.327152086149055,4.08248827372747e-06,0.000175678688940402
"MUC13",0.327054109969514,4.11125626705877e-06,0.000176436568559066
"NPPA",0.327027866349994,4.11899463973833e-06,0.000176436568559066
"IL12RB2",0.326987626133396,4.13088704198559e-06,0.000176541067268016
"SLC16A9",0.326882651655316,4.16206452480534e-06,0.000177325946757282
"DNAAF11",0.326844161013354,4.17355221120315e-06,0.000177325946757282
"TNFRSF8",0.326768929304063,4.19609249743918e-06,0.000177701187034408
"SLC26A5",0.326674452273791,4.22456282813081e-06,0.000177987502859759
"DCAF12L1",0.326667453975252,4.22667902953924e-06,0.000177987502859759
"NHS",0.32665170780354,4.23144416736629e-06,0.000177987502859759
"KYAT3",0.326611467586943,4.24364495179604e-06,0.000178099580044366
"LUZP1",0.326544983750826,4.26387606030602e-06,0.000178438034980664
"RMDN1",0.326522239280575,4.27081824996557e-06,0.000178438034980664
"PDLIM4",0.32636652713809,4.31863488686305e-06,0.00017963212727629
"OLAH",0.326140832010217,4.38884625377967e-06,0.000182146872523531
"STEAP2",0.326013113061887,4.42905752933831e-06,0.0001834081561373
"OGFOD1",0.325979871143828,4.43958076043714e-06,0.000183437190889212
"GCM1",0.325820659852073,4.49031178085243e-06,0.000185123758982781
"ZFP14",0.325775170911572,4.50490724052697e-06,0.00018531640445833
"OR2D2",0.325453249178793,4.60949409820066e-06,0.000188810623104061
