step,loss
2358,5203002.350012481
2359,5201767.454374313
2360,5199634.92618826
2361,5202825.095781177
2362,5201281.33397603
2363,5204390.009804338
2364,5203973.699752629
2365,5199334.775120497
2366,5198529.577328742
2367,5199175.73775512
2368,5199884.400549144
2369,5196995.8036277
2370,5201684.947233558
2371,5200257.624874204
2372,5198883.6520012915
2373,5202506.909350812
2374,5198617.1000160575
2375,5199027.036084771
2376,5200886.193090826
2377,5199386.854464591
2378,5200335.722996682
2379,5196679.786359876
2380,5195927.511887789
2381,5197186.259777188
2382,5199015.008272111
2383,5197111.197934657
2384,5196160.810194135
2385,5209766.05660975
2386,5194929.844585776
2387,5194281.280559063
2388,5195894.756447583
2389,5195408.493156493
2390,5196564.101221085
2391,5194733.420254648
2392,5194209.293051243
2393,5193373.950504363
2394,5196646.530530512
2395,5193970.586748421
2396,5196348.462514639
2397,5198853.701723874
2398,5194307.34963122
2399,5192117.551259577
2400,5198353.560945511
2401,5195499.380936265
2402,5194464.507880092
2403,5192456.851094484
2404,5193584.274485946
2405,5196594.092648268
2406,5191992.500552833
2407,5193389.130000889
2408,5192652.7524423
2409,5196896.817162156
2410,5194468.006575018
2411,5191373.923294187
2412,5195670.378254801
2413,5194989.3980382085
2414,5193241.7691504955
2415,5192376.139901698
2416,5193445.345100373
2417,5191573.66444239
2418,5192524.629829079
2419,5189860.130849838
2420,5192653.433992207
2421,5191357.280027747
2422,5190558.670256883
2423,5189875.784240961
2424,5192252.651056528
2425,5191454.20723623
2426,5190690.410197318
2427,5191173.836750627
2428,5190569.556183994
2429,5190212.720208108
2430,5188820.690266788
2431,5196718.860830903
2432,5190969.016098022
2433,5192985.503685832
2434,5190959.484876871
2435,5191594.948513389
2436,5193377.199074507
2437,5189178.722353607
2438,5190144.0018647015
2439,5190145.495806038
2440,5189677.501094401
2441,5190008.310621202
2442,5189420.806221575
2443,5187796.932074249
2444,5191192.985109985
2445,5187977.181671262
2446,5191068.613235474
2447,5189578.055695742
2448,5191407.144074529
2449,5187118.966048956
2450,5189176.60754028
2451,5190442.535667121
2452,5186250.970967233
2453,5186744.482730925
2454,5185267.086283743
2455,5187265.1161978245
2456,5186248.704808325
2457,5185800.807352841
2458,5186630.891302347
2459,5187070.718670845
2460,5189483.389855742
2461,5187170.454069197
2462,5185033.924204916
2463,5186004.070034564
2464,5184867.2811947465
2465,5185536.504446983
2466,5185322.700986147
2467,5185925.920543373
2468,5186134.533131301
2469,5187838.834023416
2470,5185403.458867013
2471,5188519.415791154
2472,5189595.666798055
2473,5187003.107240081
2474,5186281.442803085
2475,5185925.2434539795
2476,5184097.709988475
2477,5183954.897739887
2478,5184110.012069225
2479,5183794.289082527
2480,5183204.838036776
2481,5189638.798826903
2482,5184559.777792186
2483,5184034.892629921
2484,5181498.605721474
2485,5181456.161476344
2486,5181565.774325192
2487,5184499.16435492
2488,5186127.9805755615
2489,5184162.472941518
2490,5182096.427119136
2491,5180996.00378263
2492,5182675.159181356
2493,5180422.094007492
2494,5181874.841353059
2495,5180653.989327848
2496,5180882.380162418
2497,5182582.142131448
2498,5179944.694133699
2499,5182691.652011514
2500,5179948.543506205
2501,5179769.341802776
2502,5180429.8211324215
2503,5181687.128983736
2504,5180470.964527607
2505,5179442.096360743
2506,5179019.0512830615
2507,5180123.310880393
2508,5180756.4714740515
2509,5185566.837449253
2510,5178529.006620944
2511,5178469.491745651
2512,5178585.765181899
2513,5182247.575213194
2514,5181092.168273747
2515,5181291.445213258
2516,5178823.803617746
2517,5177226.027123153
2518,5177134.674289405
2519,5176767.345537007
2520,5176848.895375788
2521,5181592.746832788
2522,5176723.176889956
2523,5177411.4672269225
2524,5177157.353042275
2525,5179131.614069462
2526,5176889.340528369
2527,5178798.560279071
2528,5178333.310166836
2529,5176104.810907364
2530,5177205.220199645
2531,5175426.183793634
2532,5176902.947053373
2533,5177179.846409738
2534,5175678.169216692
2535,5180768.819439113
2536,5177628.364167035
2537,5178787.82588163
2538,5179509.634719431
2539,5178003.257329583
2540,5175822.887887508
2541,5176052.224181294
2542,5174834.159972191
2543,5175987.722133219
2544,5175607.33254385
2545,5176932.49920851
2546,5176515.410795271
2547,5175128.28373456
2548,5178537.061892927
2549,5176973.533831894
2550,5175097.792581409
2551,5175188.079566896
2552,5174833.415499628
2553,5179050.374339402
2554,5176251.719152331
2555,5173354.206381798
2556,5173446.290233135
2557,5174074.593606114
2558,5172844.807479024
2559,5176384.322886467
2560,5172737.878048837
2561,5172182.58681643
2562,5177737.279264033
2563,5176650.535086572
2564,5175686.554839432
2565,5172895.550528824
2566,5172112.473184705
2567,5173510.568482488
2568,5174484.773736477
2569,5174648.330271453
2570,5172389.379724562
2571,5171841.487257302
2572,5173052.907058686
2573,5172389.903349996
2574,5171294.915619969
2575,5171616.107308328
2576,5170226.966048777
2577,5171704.326056004
2578,5171765.620225698
2579,5172850.102935135
2580,5172295.048955977
2581,5170546.5730111
2582,5169648.661359847
2583,5174983.476260036
2584,5170218.549721479
2585,5170468.9236111045
2586,5170965.751004279
2587,5170947.670096844
2588,5171062.782778978
2589,5171994.67221719
2590,5170042.642431915
2591,5170778.728399932
2592,5174692.03221035
2593,5170906.129008174
2594,5173793.047215283
2595,5169183.587016523
2596,5169798.590576708
2597,5168652.345048785
2598,5169223.8677046895
2599,5172963.90916568
2600,5170855.517599344
2601,5169979.521952808
2602,5168210.741307706
2603,5167441.515595853
2604,5169261.292460918
2605,5169319.412182242
2606,5166501.147473216
2607,5168448.416981041
2608,5168135.853491306
2609,5166389.047802508
2610,5167148.2941223085
2611,5169654.398709655
2612,5167638.301039994
2613,5167519.882139862
2614,5166209.4069004655
2615,5169442.2952593565
2616,5172466.396992028
2617,5167047.947162449
2618,5167727.40806973
2619,5166086.851436257
2620,5166153.071087658
2621,5165089.299489081
2622,5164886.014760792
2623,5168852.565359205
2624,5170769.459320307
2625,5166405.811781704
2626,5167241.109610379
2627,5165324.742372453
2628,5166018.377496362
2629,5165363.742744356
2630,5165821.339171171
2631,5164558.337962985
2632,5167001.273361862
2633,5165719.840142012
2634,5166288.14999032
2635,5164639.707589567
2636,5163859.7656953335
2637,5165771.451486051
2638,5168305.697152078
2639,5166245.483573407
2640,5164383.280265093
2641,5163106.817363083
2642,5165890.145673096
2643,5164253.932035863
2644,5162920.742500603
2645,5166045.433284581
2646,5165165.230789721
2647,5162632.013420612
2648,5162740.048786879
2649,5163705.2880833745
2650,5162102.187703788
2651,5163742.380324721
2652,5164383.797018975
2653,5166661.016417205
2654,5161895.296121836
2655,5166850.543163419
2656,5168340.137934208
2657,5162371.747220516
2658,5163086.943798423
2659,5164600.0035787225
2660,5162781.086856604
2661,5163325.749935746
2662,5164379.782020956
2663,5163934.6743294
2664,5163826.644756913
2665,5162176.661275744
2666,5163780.642588913
2667,5163841.604969084
2668,5162505.92121768
2669,5165542.826253921
2670,5164937.0462327
2671,5160410.537595093
2672,5161871.562238544
2673,5160688.5531669855
2674,5159935.387142241
2675,5161029.325717419
2676,5160813.38026458
2677,5162587.5162477195
2678,5165385.273531258
2679,5162077.199005663
2680,5162987.653765738
2681,5161878.295370519
2682,5159179.074817538
2683,5161013.126556039
2684,5163923.683063865
2685,5160719.211413562
2686,5159932.074174523
2687,5159179.5250585675
2688,5160085.918911606
2689,5160790.251103967
2690,5158674.814209461
2691,5160722.285417467
2692,5159805.419184566
2693,5159895.66164273
2694,5163867.673976004
2695,5158352.938923001
2696,5158336.190077841
2697,5157486.554284692
2698,5157351.299356043
2699,5161329.963943303
2700,5159305.204632163
2701,5158013.5147694945
2702,5157165.782766819
2703,5160619.654819608
2704,5158118.972194254
2705,5157165.727909952
2706,5157482.261110306
2707,5157391.977505177
2708,5157023.844219863
2709,5157328.197159171
2710,5156244.713919342
2711,5157141.221840084
2712,5157389.083673656
2713,5155979.608312011
2714,5157935.3738949895
2715,5157153.001401603
2716,5155486.8914063275
2717,5158090.939976573
2718,5156527.226999879
2719,5157036.4129439
2720,5157278.979978502
2721,5156058.215752363
2722,5158420.5056445
2723,5156242.574873447
2724,5157065.708928168
2725,5155535.174793005
2726,5154587.094051838
2727,5156728.840540767
2728,5156843.066631973
2729,5154475.109990567
2730,5157328.17787534
2731,5155490.995050013
2732,5158442.955080986
2733,5155407.251366675
2734,5155718.565191507
2735,5156113.502489388
2736,5162402.7965762615
2737,5158465.811535925
2738,5155695.590231955
2739,5155162.399217904
2740,5156389.105295837
2741,5154538.8155863285
2742,5156464.937856019
2743,5153570.0955396
2744,5153716.866430819
2745,5153839.384239674
2746,5155808.538734376
2747,5155301.314067006
2748,5157439.881548762
2749,5154364.974109352
2750,5153943.424278736
2751,5152561.565440536
2752,5155409.006110191
2753,5154002.458871543
2754,5153651.01449129
2755,5153772.078257322
2756,5153154.434832156
2757,5151489.530970931
2758,5153196.4597506225
2759,5152518.937476575
2760,5153619.318036795
2761,5159815.073833555
2762,5153189.9512886405
2763,5152691.659779221
2764,5151933.346920252
2765,5151631.693818808
2766,5152976.584550023
2767,5153072.830678701
2768,5152495.393629193
2769,5151053.235094696
2770,5153614.325287044
2771,5151885.946092367
2772,5151724.053237736
2773,5154255.473104417
2774,5151157.367595434
2775,5150131.816898465
2776,5153056.146151066
2777,5151117.0919235945
2778,5152357.369774938
2779,5151985.8892992735
2780,5153693.732068539
2781,5149797.224624634
2782,5150009.0503976345
2783,5153850.428333163
2784,5150371.872895122
2785,5149476.97843802
2786,5152131.279327154
2787,5154045.979895115
2788,5149944.507713586
2789,5149636.975197256
2790,5153903.025923431
2791,5149778.63646704
2792,5147846.181477249
2793,5150994.3074012995
2794,5150176.50411737
2795,5150118.513619721
2796,5148083.512424111
2797,5150019.020874113
2798,5148945.066127539
2799,5148213.888499498
2800,5153362.530231953
2801,5150148.389754534
2802,5148340.247968197
2803,5149467.541750252
2804,5146719.527516663
2805,5154833.407564521
2806,5147597.217925131
2807,5149848.261467397
2808,5148471.501621723
2809,5149693.458972454
2810,5147930.210178077
2811,5149099.460879803
2812,5149540.931042314
2813,5147444.898642898
2814,5148636.166769087
2815,5147442.334218919
2816,5146941.228608966
2817,5149707.800295174
2818,5146603.632720053
2819,5150671.627797484
2820,5146543.130815625
2821,5147125.683442473
2822,5147312.964087129
2823,5148088.904353917
2824,5151421.802917957
2825,5146379.490907311
2826,5146500.668397665
2827,5146991.857363343
2828,5146826.780521095
2829,5146908.632517874
2830,5145101.524560273
2831,5146521.630267441
2832,5148809.180749536
2833,5148505.653316498
2834,5147170.999594152
2835,5144851.554120481
2836,5146290.729475796
2837,5144142.79821974
2838,5144403.173861206
2839,5145099.051276803
2840,5144299.421635985
2841,5145349.816018164
2842,5148603.1945543885
2843,5148369.526396394
2844,5143982.753574729
2845,5148515.381859064
2846,5150148.665237308
2847,5144619.80610913
2848,5144038.247156262
2849,5149100.306146681
2850,5146063.671459138
2851,5144661.857615948
2852,5143869.644669533
2853,5145751.290533423
2854,5146545.990351051
2855,5151739.459499836
2856,5147107.809245408
2857,5142736.6162573695
2858,5146934.762843907
2859,5142755.548953652
2860,5143190.178753734
2861,5147500.557078898
2862,5145524.425368816
2863,5142831.280655682
2864,5143457.9884803295
2865,5142241.340089142
2866,5142527.905297995
2867,5141591.418478966
2868,5146645.315317094
2869,5142616.296936572
2870,5142744.2634084225
2871,5144294.208412081
2872,5143771.0797562
2873,5142521.502550781
2874,5143747.958463073
2875,5144214.997767746
2876,5146637.570494711
2877,5144783.108398259
2878,5145028.522530258
2879,5142692.348509073
2880,5140995.733694613
2881,5144190.335092962
2882,5141676.994108558
2883,5141236.283472598
2884,5141864.738786668
2885,5140596.192877412
2886,5143550.544302046
2887,5144454.79772681
2888,5142178.853265762
2889,5144953.14138186
2890,5142314.644456148
2891,5141997.040530682
2892,5141896.560712695
2893,5142080.085093617
2894,5139628.643145323
2895,5140762.815589964
2896,5141191.731979668
2897,5143683.481523275
2898,5140288.602563202
2899,5139730.301602304
2900,5140456.558084309
2901,5140128.8161709905
2902,5140296.327219933
2903,5142609.469518721
2904,5147823.263596237
2905,5140085.920358658
2906,5139182.273072362
2907,5144044.257520556
2908,5141151.675462961
2909,5140613.680798918
2910,5140878.849540353
2911,5138299.619388998
2912,5140211.231605351
2913,5138712.538287818
2914,5139385.765406668
2915,5138080.748828232
2916,5141663.14563489
2917,5137663.324611187
2918,5139253.337008953
2919,5138666.8184354305
2920,5141648.881999433
2921,5139350.662089169
2922,5138083.24437362
2923,5137406.219881713
2924,5137625.448663592
2925,5138471.076709032
2926,5137046.328474402
2927,5137865.09661755
2928,5142957.02715835
2929,5137206.858415842
2930,5138750.719331682
2931,5137468.870034456
2932,5139952.436087251
2933,5136842.188414693
2934,5136788.1494935155
2935,5143599.679683745
2936,5136219.454845369
2937,5139493.256574631
2938,5136170.447058439
2939,5136320.746093988
2940,5136098.278732538
2941,5141316.585000992
2942,5137481.862675071
2943,5138956.287462473
2944,5135869.780073822
2945,5135785.783471465
2946,5136874.403919756
2947,5135758.582483768
2948,5137419.428242147
2949,5135071.477533877
2950,5137432.25669238
2951,5137109.052605927
2952,5137531.167665422
2953,5135931.539836824
2954,5135555.286780119
2955,5137117.163439572
2956,5135586.5421792865
2957,5135513.239999652
2958,5137082.384596109
2959,5134787.822017789
2960,5134486.033638597
2961,5137266.977641404
2962,5139048.603051484
2963,5137177.679616362
2964,5135549.527577817
2965,5134292.876865387
2966,5133959.028653443
2967,5136142.850295901
2968,5138207.534692764
2969,5135206.058780134
2970,5133348.550647736
2971,5133785.845075488
2972,5135972.63415724
2973,5135276.274564207
2974,5135008.070119083
2975,5135915.928933084
2976,5136168.957723379
2977,5134550.1682239175
2978,5135431.234546125
2979,5136226.4340645075
2980,5133526.967556477
2981,5133729.5960332155
2982,5134999.320559621
2983,5133627.834627807
2984,5139005.800580621
2985,5133228.607252806
2986,5137131.399509639
2987,5132667.484187126
2988,5132017.714677334
2989,5139535.606438637
2990,5132768.270783424
2991,5134459.499691457
2992,5132748.37546438
2993,5135956.400666177
2994,5133335.241998911
2995,5134042.702359498
2996,5131383.2239794135
2997,5133342.932526886
2998,5132557.863229513
2999,5133761.337477386
3000,5131695.394406974
3001,5132722.223241717
3002,5130880.64487499
3003,5131783.236756504
3004,5131485.033211827
3005,5131307.836728424
3006,5131028.890450716
3007,5134779.357359946
3008,5134725.126196444
3009,5137386.627070725
3010,5136039.798056662
3011,5133631.760004938
3012,5131216.33702445
3013,5133240.982995391
3014,5131022.164032936
3015,5132485.511111617
3016,5134681.29698807
3017,5131137.215954065
3018,5132139.665750861
3019,5131882.045486569
3020,5131481.991052419
3021,5132297.7248494625
3022,5130273.380682766
3023,5130323.940715849
3024,5129456.692661166
3025,5129234.840826809
3026,5130471.901979327
3027,5130149.143690437
3028,5129810.372888029
3029,5129483.610685408
3030,5133577.01867044
3031,5130692.068117738
3032,5130046.033969998
3033,5129746.521010816
3034,5129557.497355521
3035,5128708.630782247
3036,5129103.782369256
3037,5130618.616089106
3038,5129168.25384438
3039,5131427.8193567395
3040,5129353.078857183
3041,5129582.081667364
3042,5129933.715947151
3043,5131131.780053109
3044,5129375.369707465
3045,5131402.245185971
3046,5132113.478081107
3047,5128347.278134286
3048,5129138.63600558
3049,5128195.134113967
3050,5128758.853750825
3051,5128432.936285317
3052,5127897.8946172595
3053,5128154.917794764
3054,5129939.313930154
3055,5127229.68364346
3056,5128536.140847921
3057,5127362.001211405
3058,5128270.218776643
3059,5127332.3522673845
3060,5128827.794187963
3061,5127449.7166341245
3062,5126920.07451117
3063,5131440.076600641
3064,5129854.887780428
3065,5127686.626742065
3066,5127644.885576993
3067,5127943.467951745
3068,5127264.275048137
3069,5127402.965867519
3070,5127441.331748247
3071,5126346.454154223
3072,5128464.511439085
3073,5128114.694919705
3074,5129592.738742471
3075,5126743.443805873
3076,5127615.161134243
3077,5127876.362476289
3078,5128279.997616351
3079,5126713.46470046
3080,5126191.029726744
3081,5125653.685823917
3082,5126156.299851656
3083,5125412.033447593
3084,5128632.093297899
3085,5125299.862936735
3086,5127722.75954172
3087,5125742.035607517
3088,5126158.902698398
3089,5125988.014135301
3090,5127684.393564582
3091,5125414.247821391
3092,5124951.561573088
3093,5126227.047881007
3094,5125479.168031216
3095,5128316.175619364
3096,5127278.824234992
3097,5125752.412852824
3098,5127251.284748614
3099,5126365.71219039
3100,5126023.85961777
3101,5126907.0541853905
3102,5126489.959680676
3103,5124323.600309312
3104,5126010.063901365
3105,5124318.234696746
3106,5128421.847301781
3107,5123385.574636579
3108,5125698.247559249
3109,5123442.292272836
3110,5124427.134163886
3111,5127224.448659182
3112,5127077.14264375
3113,5126366.207251847
3114,5123007.374113619
3115,5124180.03861469
3116,5123863.072005093
3117,5125729.457172394
3118,5124243.505454451
3119,5123436.336659014
3120,5122995.940133214
3121,5124530.016989291
3122,5128763.142222822
3123,5123563.8674786985
3124,5123406.823759139
3125,5124058.266591668
3126,5123927.958578706
3127,5124416.807597041
3128,5123524.872311413
3129,5125503.387063861
3130,5122350.240744412
3131,5123796.012064636
3132,5124914.50413233
3133,5122528.468003958
3134,5123017.863956511
3135,5121735.57630229
3136,5125273.285374939
3137,5123991.296592414
3138,5123952.416970968
3139,5122895.818734884
3140,5122721.769947022
3141,5121498.12618807
3142,5121406.13561058
3143,5121998.981284261
3144,5121566.593358338
3145,5121385.673407912
3146,5121489.4593523145
3147,5125873.526973993
3148,5122325.233651817
3149,5121600.815208316
3150,5120765.03729558
3151,5123448.212015152
3152,5123660.954527229
3153,5120783.100897372
3154,5123541.378650129
3155,5121502.16862756
3156,5121843.273272991
3157,5125765.038178742
3158,5122699.83734718
3159,5120054.307180285
3160,5120635.876866698
3161,5120600.125584304
3162,5123585.601874292
3163,5121032.527204394
3164,5124016.3449341655
3165,5120792.020045102
3166,5120780.270887136
3167,5120677.681044161
3168,5125310.48701027
3169,5120995.44593662
3170,5122392.04534483
3171,5123760.103571415
3172,5120005.747536182
3173,5120168.608985126
3174,5122818.382112682
3175,5119100.337113559
3176,5125053.629695058
3177,5119898.528608382
3178,5119870.478831232
3179,5121004.089779913
3180,5120474.610606372
3181,5123702.341264129
3182,5122058.300852418
3183,5119285.764039636
3184,5120616.345859826
3185,5120435.268452227
3186,5120336.374959022
3187,5121527.751124322
3188,5124834.516838431
3189,5118760.95025152
3190,5118899.80832094
3191,5120222.419999719
3192,5121585.946161091
3193,5120000.615013957
3194,5118780.884660661
3195,5121754.8900054395
3196,5119347.115429461
3197,5119270.110258043
3198,5118980.291463375
3199,5118747.706612766
3200,5118989.8502883315
3201,5119300.220674813
3202,5122479.298309743
3203,5117991.247776985
3204,5117968.379187703
3205,5117174.068476021
3206,5119492.036719382
3207,5117795.197638154
3208,5118310.190863103
3209,5119171.677384496
3210,5119707.251889199
3211,5118732.365036428
3212,5117352.7962965965
3213,5121210.431975782
3214,5118520.414068282
3215,5118151.042730898
3216,5117079.948781729
3217,5117691.1399745345
3218,5117535.382376015
3219,5118369.178411156
3220,5117198.801907927
3221,5116719.610643506
3222,5117305.934547663
3223,5117221.822956979
3224,5117870.32848233
3225,5119425.074975282
3226,5117232.763053
3227,5117636.721095294
3228,5121919.205946088
3229,5117096.249562681
3230,5116737.605942965
3231,5115844.069588959
3232,5116629.791433871
3233,5117678.862886012
3234,5117378.73209548
3235,5119060.015283942
3236,5117025.792248517
3237,5116360.797845006
3238,5117063.30725795
3239,5117560.149875224
3240,5119141.599710941
3241,5117735.878449291
3242,5115075.610006452
3243,5115932.62404722
3244,5116702.816526175
3245,5115593.156274259
3246,5115458.091433644
3247,5119621.166344851
3248,5116944.192532241
3249,5114827.5297368765
3250,5114983.400635123
3251,5114197.534401953
3252,5115898.182081401
3253,5117165.099189222
3254,5115534.033559978
3255,5115103.952191174
3256,5114619.817968667
3257,5114746.770884007
3258,5115775.188480616
3259,5117407.556716174
3260,5114212.773010075
3261,5115444.909046471
3262,5115535.1046102345
3263,5115006.77022922
3264,5113897.170644343
3265,5114127.312813491
3266,5113857.278882921
3267,5115050.359798461
3268,5116975.388098836
3269,5114750.990715176
3270,5113573.281088531
3271,5115370.413037419
3272,5115007.64819935
3273,5113971.372163087
3274,5116892.648781359
3275,5114235.0469473
3276,5114076.838205457
3277,5112865.6534229815
3278,5114692.151891589
3279,5115687.717067897
3280,5113854.760265708
3281,5113377.819476545
3282,5113724.425925612
3283,5115424.383254111
3284,5113915.6544902325
3285,5112817.248447359
3286,5113372.266014695
3287,5113215.667045653
3288,5112761.181260884
3289,5113769.189162284
3290,5113246.856639624
3291,5113420.473333657
3292,5112204.299699426
3293,5112534.743111193
3294,5113315.79094851
3295,5114768.184372634
3296,5113215.522769868
3297,5112330.589391351
3298,5114740.343099594
3299,5111842.975390792
3300,5112946.956775427
3301,5113453.308462858
3302,5112121.844712794
3303,5111935.353012562
3304,5112867.813928843
3305,5113873.546702802
3306,5114019.869420826
3307,5112509.781685472
3308,5113929.212272406
3309,5111593.109513879
3310,5113212.974925697
3311,5113028.230638385
3312,5111904.853569448
3313,5112640.893314511
3314,5111983.250591755
3315,5113531.23312813
3316,5113181.2701612115
3317,5111468.617501378
3318,5112928.385230184
3319,5113605.542512417
3320,5111274.762619376
3321,5111850.787688434
3322,5111485.542595983
3323,5111898.594539404
3324,5110754.254570842
3325,5112572.98438549
3326,5110313.111534268
3327,5112922.6971075535
3328,5111310.796350032
3329,5112544.105635524
3330,5111244.462782383
3331,5110054.109109789
3332,5109921.157182276
3333,5110242.403832138
3334,5111498.312088132
3335,5111607.427321613
3336,5110210.468910247
3337,5115793.457358241
3338,5110503.033030063
3339,5111718.836034298
3340,5110995.003140986
3341,5109447.932708025
3342,5109073.147722244
3343,5110924.290475607
3344,5109196.054063022
3345,5111327.300762445
3346,5109738.436034083
3347,5109694.190404713
3348,5113576.927912712
3349,5109635.2642477155
3350,5112106.641302109
3351,5111168.72617206
3352,5110274.885393441
3353,5110358.625499815
3354,5110612.933714867
3355,5108752.05543679
3356,5113747.622505963
3357,5109367.832937479
3358,5108794.498355389
3359,5110129.318842888
3360,5110180.291753173
3361,5109033.694496691
3362,5108762.956352055
3363,5108589.883511603
3364,5111273.226114392
3365,5111663.976752818
3366,5108510.923487902
3367,5109876.860940427
3368,5108238.997262597
3369,5109839.004581571
3370,5108572.599154294
3371,5108078.515167803
3372,5108810.953540146
3373,5108205.490982771
3374,5107933.792137384
3375,5108141.768918693
3376,5108263.1576426625
3377,5110415.0442896485
3378,5107336.730173826
3379,5107349.570755988
3380,5109301.060809374
3381,5107398.149414718
3382,5107446.598176956
3383,5108089.005111873
3384,5107913.338549435
3385,5108470.90133965
3386,5108500.194982231
3387,5107864.902251482
3388,5107189.668132067
3389,5108738.572803378
3390,5106992.332018614
3391,5108153.138300419
3392,5108985.966959178
3393,5106640.0403472185
3394,5108295.85662359
3395,5110322.272352695
3396,5106510.460579395
3397,5106690.2837385535
3398,5111005.49921912
3399,5108942.257485747
3400,5106136.642336726
3401,5108908.756818712
3402,5106665.133943617
3403,5107042.119888544
3404,5107575.203152299
3405,5108243.303928912
3406,5106252.154364765
3407,5109873.991068661
3408,5106542.200646967
3409,5107169.184662223
3410,5108371.448565215
3411,5106741.695675969
3412,5106331.235629201
3413,5106554.701242328
3414,5107191.918701321
3415,5108220.062915057
3416,5105642.047785997
3417,5106661.099663854
3418,5106110.008343369
3419,5107236.313183606
3420,5106063.166401923
3421,5105285.972294927
3422,5107212.159027159
3423,5108236.627410054
3424,5108775.662352383
3425,5105840.913121879
3426,5105689.078181326
3427,5105169.703112602
3428,5105952.268198371
3429,5105250.839284062
3430,5105870.299379408
3431,5108529.372078538
3432,5106307.717206657
3433,5106338.421422601
3434,5105384.876922429
3435,5105033.629943371
3436,5108657.295412004
3437,5105133.66185686
3438,5105148.110199392
3439,5104427.033875048
3440,5109900.112573624
3441,5106349.295453429
3442,5104097.773522168
3443,5105344.915026486
3444,5105014.553304076
3445,5106280.658822179
3446,5106097.357246965
3447,5105207.125258803
3448,5105035.166538715
3449,5104985.745904297
3450,5106269.405466437
3451,5104838.118189275
3452,5103987.74854666
3453,5104000.250343233
3454,5105449.775637984
3455,5104642.260603368
3456,5104590.9558365345
3457,5104778.376756489
3458,5105220.832718134
3459,5106114.298959136
3460,5105286.779607892
3461,5104830.974153578
3462,5104815.041951239
3463,5105176.677630961
3464,5104929.26436168
3465,5103442.898138344
3466,5104609.71025604
3467,5104435.190903962
3468,5102660.0799738765
3469,5103037.920538604
3470,5105893.189332724
3471,5102800.041919529
3472,5103747.416925907
3473,5104624.0866134465
3474,5103278.05861181
3475,5102912.482138157
3476,5102935.003527045
3477,5102912.834297329
3478,5104790.31653899
3479,5104247.580611229
3480,5103157.23556757
3481,5103698.0858244
3482,5102028.487382948
3483,5104047.166987598
3484,5103290.01368475
3485,5102622.852483809
3486,5103535.021693945
3487,5101489.689203441
3488,5102133.409439206
3489,5102621.382400751
3490,5102860.644758463
3491,5104983.926296651
3492,5101332.9885389805
3493,5103690.651552677
3494,5102206.665891558
3495,5101525.158407271
3496,5101988.957549274
3497,5103744.9348371625
3498,5103171.4548745155
3499,5102610.261080742
3500,5103075.1913612485
3501,5102508.2858457565
3502,5101752.582780957
3503,5101605.44526875
3504,5101715.589017451
3505,5101244.438288271
3506,5101292.944295406
3507,5100998.904038966
3508,5101494.439689517
3509,5101003.47408855
3510,5102074.495045662
3511,5101201.135853589
3512,5101312.65954107
3513,5101370.728717983
3514,5100809.770796001
3515,5101190.97993657
3516,5101285.579529792
3517,5101924.815406799
3518,5100421.252276003
3519,5101095.827408969
3520,5100841.8814483285
3521,5100409.475688517
3522,5101365.501007557
3523,5101189.802879155
3524,5102373.148317814
3525,5100468.10097152
3526,5100560.559902489
3527,5101192.7882888615
3528,5101165.215762615
3529,5100845.883207679
3530,5101536.669950366
3531,5100045.43656522
3532,5100774.776401579
3533,5102591.96429199
3534,5100871.624531001
3535,5102225.958356768
3536,5099643.923662245
3537,5100743.557516158
3538,5100575.194497973
3539,5100222.111302555
3540,5100560.4294573665
3541,5101169.838858128
3542,5099357.917216241
3543,5099898.970978022
3544,5100354.188653231
3545,5102379.537537336
3546,5099399.622482657
3547,5099063.6292946935
3548,5101471.73115015
3549,5099266.301380098
3550,5098855.954843998
3551,5100567.918151379
3552,5099811.184325099
3553,5099011.780413091
3554,5098105.668659091
3555,5100283.657209694
3556,5099340.493827164
3557,5100652.5478358865
3558,5099066.575703442
3559,5099349.981309801
3560,5102164.550582945
3561,5099899.863816559
3562,5098623.286450803
3563,5098894.040070176
3564,5098605.066400826
3565,5100663.474830687
3566,5097896.833177984
3567,5098925.706137061
3568,5098393.212159932
3569,5098604.663246572
3570,5098020.376466036
3571,5098856.190712154
3572,5097772.678351343
3573,5100844.763415694
3574,5098306.387978911
3575,5097748.188157797
3576,5099270.593960226
3577,5098454.781897545
3578,5100678.679305643
3579,5098360.180413425
3580,5099403.954744756
3581,5098257.846474409
3582,5097714.083294332
3583,5098947.055288672
3584,5097825.969539106
3585,5097215.735621959
3586,5097627.128228605
3587,5101402.788530827
3588,5097537.051430702
3589,5098760.711097717
3590,5098394.302958548
3591,5096802.323532283
3592,5099061.148754716
3593,5101027.083260179
3594,5097665.545263767
3595,5098584.12068969
3596,5097183.744194388
3597,5099006.645487368
3598,5096746.839345098
3599,5097477.646198362
3600,5098350.132517278
3601,5099022.553434312
3602,5097884.857543737
3603,5097483.573802352
3604,5096613.76580292
3605,5097399.455351114
3606,5096192.23762989
3607,5097163.808226407
3608,5097086.007151663
3609,5100639.186497748
3610,5098521.991361201
3611,5096593.170170605
3612,5097761.777703583
3613,5096884.723730385
3614,5096267.934158087
3615,5096418.430753827
3616,5096407.57085222
3617,5095919.128211379
3618,5098974.580762982
3619,5096960.031857938
3620,5095905.304426342
3621,5096444.992115259
