"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Respiratory Electron Transport R-HSA-611105",1.58967642835724e-26,1.567999022516e-24,1.33449749081658,-0.614488899713051,-4.28094118670236,89,"COX8A;COX6C;UQCRC1;NDUFB8;NDUFA1;UQCRB;COX4I1;NDUFS5;NDUFAB1;COX6B1;NDUFA13;COX6A1;NDUFV2;ACAD9;NDUFB6;COX5B;TMEM126B;UQCRQ;NDUFB2;UQCR11;SDHB;NDUFS4;UQCRC2;COX7C;CYCS;NDUFB4;COX7B;NDUFV1;NDUFA10;NDUFB10;CCNI;COX14;NDUFB3;NDUFS2;TRAP1;COA1;NDUFS6;NDUFA5;NDUFB1;SDHA;NDUFS8;NDUFAF3;NDUFC1;NDUFA12;NDUFA11;NDUFS3;UQCRFS1;UQCR10"
"Eukaryotic Translation Termination R-HSA-72764",1.57595762245078e-24,1.42492835029925e-22,1.28710367230144,-0.590854927814462,-4.11629111124406,89,"RPL23;RPL27;RPL18;RPL36;RSL24D1;RPS15;RPLP1;RPLP2;FAU;RPL15;RPS12;RPS17;RPS14;RPL35A;RPS3;RPS16;RPS6;RPS21;RPL38;RPL9;RPS29;RPL8;RPLP0;RPL28;RPL19;RPS25;RPL41;RPS9;RPL29;RPS20;RPS19;RPS7;RPS5;RPS4Y1;UBA52;RPL31;RPL22;RPL37;RPL18A;RPL26;RPS8;RPS27A;RPL14;RPL11;RPL4;RPL37A;RPL27A;RPS13;RPL39;RPS27;RPL5;RPL30;RPS23"
"Selenocysteine Synthesis R-HSA-2408557",5.71324717122396e-24,4.76836398521385e-22,1.27091304449619,-0.584562691630856,-4.0724551802005,89,"RPL23;RPL27;RPL18;RPL36;SARS1;RSL24D1;RPS15;RPLP1;RPLP2;FAU;RPL15;RPS12;RPS17;RPS14;RPL35A;RPS3;RPS16;RPS6;RPS21;RPL38;RPL9;RPS29;RPL8;RPLP0;RPL28;RPL19;RPS25;RPL41;RPS9;RPL29;RPS20;RPS19;RPS7;RPS5;RPS4Y1;UBA52;RPL31;RPL22;RPL37;RPL18A;RPL26;RPS8;RPS27A;RPL14;RPL11;RPL4;RPL37A;RPL27A;RPS13;RPL39;RPS27;RPL5;RPL30;RPS23"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",1.10844128534596e-23,8.59041996143117e-22,1.26273988547916,0.441535452601567,2.19379263178202,373,"OR2L5;OR10Z1;OR2T5;OR9A2;OR3A1;OR7G2;OR5H15;OR56A1;RTP1;OR5D14;OR4D11;OR2M5;OR2L13;OR8H3;OR9G9;OR1L8;OR5H2;OR4C3;OR13D1;OR9Q2;OR2G6;OR8G1;OR10A4;OR2C3;OR1I1;OR4D5;OR4D2;OR2AJ1;OR4K15;OR52H1;OR3A2;OR4F17;OR2S2;OR13F1;OR51F2;OR4C45;OR6C6;OR6V1;OR1K1;OR6P1;OR8J3;OR6C3;OR2W3;OR11A1;OR2T1;OR6C74;OR11L1;OR2D3;OR4L1;OR2T34;OR2A7;OR14K1;OR5B21;OR1A2;OR51L1;OR5J2;OR1J1;OR5A1;OR6X1;OR10X1;OR52A5;OR2J2;OR4F21;OR52K1;OR4C15;OR6T1;OR2A5;OR2M2;OR1L1;OR51G2;OR5B12;OR2A1;OR4K14;OR10H2;OR5M8;OR8I2;OR1N1;OR6S1;OR7D2;OR10G2;OR10AC1;OR5B17;OR52N5;OR51Q1;OR10T2;OR4D10;OR10Q1;OR8B4;OR11H1;OR6B3;OR10K2;OR8H2;OR6N2;OR52L1;OR2G2;OR10H5;OR5H14;OR2T27;OR6J1;OR6C75;OR52E2;OR5D16;OR51E1;OR52R1;OR13G1;OR5D18;OR52N2;OR52W1;OR7G1;OR12D3;RTP2;OR5M3;OR5AL1;OR4N2;OR2A4;OR51I1;OR5B3;OR2W1;OR5AU1;OR5D13;OR4P4;OR11H4;OR2T3;OR2J3;OR2AK2;OR52I2;OR11H7;OR13C5;OR10G4;OR5B2;OR4C11;OR51D1;OR5A2;OR8U1;OR51F1;OR2A2;OR4K13;OR2T10;OR4K2;OR6Q1;OR2L2;OR1E1;OR2AP1;OR2AG2;OR51B2;OR10H3;OR8B2;OR6C65;OR1C1;OR7E24;OR5AS1;OR10J5;OR6C76;OR4C6;OR5AN1;OR1F1;OR1S2;OR1D5;OR5AC2;OR4E1;OR1G1;OR14J1;OR8D1;OR9I1;OR4E2;OR5P3;OR10J4;OR52E4;OR2Z1;OR2A14;OR2J1;OR5AR1;OR2L8;OR5K3;OR4C5;OR10AD1;OR14A2;OR8U3;OR8U9;OR5V1;OR6M1;OR52N1;OR51I2;OR14A16;OR6K2;OR52D1;OR52B2;OR52E5;OR5H1;OR4D1;OR4F6;OR6C68;OR52A1;OR5T2;OR4A15;OR10G7;OR6F1;OR2B6;OR5T1;OR8B12;OR51B4;OR4D9;OR8J1;OR5K4;OR1S1;OR52B6;OR8K1;OR51M1;OR7A5;OR10P1;OR10J1;OR8K3;OR5T3;OR10A5;OR7G3;OR52E6;OR8S1;OR2K2;OR56A3;OR56B4;OR2V2;OR1B1;OR13C8;OR4K1;OR51E2;OR4K5;OR4D6;OR7A10;OR4C46;OR7C1;OR7C2;OR10A6;OR5W2;OR5AK2;OR4F15;OR4X1;OR1L4;OR1D2;OR2F2;OR13C4;OR10V1;OR51A2"
"Viral mRNA Translation R-HSA-192823",1.94918356391737e-23,1.4099094445669e-21,1.25451347943706,-0.577640676796551,-4.02423178932561,89,"RPL23;RPL27;RPL18;RPL36;RSL24D1;RPS15;RPLP1;RPLP2;FAU;RPL15;RPS12;RPS17;RPS14;RPL35A;RPS3;RPS16;RPS6;RPS21;RPL38;RPL9;RPS29;RPL8;RPLP0;RPL28;RPL19;RPS25;RPL41;RPS9;RPL29;RPS20;RPS19;RPS7;RPS5;RPS4Y1;UBA52;RPL31;RPL22;RPL37;RPL18A;RPL26;RPS8;RPS27A;RPL14;RPL11;RPL4;RPL37A;RPL27A;RPS13;RPL39;RPS27;RPL5;RPL30;RPS23"
"Olfactory Signaling Pathway R-HSA-381753",5.13291652943609e-23,3.35171027567751e-21,1.24623277191648,0.434131173847601,2.15999387835257,381,"OR2L5;OR10Z1;OR2T5;OR9A2;OR3A1;OR7G2;OR5H15;OR56A1;RTP1;OR5D14;OR4D11;OR2M5;OR2L13;OR8H3;OR9G9;OR1L8;OR5H2;OR4C3;OR13D1;OR9Q2;OR2G6;OR8G1;OR10A4;OR2C3;OR1I1;OR4D5;OR4D2;OR2AJ1;OR4K15;OR52H1;OR3A2;OR4F17;OR2S2;OR13F1;OR51F2;OR4C45;OR6C6;OR6V1;OR1K1;OR6P1;OR8J3;OR6C3;OR2W3;OR11A1;OR2T1;OR6C74;OR11L1;OR2D3;CNGA4;OR4L1;OR2T34;OR2A7;OR14K1;OR5B21;OR1A2;OR51L1;OR5J2;OR1J1;OR5A1;OR6X1;OR10X1;OR52A5;OR2J2;OR4F21;OR52K1;OR4C15;OR6T1;OR2A5;OR2M2;OR1L1;GNG13;OR51G2;OR5B12;OR2A1;OR4K14;OR10H2;OR5M8;OR8I2;OR1N1;OR6S1;OR7D2;OR10G2;OR10AC1;OR5B17;OR52N5;OR51Q1;OR10T2;OR4D10;OR10Q1;OR8B4;OR11H1;OR6B3;OR10K2;OR8H2;OR6N2;OR52L1;OR2G2;OR10H5;OR5H14;OR2T27;OR6J1;OR6C75;OR52E2;OR5D16;OR51E1;OR52R1;OR13G1;OR5D18;OR52N2;OR52W1;OR7G1;OR12D3;RTP2;OR5M3;OR5AL1;OR4N2;OR2A4;OR51I1;OR5B3;OR2W1;OR5AU1;OR5D13;OR4P4;OR11H4;OR2T3;OR2J3;OR2AK2;OR52I2;OR11H7;OR13C5;OR10G4;OR5B2;OR4C11;OR51D1;OR5A2;OR8U1;OR51F1;OR2A2;OR4K13;OR2T10;OR4K2;OR6Q1;OR2L2;OR1E1;OR2AP1;OR2AG2;OR51B2;OR10H3;OR8B2;OR6C65;OR1C1;OR7E24;OR5AS1;OR10J5;OR6C76;OR4C6;OR5AN1;OR1F1;OR1S2;OR1D5;OR5AC2;OR4E1;OR1G1;OR14J1;OR8D1;OR9I1;OR4E2;OR5P3;OR10J4;OR52E4;OR2Z1;OR2A14;OR2J1;OR5AR1;OR2L8;OR5K3;OR4C5;OR10AD1;OR14A2;OR8U3;OR8U9;OR5V1;OR6M1;OR52N1;OR51I2;OR14A16;OR6K2;OR52D1;OR52B2;OR52E5;OR5H1;OR4D1;OR4F6;OR6C68;OR52A1;OR5T2;OR4A15;OR10G7;OR6F1;OR2B6;OR5T1;OR8B12;OR51B4;OR4D9;OR8J1;OR5K4;OR1S1;OR52B6;OR8K1;OR51M1;OR7A5;OR10P1;OR10J1;OR8K3;OR5T3;OR10A5;OR7G3;OR52E6;OR8S1;OR2K2;OR56A3;OR56B4;OR2V2;OR1B1;OR13C8;OR4K1;OR51E2;OR4K5;OR4D6;OR7A10;OR4C46;OR7C1;OR7C2;OR10A6;OR5W2;OR5AK2;OR4F15;OR4X1;OR1L4;OR1D2;OR2F2;OR13C4;OR10V1;OR51A2"
"Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012",5.2515276208772e-23,3.35171027567751e-21,1.24623277191648,-0.542796627503765,-3.73889460305521,97,"RPL23;RPL27;RPL18;RPL36;RSL24D1;RPS15;RPLP1;RPLP2;FAU;RPL15;RPS12;RPS17;RPS14;RPL35A;RPS3;RPS16;RPS6;RPS21;RPL38;RPL9;RPS29;RPL8;RPLP0;RPL28;RPL19;RPS25;RPL41;RPS9;RPL29;RPS20;RPS19;ASNS;RPS7;RPS5;RPS4Y1;UBA52;RPL31;RPL22;RPL37;RPL18A;RPL26;RPS8;RPS27A;RPL14;RPL11;RPL4;RPL37A;RPL27A;RPS13;RPL39;RPS27;RPL5;RPL30;RPS23"
"Translation Initiation Complex Formation R-HSA-72649",1.80387659803973e-21,1.08733672715172e-19,1.19534448258848,-0.667741019630024,-4.18580254752926,57,"EIF4H;EIF3C;EIF3A;EIF1AX;RPS15;EIF3K;FAU;PABPC1;EIF4A2;RPS12;RPS17;RPS14;RPS3;RPS16;RPS6;RPS21;RPS29;EIF4B;EIF4A1;RPS25;RPS9;RPS20;RPS19;RPS7;RPS5;EIF3G;RPS4Y1;EIF4G1;EIF3J;RPS8;EIF4E;RPS27A;RPS13;RPS27;EIF3I;RPS23"
"Ribosomal Scanning And Start Codon Recognition R-HSA-72702",5.31565678294833e-21,3.03551979447313e-19,1.18665095279281,-0.660018600753289,-4.13739377877452,57,"EIF4H;EIF3C;EIF3A;EIF1AX;RPS15;EIF3K;FAU;EIF4A2;RPS12;RPS17;RPS14;RPS3;RPS16;RPS6;RPS21;RPS29;EIF4B;EIF4A1;RPS25;RPS9;RPS20;RPS19;RPS7;RPS5;EIF3G;RPS4Y1;EIF4G1;EIF3J;RPS8;EIF4E;RPS27A;RPS13;RPS27;EIF3I;RPS23"
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",6.12787706328641e-20,3.32437330683288e-18,1.15122052214226,-0.649657787117258,-4.03397769922533,58,"EIF4H;EIF3C;EIF3A;EIF1AX;RPS15;EIF3K;FAU;PABPC1;EIF4A2;RPS12;RPS17;RPS14;RPS3;RPS16;RPS6;RPS21;RPS29;EIF4B;EIF4A1;RPS25;RPS9;RPS20;RPS19;RPS7;RPS5;EIF3G;RPS4Y1;EIF4G1;EIF3J;RPS8;EIF4E;RPS27A;RPS13;RPS27;EIF3I;RPS23"
"Selenoamino Acid Metabolism R-HSA-2408522",4.26464953169967e-17,2.20340225804483e-15,1.06720998682811,-0.444854516269612,-3.28639025049456,112,"RPL23;RPL27;RPL18;RPL36;SARS1;RSL24D1;RPS15;RPLP1;RPLP2;FAU;RPL15;RPS12;RPS17;RPS14;RPL35A;RPS3;RPS16;RPS6;RPS21;RPL38;PAPSS1;RPL9;RPS29;RPL8;RPLP0;RPL28;RPL19;RPS25;RPL41;RPS9;RPL29;RPS20;RPS19;RPS7;RPS5;RPS4Y1;UBA52;RPL31;RPL22;RPL37;RPL18A;AHCY;TXNRD1;RPL26;RPS8;RPS27A;RPL14;RPL11;RPL4;RPL37A;RPL27A;RPS13;RPL39;RPS27;RPL5;RPL30;RPS23"
"Complex I Biogenesis R-HSA-6799198",1.54035649735776e-15,7.59675818015078e-14,1.01754479730988,-0.610605803985839,-3.75541419769468,51,"NDUFB8;NDUFA1;NDUFS5;NDUFAB1;NDUFA13;NDUFV2;ACAD9;NDUFB6;TMEM126B;NDUFB2;NDUFS4;NDUFB4;NDUFV1;NDUFA10;NDUFB10;NDUFB3;NDUFS2;COA1;NDUFS6;NDUFA5;NDUFB1;NDUFS8;NDUFAF3;NDUFC1;NDUFA12;NDUFA11;NDUFS3"
"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",1.92452125872818e-15,9.07871985095687e-14,1.00731795687447,-0.62137268816434,-3.80143213668399,50,"EIF3C;EIF3A;EIF1AX;RPS15;EIF3K;FAU;RPS12;RPS17;RPS14;RPS3;RPS16;RPS6;RPS21;RPS29;RPS25;RPS9;RPS20;RPS19;RPS7;RPS5;EIF3G;RPS4Y1;EIF3J;RPS8;RPS27A;RPS13;RPS27;EIF3I;RPS23"
"Cristae Formation R-HSA-8949613",6.60191756891897e-12,2.98461690094878e-10,0.887074988399873,-0.701548868660747,-3.67694688507526,29,"ATP5MC2;ATP5F1B;ATP5MC3;ATP5F1A;ATP5ME;ATP5F1D;ATP5PO;HSPA9;ATP5PF;ATP5MF;ATP5MC1;ATP5PB;ATP5F1C"
"Keratinization R-HSA-6805567",2.38422612647928e-11,1.03475413889201e-09,0.863415391606693,0.426024421984761,2.02773366166654,192,"KRTAP15-1;KRTAP10-6;SPRR2A;KRTAP4-4;KRT24;KRTAP13-3;KRT84;KRT16;SPRR2B;KRTAP20-1;KRT18;SPRR2E;KRTAP9-4;KRTAP9-6;LORICRIN;KRT34;KRTAP21-1;SPINK9;PI3;KRT72;KRTAP3-2;KRTAP12-4;LIPM;CSTA;DSG2;KRTAP13-1;KLK13;KRT10;KRTAP10-7;CELA2A;KRTAP26-1;KRTAP9-1;DSC3;LCE3D;KRTAP3-1;KRTAP1-4;KRT86;KRT8;TGM1;KRT19;KRTAP12-3;KRT23;SPINK6;KRTAP25-1;PERP;KRT27;LCE5A;KRTAP5-4;CDSN;KRTAP13-2;KRTAP13-4;KRT31;KRTAP23-1;SPRR2G;KRT80;SPRR2F;KRTAP6-3;SPINK5;KRTAP6-1;LCE1F;KRTAP19-4;KRT83;LIPK;KRTAP5-2;KRTAP12-1;KRTAP5-10;KRT32;KRTAP21-3;KRT4;KRTAP29-1;KRTAP10-3;KRTAP5-1;LCE1D;KRT3;KRTAP8-1;LCE1A;KRTAP10-2;DSPP;CASP14;KRTAP20-2;KRT6A;KRT17;KRT2;KRT76;KRT14;KRTAP10-8;KRTAP1-5;LCE3B;SPRR1B;KRTAP22-1;KRT36;KRT5;KRT25;KRT20;KRT26;KRTAP10-1;RPTN;KRTAP4-2;KLK5;KRTAP5-7;DSG1;KRTAP19-5;KRTAP9-2;LCE2A;KRT33B;KRTAP10-11;PKP1;KRTAP12-2;KRTAP10-4;KRTAP19-2;KRTAP4-1;KRTAP9-3;KRTAP1-3;EVPL;LCE3A;FLG;KRT9"
"L1CAM Interactions R-HSA-373760",4.83295245588166e-11,2.01682823639677e-09,0.851339057116899,-0.377865146847855,-2.61583445337359,99,"NCAM1;DPYSL2;CLTA;CLTC;CNTN1;KCNQ3;DNM1;AP2M1;GAP43;CHL1;SCN8A;SPTAN1;SPTBN2;DNM2;CNTNAP1;AP2S1;NRCAM;AP2A1;HSPA8;MAP2K1;RANBP9;ITGAV;AP2B1;RNASE1;NFASC;DLG1;L1CAM;ANK3;SCN1B;MAPK1;LLGL1;CSNK2B;MAPK3;SPTBN4;ALCAM;SCN2A;SCN1A;DNM3;MAP2K2;SPTBN1"
"TP53 Regulates Metabolic Genes R-HSA-5628897",5.54495303553047e-11,2.22824964575947e-09,0.851339057116899,-0.405148938860369,-2.70957156851758,81,"COX8A;YWHAE;COX6C;PRDX2;PRDX1;COX4I1;PRDX5;YWHAH;COX6B1;COX6A1;COX5B;YWHAQ;YWHAB;COX7C;YWHAG;CYCS;RRAGA;COX7B"
"Post NMDA Receptor Activation Events R-HSA-438064",6.37106705434089e-11,2.38796793936856e-09,0.839088935621274,-0.46991844851792,-2.97714386527626,61,"GRIA2;PRKAR1A;CALM1;PRKACB;MAPT;CAMKK2;NRGN;RASGRF2;GIT1;CAMK2D;PRKAR1B;CAMK2G;RASGRF1;ADCY1;RNASE1;CAMK2A;DLG1;GRIN2B;GRIA1;NEFL;MAPK1;PRKAR2B;LLGL1;MAPK3;ARHGEF7;CAMKK1;CAMK4;CAMK2B;GRIN2A;PRKCA;HRAS;GPRIN1"
"SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678",6.3825871190496e-11,2.38796793936856e-09,0.839088935621274,-0.528142768995302,-3.20371748017287,47,"SNRPD3;RPS15;FAU;RPS12;RPS17;RPS14;RPS3;RPS16;RPS6;RPS21;RPS29;RPS25;RPS9;RPS20;RPS19;RPS7;RPS5;RPS4Y1;SNRPD2;RPS8;RPS27A;RPS13;RPS27;RPS23;SNRPG;SMN1"
"Autophagy R-HSA-9612973",1.13717982119039e-10,4.11280035330524e-09,0.839088935621274,-0.331026383576815,-2.63329327366918,125,"GABARAPL2;DYNC1H1;HSP90AB1;SQSTM1;GABARAPL1;VCP;TOMM7;ULK1;GABARAP;PINK1;RRAGA;WIPI1;DYNC1I2;MAP1LC3A;TOMM20;PARK7;HSPA8;VPS28;LAMP2;RNASE1;DYNLL1;WIPI2;ATG9A;TOMM5;HSP90AA1;VDAC1;GFAP;ATG12;LAMTOR1;CHMP4B;UBA52;CSNK2B;ATG13;DYNLL2;DYNC1LI2"
"Opioid Signaling R-HSA-111885",1.5525143884903e-10,5.43380035971605e-09,0.826657301178302,-0.374129934035612,-2.67272181106275,88,"PDE4C;PPP2CA;PPP3R1;PRKAR1A;GNAI1;CALM1;PRKACB;PPP2CB;PLCB1;GNB1;CAMKK2;GNAI2;GNG7;CAMK2D;AHCYL1;PPP2R1A;PRKAR1B;CAMK2G;GNAQ;ADCY1;PPP3CB;PDE4D;GNB2;CAMK2A;GRK2;MAPK1;PRKAR2B;PPP2R5D;GNG2;GNG3;CAMKK1;ITPR1;CAMK4;PPP3CA;PRKCG;CAMK2B;GNB5"
"Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957",4.56180179312625e-10,1.54673592048187e-08,0.814035837847908,-0.66787159550506,-3.37160521263268,26,"TUBA1C;TUBB4B;TUBB4A;TUBB2B;TUBA4A;TUBB2A;PFDN2;VBP1;PFDN5;CCT7;CCT2;PFDN6"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",7.8312650325346e-10,2.57482501827274e-08,0.801215574617779,-0.820961621213906,-3.43412609295151,16,"ATP5MC2;ATP5F1B;ATP5MC3;ATP5F1A;ATP5ME;ATP5F1D;ATP5PO;ATP5PF;ATP5MF;ATP5MC1;ATP5PB;ATP5F1C"
