ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,Astrocytes1,Astrocytes2,Astrocytes3,Astrocytes4,Astrocytes5,Endothelial,ExNeuron1,ExNeuron10,ExNeuron11,ExNeuron12,ExNeuron13,ExNeuron14,ExNeuron2,ExNeuron3,ExNeuron4,ExNeuron5,ExNeuron6,ExNeuron7,ExNeuron8,ExNeuron9,Fibroblast,InhNeuron1,InhNeuron2,InhNeuron3,InhNeuron4,InhNeuron5,Microglia1,Microglia2,Microglia3,Microglia4,Microglia5,OPC1,OPC2,OPC3,Oligodendrocytes1,Oligodendrocytes2,Oligodendrocytes3,Oligodendrocytes4,Oligodendrocytes5,Oligodendrocytes6,Oligodendrocytes7,Oligodendrocytes8,Pericytes,SMC,VLMC1,VLMC2
2497_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,0.0032915245,0.0033383062,0.0027928918,0.003439251,0.003325423,0.003989991,0.0030877637,0.0037360233,0.0042929463,0.003641035,0.003892695,0.003307516,0.0035949447,0.0031562774,0.0031550394,0.0040059425,0.0033509352,0.0034264408,0.0033788742,0.0032983136,0.81546,0.0035890038,0.0034779082,0.003163666,0.0035477183,0.003594457,0.004822077,0.0040902896,0.0045197336,0.002844173,0.023567935,0.0029051758,0.002550458,0.003216235,0.0021311708,0.0029780492,0.0035341906,0.0030722253,0.005457267,0.0023349817,0.0022832516,0.006506783,0.0047307243,0.0059835603,0.0064276312,0.003709061
2497_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,0.0024011126,0.002366096,0.0020885319,0.0027245625,0.0025074277,0.0036575706,0.0026931148,0.0033917897,0.003751284,0.003373708,0.003473731,0.0028026903,0.003288857,0.0029520327,0.002916947,0.003358207,0.002888973,0.0029482455,0.002900131,0.0028117704,0.83268553,0.0040743267,0.0029679905,0.003912191,0.0032771644,0.0035703871,0.005475009,0.00634167,0.00458322,0.0025557352,0.021489695,0.0027830165,0.002452823,0.0030814304,0.0019370841,0.0024453276,0.0036589175,0.0024512107,0.004667954,0.0022161792,0.0020067368,0.0047575342,0.0041643367,0.004907168,0.0047818525,0.0034587544
2497_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,0.0025508092,0.0022464362,0.0021051997,0.0026963563,0.002555454,0.0039596856,0.0026069144,0.0030405174,0.003662639,0.0031846135,0.0029938659,0.0027715461,0.0032630584,0.0025594085,0.0026835375,0.0031537483,0.0027426484,0.002893129,0.002559527,0.0032747746,0.84074205,0.0031525893,0.0026706858,0.0025747858,0.0026086844,0.0031920578,0.0040997174,0.0033654391,0.003960537,0.0025831796,0.022213701,0.0023589802,0.002304399,0.0027116153,0.0020008245,0.0030611756,0.0036667588,0.0026160588,0.005097949,0.0025115865,0.0021785237,0.0042583905,0.0038842775,0.0045784977,0.0069263866,0.0031773134
2497_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,0.002510764,0.0024455774,0.0020928336,0.002996337,0.0025899648,0.0032993294,0.0030428427,0.0033030673,0.004049039,0.0033040093,0.0031534857,0.0030264708,0.003566946,0.0032017448,0.0031511714,0.0037879043,0.0034348415,0.003117752,0.0034152237,0.003220792,0.8334394,0.0033439593,0.0029970556,0.003030142,0.003175353,0.0028172943,0.0043497034,0.0040464005,0.0043756757,0.0022143517,0.023549108,0.002859492,0.0023169338,0.0030270545,0.0018084538,0.0025429975,0.003312802,0.002692485,0.0043977313,0.0021051387,0.0019027727,0.0050310036,0.004465669,0.005482759,0.0046080495,0.003398201
2497_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,0.0026458937,0.0024385056,0.0021916328,0.0027937249,0.0028106244,0.002577243,0.0022263906,0.0022120741,0.0032421183,0.0022968731,0.002366521,0.0024468964,0.002561428,0.0022409814,0.0022105093,0.0027838543,0.0025791975,0.0021882732,0.0021860916,0.0023687268,0.8660887,0.0025210476,0.0022982005,0.0022103752,0.002437361,0.0024224778,0.0033149023,0.0031681098,0.0033956661,0.0021169386,0.015343358,0.0023530838,0.0020764288,0.0028163882,0.0017252887,0.0024147544,0.003471942,0.0020071561,0.004746957,0.002071143,0.0019134504,0.004408556,0.003678193,0.00458073,0.0039530764,0.0030980567
2497_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,0.0021729148,0.0017687137,0.0019104213,0.0022976343,0.001978378,0.0039043338,0.0021455311,0.002394048,0.0032421038,0.002212873,0.0024282914,0.0023270578,0.0027585824,0.0021400366,0.0020620541,0.0030791212,0.0026227292,0.002051041,0.0022758055,0.001999442,0.8613716,0.0023528037,0.0024760964,0.0024504522,0.0023820342,0.0025057206,0.00467243,0.0053646513,0.0036406366,0.0023023407,0.014155704,0.0032113197,0.0025605627,0.0036803968,0.0016590364,0.002395691,0.0028092964,0.002320546,0.0051307217,0.0020893137,0.0018735502,0.004462505,0.0038193662,0.0047540213,0.0048924647,0.0028956328
2497_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,0.0054863114,0.005186623,0.005354283,0.006191793,0.005759346,0.0077689537,0.005009888,0.0054791844,0.006964485,0.0056523415,0.0058274646,0.005948706,0.0057287873,0.005406291,0.005467814,0.0055355784,0.0054258066,0.005168283,0.005124199,0.0056927428,0.6742222,0.0059516816,0.0055609355,0.005629241,0.005829138,0.0057491483,0.012799507,0.0096968785,0.009591282,0.006008069,0.0320383,0.0063653183,0.0052803573,0.006520702,0.004217142,0.0055556362,0.007584242,0.005957107,0.011032163,0.004931447,0.0047508613,0.011481996,0.008363284,0.011377606,0.011611519,0.0077154324
2497_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,0.004950627,0.0050152037,0.0050226655,0.005944075,0.005544043,0.007972431,0.0054167956,0.0059485305,0.0074321916,0.0060118004,0.006140623,0.0062744734,0.0061478126,0.0058796867,0.0058355066,0.0060775285,0.0060104956,0.0058036237,0.0057473346,0.0063236537,0.6736798,0.005574415,0.0059894635,0.0057797134,0.005959855,0.00597406,0.008272334,0.0074375183,0.007860161,0.005729998,0.040316153,0.0053897155,0.0051793093,0.0054961154,0.004399497,0.0058495477,0.0073115807,0.0053687543,0.00981714,0.0052672997,0.004941277,0.012040575,0.00911372,0.010412108,0.00998662,0.0073541305
2497_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,0.0034486325,0.003666876,0.0034440581,0.004348744,0.0036524495,0.0054011196,0.00377,0.003868564,0.0052081174,0.0040592114,0.004196169,0.0045843045,0.004009438,0.0040952633,0.0041303,0.0040311217,0.004237349,0.0039808704,0.0036954142,0.0038003714,0.7728547,0.0039001503,0.004195516,0.0038591744,0.003977441,0.004654243,0.006732289,0.006277998,0.0066576055,0.0038774183,0.022919409,0.0036486036,0.0035665215,0.004291562,0.0028618232,0.003847214,0.005716128,0.0040061027,0.008374533,0.0038162998,0.0031306215,0.007549717,0.006296579,0.008083407,0.008277287,0.004999361
2052_D_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.0009652981,0.008970188,0.0017223532,0.0015324707,0.0030553592,0.01804159,0.0014709387,0.0009372985,0.0016985339,0.0017484755,0.0014907835,0.0015912503,0.0007927527,0.0016197293,0.001700516,0.0011819976,0.0014395631,0.00084234227,0.000740367,0.00087584555,0.53185076,0.000957878,0.0012098254,0.00083002716,0.0009994183,0.00092047866,0.003669756,0.0044052354,0.0020613188,0.0028910695,0.0037555913,0.0009182154,0.0014368785,0.00091886363,0.0036240525,0.31380433,0.0018645816,0.0014922997,0.0019218576,0.004209027,0.0051277806,0.0076756175,0.03192116,0.0024794517,0.0035230482,0.013113787
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.0013056047,0.004000352,0.0017493995,0.0020968223,0.0028544194,0.0410366,0.0013726566,0.0007371819,0.0010794353,0.00094385515,0.0010637066,0.0017467934,0.0007582616,0.0018711656,0.0015865539,0.0008213424,0.001295332,0.00074147724,0.0009009086,0.0010084148,0.50853026,0.00067250314,0.0008467086,0.00057579845,0.00072746247,0.0007914961,0.0022656757,0.016940063,0.0029367364,0.0025343169,0.0030557378,0.0013475296,0.0014309632,0.00093350076,0.0033060028,0.31264633,0.001933383,0.001511142,0.0015535569,0.004397073,0.006450497,0.007173957,0.034564488,0.0054197004,0.0036180906,0.004866565
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.0006987882,0.0012317522,0.0011361511,0.00092734996,0.0008890153,0.051231608,0.0011874061,0.0008382886,0.0011454438,0.00096173724,0.0011718363,0.0015190798,0.000879021,0.0015483099,0.0012978122,0.00087636965,0.0012310833,0.0007156727,0.0008171078,0.0007770963,0.47922996,0.00098321,0.0017706641,0.00097604055,0.0027295537,0.0007549641,0.0019451719,0.0030922226,0.0013148142,0.0024495253,0.014511262,0.0007659407,0.0010386591,0.0006614032,0.0064780144,0.37443116,0.0016388865,0.0015353118,0.0014877379,0.0025428394,0.0039476356,0.004213733,0.0070769847,0.0023484065,0.0037498733,0.0072450684
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.0009715918,0.0053856103,0.0014420872,0.0013802724,0.001063243,0.011976974,0.0007893272,0.0006242207,0.0008033448,0.0007463577,0.00073320797,0.0010383837,0.0005667631,0.0006898972,0.0007806306,0.00057304016,0.0006145998,0.0006904165,0.000586921,0.00073215575,0.43781903,0.0006084936,0.0008443476,0.0006767606,0.0006013551,0.000717039,0.0017826802,0.0037454164,0.0019434624,0.002670146,0.012168365,0.0008828549,0.0012098856,0.0009205758,0.0050864103,0.4314587,0.002756075,0.0018289407,0.0035166843,0.011248097,0.008929915,0.0068324325,0.016390523,0.007143082,0.0019813725,0.0040482874
