ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,Astrocytes1,Astrocytes2,Astrocytes3,Astrocytes4,Astrocytes5,Endothelial,ExNeuron1,ExNeuron10,ExNeuron11,ExNeuron12,ExNeuron13,ExNeuron14,ExNeuron2,ExNeuron3,ExNeuron4,ExNeuron5,ExNeuron6,ExNeuron7,ExNeuron8,ExNeuron9,Fibroblast,InhNeuron1,InhNeuron2,InhNeuron3,InhNeuron4,InhNeuron5,Microglia1,Microglia2,Microglia3,Microglia4,Microglia5,OPC1,OPC2,OPC3,Oligodendrocytes1,Oligodendrocytes2,Oligodendrocytes3,Oligodendrocytes4,Oligodendrocytes5,Oligodendrocytes6,Oligodendrocytes7,Oligodendrocytes8,Pericytes,SMC,VLMC1,VLMC2
2534_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,0.0026973847,0.0033143654,0.009775668,0.002676384,0.0051165433,0.017507203,0.002440795,0.004467291,0.0041423547,0.004688488,0.0047749025,0.0048489356,0.005122517,0.0033636892,0.0041494756,0.0028898371,0.00309644,0.0053708777,0.0022987844,0.0023231935,0.41154668,0.0042196764,0.00595717,0.0030200204,0.0024195602,0.004211045,0.010235667,0.016032998,0.0040972647,0.033425417,0.020117113,0.003366281,0.0071997996,0.004509606,0.087020315,0.045223292,0.0071040704,0.008726246,0.009307725,0.020112526,0.14288634,0.020594897,0.005810716,0.0052604564,0.007396254,0.015133676
2534_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0018248355,0.0018716671,0.007176162,0.0022210712,0.0056659067,0.0034805043,0.0016385639,0.0089719035,0.0042327517,0.0018537644,0.0032972652,0.0032089474,0.006529061,0.00093824626,0.0009755394,0.0033259161,0.001434042,0.0012773736,0.0013047827,0.0028643422,0.47098947,0.0074587385,0.0040973607,0.0044766697,0.0025939294,0.004442993,0.016130092,0.0050068665,0.00641304,0.0383394,0.08440773,0.006278195,0.008914676,0.0063054077,0.06369469,0.0071188495,0.027555997,0.019647913,0.027456509,0.058583476,0.02456829,0.010847452,0.004531555,0.0067529865,0.0118237,0.007471338
2534_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0013737526,0.0015970033,0.0032385453,0.0025782483,0.0020615454,0.0066551357,0.0042293915,0.003406106,0.007962717,0.0033995647,0.0055042515,0.006831439,0.0031851954,0.0038428158,0.003532308,0.004627728,0.00365406,0.0031771092,0.002519449,0.0037578035,0.41546127,0.0032671732,0.0043877796,0.0036370754,0.0036113348,0.0051924395,0.008460587,0.00905923,0.0055324347,0.02466571,0.08031219,0.005986075,0.006938076,0.0061554676,0.09413551,0.02337204,0.01091041,0.016079899,0.0111989835,0.056315172,0.075241506,0.021404918,0.0060700728,0.010501094,0.0036934332,0.0112759685
2534_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0026430446,0.004415645,0.007449542,0.0033527222,0.014707922,0.007363946,0.0027299915,0.0098912995,0.0037154204,0.0045148525,0.0072974022,0.0066767437,0.0030200598,0.0054328996,0.005923202,0.002308004,0.003900167,0.001854999,0.001746462,0.0029820264,0.40401682,0.0025260737,0.0033650515,0.0025930477,0.003756024,0.00662946,0.020807058,0.02293775,0.0045786384,0.020191306,0.048680846,0.0058824643,0.007853549,0.0052191005,0.04260914,0.047250383,0.009114789,0.006754738,0.0069934987,0.022810897,0.14805195,0.024070436,0.006656522,0.005555844,0.0047550644,0.0144131975
2534_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0016827673,0.001585294,0.0031385606,0.0037076955,0.0017647882,0.004397828,0.002937426,0.003809858,0.003582874,0.002566253,0.002526414,0.0036016868,0.0037547767,0.0015550747,0.0019062756,0.0035871312,0.0024393823,0.0021704065,0.0018458605,0.0030324655,0.46965986,0.0022891208,0.006954289,0.0030337223,0.0032821367,0.003333247,0.033625428,0.021414777,0.010194076,0.023157638,0.08666559,0.00548199,0.0071818903,0.006078196,0.015046007,0.006927741,0.025808303,0.046393823,0.055306673,0.052295364,0.012211013,0.0073845633,0.014680868,0.0145052,0.006837579,0.0046580643
2534_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0029323536,0.001296625,0.009332454,0.0026421365,0.01254422,0.0024732435,0.0019956336,0.009446241,0.0048172134,0.0019312766,0.003351166,0.0034838219,0.007873476,0.0012925748,0.0013997467,0.0036226423,0.0019922042,0.0011323247,0.0013592696,0.0024532618,0.45428613,0.0015979325,0.0045573805,0.0021388945,0.0028315866,0.0025915904,0.025830526,0.00856885,0.004923368,0.024953865,0.084286794,0.017089855,0.008836578,0.007067668,0.083381325,0.008077887,0.0116356155,0.016002025,0.0210913,0.060135804,0.028567027,0.020289743,0.005107698,0.0058543473,0.0059726667,0.0069516315
2534_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.004683887,0.011732825,0.0072727823,0.0044878856,0.0062525687,0.0067342618,0.006386984,0.0023928643,0.005551555,0.009310117,0.011704479,0.0072050723,0.001878142,0.019120194,0.015688369,0.0032176538,0.005918076,0.012852602,0.0030253606,0.0027039445,0.34275734,0.0025618542,0.0054739034,0.003881436,0.0029146543,0.0059369123,0.01930248,0.01940133,0.005443956,0.01802554,0.013195035,0.0025846728,0.00407528,0.003347859,0.0339101,0.16242269,0.005358367,0.0041383305,0.0041326387,0.009908262,0.124458,0.03606216,0.0036621,0.0039614453,0.006272838,0.008691285
2534_F_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0019987603,0.0015536296,0.0041397517,0.0034530212,0.0027872166,0.013831192,0.002627516,0.003212829,0.0034612787,0.0023276352,0.0023923672,0.0038281435,0.003083571,0.0016442507,0.001932948,0.0025007606,0.0020699687,0.0019061771,0.0017593224,0.0023994523,0.5024031,0.0035334397,0.0062744757,0.0048423344,0.0031073638,0.0032591713,0.022821462,0.0063844505,0.009090417,0.019917222,0.11434569,0.012581865,0.010020611,0.010490237,0.037635677,0.00747319,0.01101575,0.02685786,0.029181678,0.026906596,0.013356768,0.01713816,0.013200695,0.011090027,0.0055805217,0.008581497
2845_A_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.044295058,0.09079982,0.008500405,0.014485194,0.029303635,0.028649502,0.0041886577,0.003496903,0.0053382176,0.0039258776,0.00433971,0.0051989066,0.0033128809,0.0047837934,0.0047064405,0.0036375348,0.004404828,0.0034319297,0.0033373402,0.0039524483,0.48298243,0.0036516069,0.004474395,0.004216621,0.0043218643,0.0044230865,0.017903915,0.01910374,0.013362296,0.006213456,0.026365805,0.005896632,0.0056197215,0.0059906133,0.0045649093,0.007912748,0.0075187054,0.0056381933,0.0096626505,0.007836642,0.005618612,0.013616425,0.016499633,0.02228865,0.010025545,0.010202042
2845_A_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.0138836475,0.025435032,0.0022994396,0.007612372,0.0038199835,0.018573703,0.005935353,0.0041642287,0.0026226684,0.016386356,0.007585651,0.004315539,0.0024425648,0.109541394,0.1650677,0.0021578379,0.00411157,0.003987991,0.002905361,0.0027649296,0.47926527,0.0055040703,0.0046721003,0.0035986009,0.0058124997,0.0058098193,0.0039618043,0.0046058865,0.0074750073,0.001622133,0.018064119,0.0019508381,0.0017905171,0.0019168145,0.0014209093,0.0019288316,0.0026499343,0.0023629467,0.004238471,0.0014823911,0.0015589955,0.0045507266,0.008940625,0.012421218,0.0039181807,0.0028639012
2845_A_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.01725968,0.019393997,0.0029737565,0.0177785,0.004678039,0.0056860237,0.016099418,0.0037305583,0.013044306,0.005985939,0.0080038635,0.0062572826,0.0060878512,0.0739136,0.017610827,0.01004645,0.08664825,0.0045281677,0.009617349,0.0066877627,0.47564098,0.007563675,0.0052377237,0.006447159,0.0074606044,0.0057203434,0.008455661,0.008196245,0.01664581,0.0023987931,0.035991095,0.0051577636,0.0031661987,0.0053791683,0.0017892094,0.0031210661,0.0047403025,0.0035115941,0.005451016,0.0025244323,0.00220756,0.009750978,0.011083327,0.015790839,0.006972945,0.0035639748
2845_A_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.0060142837,0.014658958,0.0019025563,0.009506216,0.007351785,0.014301792,0.008703974,0.0026391998,0.0147019625,0.006231749,0.0062595997,0.0054222126,0.003992821,0.08586442,0.03527888,0.007810808,0.103187434,0.005069729,0.0049594855,0.0042023165,0.5064636,0.006858259,0.00838373,0.004832028,0.0058719097,0.006948474,0.00609358,0.006970083,0.012089408,0.0014913701,0.026534922,0.0035041235,0.0022514064,0.003376294,0.0010112885,0.0015605137,0.0023037724,0.0028344796,0.0038644169,0.0013313014,0.0009842985,0.0052137673,0.0135276485,0.010800939,0.0041951863,0.0026430693
2845_A_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.013521247,0.063131206,0.0032645117,0.008669025,0.005309197,0.017928042,0.0072717713,0.0028342528,0.014294623,0.0046641617,0.007054418,0.005106832,0.0039762207,0.047740385,0.010009431,0.009348851,0.0736843,0.0040216693,0.0039557563,0.0032592486,0.45433798,0.0055314484,0.007375935,0.002298557,0.0097328145,0.0055710543,0.012066762,0.013592934,0.011790811,0.0023132344,0.042267878,0.0040582605,0.0025730052,0.0047466657,0.002294071,0.0031201656,0.0031828494,0.0027898028,0.0043679397,0.0018772079,0.002317876,0.0068532727,0.06159171,0.011465892,0.008475707,0.0043610972
2845_A_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.018193563,0.031488273,0.00244132,0.010578504,0.0026931232,0.019682897,0.010141739,0.0029646168,0.0067045796,0.006144405,0.005320227,0.0062915715,0.0047416613,0.08474378,0.031815436,0.008932723,0.037979685,0.003227209,0.0047178776,0.0047329376,0.47870922,0.031028805,0.041581314,0.00509408,0.004999045,0.013374979,0.005234668,0.0075298343,0.0106166825,0.0021617434,0.017416755,0.0045756367,0.0026698073,0.004999008,0.0015996866,0.0033289308,0.0038159383,0.002781126,0.0045324336,0.0019325569,0.0017821706,0.009148813,0.0073909867,0.01722969,0.008692113,0.0042378977
2845_A_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.004325043,0.031136928,0.00273967,0.0050995345,0.0016525323,0.036705654,0.041748926,0.0014621969,0.0042245453,0.0058611813,0.004053311,0.00577204,0.0016823645,0.12804988,0.10325179,0.0029515661,0.020761933,0.008947324,0.011353624,0.017595502,0.41364837,0.00538006,0.0034302922,0.006547675,0.0024196804,0.0072394772,0.0040714503,0.0026256572,0.004776625,0.0023576885,0.019809786,0.0026586568,0.0025276497,0.0016677035,0.0035954276,0.007730459,0.0027281605,0.003466884,0.0029349981,0.0020118519,0.0024836722,0.010622923,0.016220102,0.010512786,0.0128306765,0.006325789
2845_A_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 008,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.008825393,0.02206531,0.0017068691,0.008472057,0.003205153,0.0062471973,0.0056669605,0.0032191032,0.018879393,0.005145907,0.006119414,0.0037629998,0.0035784096,0.029250575,0.0089228265,0.01747162,0.16943926,0.0030139217,0.0053260187,0.008441011,0.4935045,0.0047011306,0.010465675,0.0041693677,0.0055446555,0.004379194,0.004153386,0.0029786606,0.008589779,0.001212735,0.06895484,0.0022799184,0.0015361679,0.003617042,0.0009213749,0.0011878419,0.0024691485,0.0016839253,0.0035017729,0.0011799353,0.0011390883,0.0029139968,0.012993095,0.010476836,0.004466732,0.0022197422
2845_A_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 009,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.012220487,0.017432086,0.002687745,0.010925338,0.005406333,0.07638067,0.0052301534,0.0042763036,0.009710423,0.005387353,0.0056534754,0.0044999314,0.005511854,0.0053551933,0.005105823,0.010150679,0.008725694,0.0038179043,0.0041826167,0.0061464934,0.47968477,0.009356744,0.034837727,0.021212291,0.013740866,0.007250447,0.005479253,0.006171081,0.008190277,0.0024127916,0.089701004,0.0054341094,0.0030255406,0.006783845,0.0016413411,0.002172905,0.004027471,0.002506369,0.004638983,0.002693071,0.0018635263,0.0059110993,0.03149611,0.026016198,0.011004346,0.0039412645
2845_A_010,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.0056816298,0.010541311,0.0054050167,0.0026986536,0.0053910506,0.12972319,0.003798897,0.010349286,0.0046380935,0.008390358,0.005285416,0.0047206883,0.0123453345,0.01481706,0.031292956,0.006176029,0.014360872,0.0029847235,0.0043212334,0.0019756877,0.41417456,0.01734309,0.0038318688,0.0051280167,0.0046790265,0.007613558,0.0024159935,0.0020421022,0.002127459,0.002772774,0.014930555,0.0052319774,0.004084647,0.004208893,0.005898346,0.010654962,0.0025314058,0.002378528,0.0027328343,0.0023659614,0.004157127,0.008085685,0.14856765,0.007034136,0.0046145245,0.02549683
2845_A_011,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.01875694,0.014991925,0.0029700862,0.010469969,0.006810816,0.029131092,0.0072893887,0.0038177534,0.01541539,0.011701035,0.010275973,0.0056723957,0.0049758544,0.02928379,0.014762193,0.017655063,0.076285265,0.0027014394,0.0042646057,0.0061162836,0.49745786,0.007236314,0.008495855,0.0037798707,0.0053109387,0.0058235237,0.004559818,0.003892225,0.007167455,0.0018648768,0.020528888,0.0018438742,0.0019456396,0.0023144055,0.0016913567,0.0022735822,0.0039632744,0.0031535877,0.0038091044,0.0021157714,0.0019345228,0.006052102,0.08343314,0.015881583,0.006790397,0.0033327686
2845_A_012,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.005338022,0.00755398,0.004917143,0.005804387,0.008201114,0.013264933,0.004176977,0.005969926,0.007211166,0.0055010593,0.0055295574,0.0056397095,0.0059298947,0.0049361316,0.00494569,0.0053188466,0.0053736405,0.0048424285,0.0049478197,0.0053822366,0.6464665,0.006430946,0.007636487,0.005585331,0.008241266,0.005757185,0.011023103,0.009779233,0.009362938,0.00496553,0.049984824,0.0065901405,0.005026659,0.006879938,0.0034429743,0.0039473614,0.006774254,0.0049145245,0.009777757,0.004624266,0.0042573055,0.008477811,0.013586796,0.01445527,0.013115898,0.008111097
2845_B_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.05176125,0.02295934,0.024563117,0.008472877,0.02185722,0.004010394,0.006318524,0.0066983695,0.004388585,0.00945245,0.007002116,0.010614798,0.0048390585,0.009223975,0.016268326,0.005057596,0.008162224,0.031038985,0.005305891,0.0032602437,0.37240335,0.006435618,0.0049660336,0.021681046,0.004106423,0.006614215,0.003644693,0.0044771596,0.0036279312,0.008655966,0.016501868,0.0052558887,0.0079022795,0.0043640044,0.025007032,0.10705284,0.007105303,0.007246386,0.01066569,0.018087085,0.016303288,0.039732635,0.005549016,0.008702699,0.006526887,0.016129404
2845_B_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.02696651,0.08691894,0.0029220202,0.018296998,0.0030216246,0.007938691,0.007054051,0.0035762566,0.0025850406,0.011721707,0.006661828,0.0051584193,0.00225455,0.1405764,0.17172295,0.0020976278,0.0032867475,0.004030623,0.0027319877,0.0028577845,0.37091646,0.005981153,0.0038646774,0.0034207553,0.0033900058,0.0068305708,0.0041399635,0.0048527615,0.0077703255,0.0022047127,0.008973715,0.0022130336,0.0021875873,0.0021848201,0.0019257338,0.003227039,0.0031065722,0.002536613,0.0041085784,0.0023835362,0.0023889972,0.014998335,0.0047116294,0.012655978,0.003408202,0.003237459
2845_B_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.010096759,0.011581154,0.0040000984,0.008124211,0.006483421,0.008952049,0.008191564,0.0061574816,0.029480122,0.0072337207,0.010908495,0.008233327,0.008699573,0.018365169,0.009961052,0.021870742,0.0712333,0.007149974,0.009606493,0.010913232,0.510166,0.00798768,0.010994098,0.0063199215,0.0095246015,0.006965997,0.006276447,0.005068728,0.0078978045,0.002931081,0.03495675,0.004040565,0.0035101718,0.0049978155,0.0023594827,0.003068116,0.0043647294,0.0035206259,0.008290384,0.0028474515,0.0021705416,0.007894306,0.02887586,0.016817177,0.014890893,0.0060208933
2845_B_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.0047746124,0.0068499795,0.0050761304,0.0046596695,0.0065226355,0.022363981,0.0033530479,0.0048315115,0.0056956564,0.004066211,0.004434473,0.0046393173,0.0048072324,0.0037383428,0.0036137085,0.0048146285,0.0041457242,0.0039322,0.004047521,0.0042732484,0.6937162,0.005200438,0.0047852243,0.0046638087,0.00548388,0.004575762,0.005509077,0.005353458,0.0050654327,0.005717221,0.031149432,0.0049650795,0.0045321994,0.005688342,0.0047394936,0.0039150775,0.005718022,0.004642561,0.00909613,0.0045523164,0.004205947,0.0083166575,0.016302306,0.010756721,0.02008433,0.010625118
2845_B_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.025032872,0.015194516,0.01875086,0.01757039,0.014498465,0.00519223,0.013804203,0.0047532935,0.011813287,0.009417392,0.00839704,0.013534549,0.00597883,0.02137428,0.020189635,0.008022428,0.014827506,0.014122413,0.00871704,0.011214692,0.33156204,0.0037337253,0.0045168675,0.005454223,0.00626335,0.006398728,0.011242335,0.0065834173,0.008617307,0.014789088,0.037576824,0.004044163,0.007903562,0.004256121,0.015238788,0.0832668,0.02175208,0.011997387,0.030796457,0.019601442,0.027266605,0.038046744,0.0037668047,0.015235019,0.0068414793,0.010842747
2845_C_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.04341324,0.027884988,0.0034962443,0.018418994,0.0031965692,0.009478167,0.010245423,0.0032632034,0.0034313023,0.007990826,0.0063860393,0.008321591,0.0040176394,0.20122239,0.059225034,0.0030764278,0.0060998863,0.0033592028,0.003548639,0.0037414748,0.4168009,0.008656448,0.0037378478,0.0043242057,0.004026886,0.008786454,0.0033780914,0.0040283003,0.005140927,0.00258306,0.010633917,0.007203708,0.0043986444,0.005960394,0.0026484854,0.0047162245,0.006503535,0.004089198,0.006419311,0.002948318,0.0029065155,0.011318523,0.008085202,0.021999016,0.0047169947,0.004171609
2845_C_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.03130712,0.029889448,0.008875828,0.008476198,0.019410744,0.0015076906,0.02083216,0.002349273,0.006700008,0.0128010595,0.0090410095,0.014039552,0.0019901,0.0608682,0.043114394,0.004250442,0.0118186,0.039759915,0.0068150084,0.007307938,0.32884702,0.004010564,0.0054563433,0.004255166,0.007751091,0.0043409155,0.0036211952,0.009800551,0.0037164749,0.0047939317,0.016513208,0.0033377458,0.004254869,0.0025000966,0.010482472,0.1897549,0.0035520827,0.0031728956,0.003922783,0.0047212555,0.0047465083,0.028429719,0.0010305347,0.0018301945,0.0017962914,0.0022065276
2845_C_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.045996264,0.033586293,0.011803229,0.017080607,0.0069441185,0.0069243405,0.023290394,0.0031630052,0.0038806146,0.012092054,0.0049361023,0.014606873,0.0037059123,0.055597555,0.054980647,0.0032377702,0.0149414195,0.013262563,0.010114852,0.0054178787,0.3946758,0.011380667,0.007417744,0.0061797965,0.0067382995,0.0047241934,0.005961586,0.008946361,0.0063476567,0.007191185,0.02309713,0.0044391537,0.0073435665,0.0043740654,0.01546229,0.03671398,0.0073354635,0.005537657,0.010971795,0.010153528,0.011380258,0.029618217,0.0072949156,0.00647898,0.0041545,0.010518834
2845_C_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.007711457,0.021293847,0.013171896,0.006850438,0.011195102,0.004910192,0.009500889,0.005206387,0.010131139,0.0076426826,0.010030945,0.017626265,0.004433184,0.040526815,0.028185092,0.005933149,0.023524215,0.024569517,0.010708018,0.0049654907,0.3763226,0.0053567765,0.005239111,0.004837685,0.0064226068,0.00693817,0.006002861,0.031487387,0.004255449,0.01970786,0.024859155,0.0020941787,0.004932985,0.0017771742,0.024211228,0.08352265,0.0070491466,0.00729288,0.012616458,0.014959203,0.014073526,0.036832087,0.0047187977,0.0059047053,0.004557502,0.015911048
2845_C_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.016502326,0.009154017,0.013566498,0.00613387,0.06955524,0.0056040375,0.007656186,0.005945671,0.0052826745,0.008563091,0.0050964407,0.005738633,0.0069980226,0.008267446,0.011636849,0.006020931,0.018665466,0.012520416,0.008275354,0.006173293,0.35293257,0.0030651616,0.004037152,0.002716822,0.0045228195,0.0031496752,0.0031768072,0.0039159874,0.0035645254,0.0063826265,0.030362267,0.0031262538,0.0050300495,0.0022285508,0.01705552,0.23852377,0.005311501,0.005232205,0.005396914,0.011031238,0.017456487,0.013078591,0.0021860623,0.0054534394,0.006337513,0.007368949
2845_C_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.0029257645,0.02451754,0.0026914638,0.007958155,0.0019460096,0.0012861458,0.15672411,0.0011664814,0.0033989586,0.0060789916,0.004894263,0.009725586,0.0013180628,0.12759528,0.05664338,0.002985919,0.021743918,0.008451673,0.021467054,0.008301404,0.34862617,0.0032566227,0.003648848,0.0022499778,0.004126179,0.0029851908,0.0018914704,0.0034986935,0.0027837737,0.002724103,0.012396537,0.0017839,0.002901924,0.002104284,0.0054641175,0.070762716,0.005015124,0.004191411,0.00495501,0.005263215,0.00520277,0.01941933,0.00223176,0.0047274497,0.0021445323,0.0038248426
2845_C_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.006951318,0.031607956,0.0036114436,0.005411491,0.0015864932,0.0011886089,0.025209706,0.00088845444,0.0046268664,0.0048343916,0.0039369673,0.008679953,0.0011624965,0.13581474,0.122533485,0.0024958404,0.01733073,0.010948631,0.006544124,0.062547736,0.40525976,0.002611331,0.004024843,0.005405349,0.0055617094,0.0028102444,0.002155433,0.0061253174,0.011661003,0.0036700724,0.0064574997,0.0015228584,0.002702038,0.0013863083,0.004758086,0.025002532,0.004786627,0.003482123,0.0062071024,0.002789884,0.0047688037,0.01783115,0.0022437656,0.004148177,0.00213616,0.0025804199
2845_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.0069292733,0.022971839,0.00420004,0.008468483,0.0019069451,0.027436454,0.009267066,0.003957992,0.0039792378,0.009943853,0.007936529,0.008767888,0.0033897161,0.15420835,0.14321367,0.003221601,0.0069768904,0.0031967626,0.0036971236,0.002652899,0.4040876,0.006777348,0.0048707565,0.002845554,0.0044147014,0.006366521,0.004642733,0.0074501676,0.00812148,0.004556212,0.013888683,0.0047553787,0.0048966287,0.005347122,0.004290982,0.010325788,0.0063169207,0.005818571,0.008764904,0.003419288,0.0045971116,0.012398169,0.0059392126,0.006765782,0.0044534486,0.0075662932
2845_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.010441423,0.045694582,0.0059259436,0.020951465,0.006738056,0.0036259596,0.08692538,0.002012891,0.004911564,0.0066357134,0.0065851565,0.008991549,0.0020692283,0.13787521,0.04812139,0.003922938,0.03977858,0.018420149,0.009886636,0.013639853,0.33614478,0.0022033204,0.0035222194,0.002350341,0.002989027,0.0033103907,0.0045997524,0.0057209195,0.01016805,0.0051757186,0.00862679,0.0016389267,0.0032558793,0.0016584198,0.007783708,0.045033023,0.005678347,0.0059131384,0.005135501,0.0055178935,0.006290545,0.025962038,0.004059506,0.004730688,0.0027566454,0.0066207605
2845_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.006044686,0.0049362266,0.027720807,0.0016602814,0.018440394,0.01700246,0.001107057,0.0058942013,0.003840901,0.0020340567,0.0022510614,0.0022776534,0.005976793,0.0009783081,0.0011498567,0.0035786792,0.0014885846,0.0014155399,0.0015058394,0.001135061,0.38337898,0.0041686855,0.0020436468,0.0027015714,0.0028098417,0.0021000465,0.012679582,0.0047452496,0.0021062677,0.030103933,0.032815207,0.008248098,0.006642639,0.006163688,0.12679994,0.078841664,0.0043232744,0.0032083297,0.0034470768,0.01768583,0.06813399,0.005114857,0.018566545,0.002573805,0.02181092,0.038347904
2845_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.0038878336,0.007950532,0.0109894825,0.0021181842,0.047270995,0.05850492,0.0013384075,0.001823159,0.0031860818,0.0012050625,0.0017810068,0.0017457767,0.0023935274,0.0010490561,0.0008930684,0.0029197242,0.0014775412,0.00094802683,0.001087423,0.0015031607,0.36265165,0.0022175608,0.0017880594,0.0025341979,0.0018207491,0.001491106,0.0072624236,0.0056180414,0.0026385605,0.018551745,0.052883923,0.00987128,0.007809145,0.013130727,0.09699015,0.045355942,0.0043464615,0.004939452,0.003703011,0.018442163,0.083937466,0.006518157,0.021034276,0.0045134337,0.038728118,0.027149284
