ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,Astrocytes1,Astrocytes2,Astrocytes3,Astrocytes4,Astrocytes5,Endothelial,ExNeuron1,ExNeuron10,ExNeuron11,ExNeuron12,ExNeuron13,ExNeuron14,ExNeuron2,ExNeuron3,ExNeuron4,ExNeuron5,ExNeuron6,ExNeuron7,ExNeuron8,ExNeuron9,Fibroblast,InhNeuron1,InhNeuron2,InhNeuron3,InhNeuron4,InhNeuron5,Microglia1,Microglia2,Microglia3,Microglia4,Microglia5,OPC1,OPC2,OPC3,Oligodendrocytes1,Oligodendrocytes2,Oligodendrocytes3,Oligodendrocytes4,Oligodendrocytes5,Oligodendrocytes6,Oligodendrocytes7,Oligodendrocytes8,Pericytes,SMC,VLMC1,VLMC2
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.045275856,0.1387245,0.060665805,0.072713755,0.09898577,1.4230702,0.047601085,0.025564048,0.037432738,0.03273108,0.036887296,0.06057543,0.026295051,0.06488842,0.055018634,0.028482573,0.044919617,0.025713002,0.031241775,0.03496988,17.63485,0.023321114,0.029362224,0.01996758,0.025226997,0.027447559,0.07856927,0.5874488,0.10184036,0.08788522,0.105967104,0.04672973,0.049623046,0.03237201,0.11464581,10.841972,0.067046,0.052403495,0.053874362,0.15248202,0.22369081,0.248779,1.1986299,0.18794477,0.12546842,0.1687631
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.025341928,0.044670153,0.041203126,0.03363084,0.032240614,1.8579416,0.043061916,0.030400982,0.041540127,0.034877915,0.04249727,0.055090237,0.031878166,0.056150284,0.04706585,0.031782012,0.04464589,0.025954252,0.02963285,0.028181812,17.37953,0.03565664,0.06421408,0.03539663,0.09898872,0.027379174,0.07054269,0.1121411,0.047682438,0.08883334,0.52625865,0.027777247,0.037667528,0.023986138,0.23492865,13.578946,0.059435092,0.0556789,0.053953607,0.09221742,0.14316311,0.15281329,0.25665063,0.085166216,0.13599116,0.26274627
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.029603262,0.16409323,0.043938704,0.042055283,0.032395765,0.36492434,0.024049873,0.019019272,0.024476973,0.022740643,0.022339987,0.03163833,0.017268607,0.021020358,0.023784898,0.017459862,0.018726135,0.02103618,0.017882794,0.022307927,13.339832,0.018540084,0.02572628,0.020620102,0.018322583,0.021847336,0.05431617,0.11411844,0.05921502,0.08135622,0.3707558,0.026899554,0.036863793,0.028048864,0.15497695,13.146041,0.08397437,0.055725675,0.10714924,0.3427163,0.27208403,0.2081762,0.4994,0.21764132,0.06037009,0.12334657
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.031354856,0.055282798,0.041474625,0.029667968,0.029879685,0.6872732,0.02567583,0.017826552,0.023747677,0.019009609,0.022690212,0.028647965,0.01875087,0.02231027,0.021071168,0.019190269,0.021237522,0.01648061,0.01732085,0.026595857,14.77298,0.019846018,0.02068719,0.020030512,0.020244705,0.022659775,0.03173272,0.07494278,0.030209905,0.059300553,0.13534912,0.03656675,0.04114569,0.02910288,0.15319744,15.828429,0.049873747,0.04099113,0.04381217,0.15016615,0.19857432,0.13037443,0.12516443,0.07304651,0.085608184,0.11852647
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.019565096,0.16488555,0.04486254,0.029954735,0.03819006,6.9143844,0.065441,0.03370716,0.10729633,0.05158515,0.061682627,0.075579636,0.030884461,0.09034975,0.078558706,0.060034644,0.10699791,0.04305279,0.036708914,0.0472057,32.890453,0.050776668,0.06533438,0.09939421,0.035585534,0.056065325,0.21634564,0.18018553,0.06540695,0.13838506,0.28760728,0.057791036,0.056622446,0.04153716,0.570173,7.3768406,0.040802553,0.057771612,0.054630037,0.05473142,0.15387045,0.19670226,7.4300814,0.3281305,0.8805396,0.44697598
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.019031992,0.6975147,0.013127638,0.07885779,0.012518873,0.03270093,0.046616446,0.010653242,0.01605569,0.024126053,0.01805183,0.03363141,0.010310244,1.3987222,0.70434487,0.01182321,0.03733448,0.01981251,0.0155833615,0.017200815,6.4098244,0.022566805,0.023172671,0.01624639,0.023189163,0.023068756,0.014838717,0.020492867,0.03719989,0.012770735,0.07087074,0.01006866,0.011831003,0.009929164,0.010839586,0.034180727,0.025052896,0.022264611,0.02849724,0.014686387,0.015392566,0.060832076,0.051196467,0.10503823,0.020975752,0.022857798
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.13907875,1.1131563,0.1414307,0.071626864,0.098930374,0.13137373,0.08387752,0.047303114,0.07260338,0.08779199,0.11561451,0.15353282,0.046023298,0.62019,0.28462553,0.05305436,0.15788469,0.042806316,0.06230721,0.0470972,36.12301,0.04243832,0.05047279,0.023077723,0.05616718,0.059221357,0.074886896,0.11776204,0.053801555,0.1351349,0.1401904,0.0403195,0.057688516,0.039632954,0.64765006,41.52947,0.06157655,0.05396022,0.05689949,0.15325738,0.2377895,0.3526099,0.17990176,0.057117928,0.058095884,0.3534708
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.09973256,1.0967233,0.117914364,0.06618144,0.07391563,1.5809792,0.060066022,0.034374263,0.10149885,0.051134255,0.047830034,0.07872577,0.047228433,0.110197976,0.099489175,0.07230107,0.15794945,0.032128535,0.040454842,0.05324933,40.980473,0.043960456,0.06875474,0.05198001,0.0731383,0.06012884,0.074663766,0.098647475,0.06486215,0.12741178,0.17445341,0.20243616,0.11614848,0.1319545,0.4046797,52.76094,0.068546854,0.05186482,0.06054189,0.13685957,0.19917792,0.24166542,0.2445164,0.072101764,0.048810832,0.5260155
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.098130845,1.3018341,0.11068631,0.07404349,0.28144774,0.38446513,0.038712505,0.031764638,0.04351384,0.038620785,0.0373525,0.045201108,0.02978976,0.040445257,0.040975757,0.032636937,0.036983978,0.032405615,0.029358445,0.030340381,24.625383,0.04809345,0.051367752,0.03270264,0.054254133,0.044419304,0.0729675,0.29057506,0.0738014,0.124133885,0.30463323,0.45128208,0.11325371,0.21538867,0.22118872,23.919289,0.065329395,0.052346468,0.053768918,0.14226063,0.22899604,0.3440497,0.07492479,0.077690095,0.053936496,0.11575319
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.1088556,0.17091396,0.08435791,0.055532392,0.12235445,0.1790435,0.028377552,0.022451157,0.028021129,0.026296372,0.025903417,0.030339772,0.020801295,0.026961688,0.026679128,0.022484122,0.025826998,0.02338049,0.021537129,0.021924248,12.907287,0.021160783,0.030210871,0.018349573,0.019270025,0.031370386,0.02957232,0.059538707,0.035385974,0.05409733,0.114291154,0.044117555,0.043952063,0.03712858,0.11752984,14.851959,0.06535457,0.043131746,0.047270767,0.16790874,0.16452134,0.16999793,0.04703952,0.04818777,0.039537292,0.07267085
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.017645326,0.024135333,0.0303332,0.02095124,0.024392158,0.05040912,0.012632886,0.011126178,0.014188441,0.011907398,0.012154114,0.019464152,0.011424225,0.013091669,0.013012678,0.010714593,0.01202393,0.0113447085,0.010135313,0.011854304,7.585814,0.012763174,0.015615734,0.013281979,0.01383674,0.014048699,0.025025522,0.023797275,0.029439434,0.044077836,0.09083205,0.022746662,0.025565242,0.020841848,0.12873402,11.11702,0.06275783,0.03960831,0.06060497,0.30212542,0.19949204,0.13049619,0.021610146,0.0362309,0.028137555,0.037890702
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.055494063,0.55167866,0.08561222,0.092786506,0.08709466,0.08303132,0.09504007,0.048929967,0.12114791,0.09149804,0.10269795,0.113912225,0.04295974,0.24946982,0.16788471,0.06282169,0.10597247,0.075328805,0.0458482,0.05176151,36.670902,0.03542787,0.1104701,0.054621007,0.07563851,0.056670252,0.073062606,0.25218323,0.080604054,0.1287722,0.16151446,0.20673265,0.124555625,0.12484352,0.19458243,44.35693,0.12696177,0.084878705,0.09332957,0.26301044,0.2868734,0.4073528,0.057103,0.062213957,0.06332535,0.10675145
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.04090628,0.08723718,0.068351835,0.043639105,0.050617315,0.09802374,0.05337448,0.04372569,0.07847191,0.06532072,0.071316525,0.06833315,0.03393258,0.061456695,0.07408864,0.05370604,0.053051166,0.038117137,0.040866643,0.038612317,25.326454,0.03755952,0.035048466,0.041594714,0.028938312,0.048043,0.265171,0.64207184,0.07990002,0.30142355,0.23188472,0.059199363,0.066226855,0.05013423,0.381081,24.540003,0.07117107,0.06326761,0.08924636,0.11849283,0.4445005,0.19828899,0.053827845,0.055995967,0.0464376,0.10936932
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.03299287,0.057740245,0.05662046,0.050639316,0.035249706,0.07537318,0.041416205,0.036734145,0.053051133,0.05080433,0.057286628,0.07562059,0.033675473,0.05584482,0.05735201,0.034367308,0.03688811,0.03110868,0.03153882,0.03987191,20.318632,0.025041532,0.04124632,0.039717767,0.022377,0.035552375,0.05319,0.18626772,0.06123552,0.15937151,0.18033916,0.06325901,0.066819854,0.063498795,0.24035232,24.645025,0.07594176,0.06596321,0.06604555,0.34963065,0.22660835,0.58288515,0.052687965,0.06212794,0.05347058,0.074150674
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.030443558,0.047365047,0.045566674,0.054633524,0.03667837,0.052707843,0.06885126,0.040930875,0.050183356,0.06076202,0.05013271,0.0739049,0.03750727,0.0865894,0.10755376,0.048141606,0.07342597,0.060019802,0.03864338,0.05888933,18.04108,0.062538005,0.08128217,0.04459369,0.049248606,0.066590674,0.055061758,0.10718097,0.0679385,0.07992921,0.23040074,0.059275474,0.058602467,0.050791793,0.11398629,16.90361,0.07083525,0.06228814,0.06425298,0.29908878,0.18633631,0.53759545,0.047146305,0.0659611,0.039266385,0.07673502
