"gene","statistic","p.value","p_adj"
"RPS27A",-0.194816010357482,0.00707083105731685,0.0214704294090309
"PLCL1",-0.195032957612181,0.00700622622481646,0.0213366984971539
"CNBP",-0.195034707186815,0.0070057073626933,0.0213366984971539
"CAPN3",-0.195309390404458,0.00692466935291287,0.021165816746601
"C4B",-0.195451105949866,0.00688318746202015,0.0210597031800859
"DGKQ",-0.196185927296426,0.00667162719308223,0.0205643356095071
"SSNA1",-0.196199923893503,0.00666765438179907,0.0205554825411818
"PTPRK",-0.197114951427434,0.00641246522850197,0.0199215162514987
"RPL28",-0.197183184838186,0.0063937897653098,0.0198752359615389
"LMBRD1",-0.197249668674304,0.0063756398725596,0.0198320203630785
"AFG3L2",-0.197384385921173,0.00633900341045604,0.019750955571184
"RSF1",-0.197596084451968,0.00628181147316507,0.0196284274841611
"NFE2L1",-0.197606581899776,0.00627898753726385,0.0196261709198225
"ENSA",-0.197652070840277,0.00626676357619462,0.0195945214379727
"IGSF8",-0.197653820414912,0.00626629384851959,0.0195945214379727
"CFDP1",-0.197855021497898,0.00621248441734473,0.019447596208235
"ANK3",-0.198549602627861,0.00602988218085925,0.0190258624108341
"IDH2",-0.19860908816544,0.00601446894768803,0.0189932739376093
"HSBP1",-0.198925761174314,0.00593300730003517,0.0187964112528341
"CLMN",-0.199039483525568,0.00590399471192063,0.0187458356409095
"TPRN",-0.199170701623168,0.00587067631433119,0.0186749703366461
"HINT1",-0.199310667593941,0.0058353220961889,0.0185941776946637
"TUSC2",-0.199310667593941,0.0058353220961889,0.0185941776946637
"BABAM2",-0.199343909512,0.00582695349978819,0.0185861724550824
"MAN2A1",-0.199378901004693,0.00581815604766539,0.0185806912356701
"KCNMB4",-0.199671079968683,0.00574515977553219,0.0184073775892673
"PFN1",-0.199784802319936,0.00571697027668799,0.0183580015280992
"DUSP22",-0.199788301469205,0.00571610487321306,0.0183580015280992
"ARL2",-0.200148713843947,0.0056275935551847,0.0181427476672932
"BARHL2",-0.200204700232256,0.00561395484008913,0.0181144126802876
"TMEM50B",-0.200563363032363,0.00552728141861551,0.017902793578575
"TALDO1",-0.200661339211904,0.00550381404047089,0.0178453526076101
"PLIN3",-0.201217703945728,0.00537223652458222,0.0175191006343806
"MAPRE1",-0.201245697139883,0.00536569134966631,0.0175088150781009
"INPPL1",-0.201361169065771,0.00533876794167074,0.0174526221037358
"TTC1",-0.20139441098383,0.00533103973073735,0.0174304093156952
"RAB3D",-0.201476640991659,0.00531196561929342,0.0173954532537128
"ERBIN",-0.201635852283414,0.00527520860563947,0.0173080691019065
"DDX5",-0.201791564425899,0.00523948005424778,0.0172427364745606
"AAMP",-0.201928031247403,0.00520834586767463,0.017164472811839
"ARHGEF2",-0.20205050147183,0.00518054621815345,0.0170939719382039
"CCDC13",-0.202402165973398,0.0051014592812682,0.0168820254449857
"VBP1",-0.202956781132587,0.00497892853014807,0.0165692211740993
"FAM3A",-0.203581379277163,0.00484410256938668,0.0162508459827314
"NCOR2",-0.203731842695745,0.00481211726333577,0.0161696837009822
"LAT",-0.203905050584577,0.00477553179207951,0.0160698795943922
"GRB2",-0.203976783144598,0.00476045349656417,0.016031930822361
"LPAR1",-0.20401877293583,0.00475164702338629,0.0160154773161455
"ITPRID2",-0.204174485078315,0.00471911723632533,0.0159288330933692
"RTF2",-0.204235720190529,0.00470637950416373,0.0158944563507707
"SOX2",-0.204767590879467,0.00459703527057542,0.0156212210176977
"ELK4",-0.204895309827798,0.00457112047434139,0.0155614739297849
"STX12",-0.205103509209323,0.00452915708905346,0.0154495959443219
"RNF167",-0.205477918181142,0.00445456369674089,0.0152480629766006
