"contrast","estimate","SE","df","asymp.LCL","asymp.UCL","z.ratio","p.value","celltype","region","weight","p_adj"
"Disease_effect",0.36322124052725,0.256203972988683,Inf,-0.138929319226641,0.865371800281141,1.41770338800833,0.156277380532819,"ExNeuron10","Capillaries",0.433333333333333,0.175335597670967
"Amyloid_effect",0.699153988931209,0.202515864234414,Inf,0.302230188733755,1.09607778912866,3.4523418280058,0.000555743197461771,"ExNeuron10","Capillaries",0.433333333333333,0.00511283741664829
"AD_overall_vs_Control",0.666187969064107,0.231675420769273,Inf,0.21211248825317,1.12026344987504,2.87552286233924,0.00403358933417988,"ExNeuron10","Capillaries",0.433333333333333,0.00806717866835976
"Disease_effect",0.463824893210714,0.246777629690611,Inf,-0.0198503731730447,0.947500159594473,1.87952568388075,0.0601727499338191,"ExNeuron11","Capillaries",0.433333333333333,0.0932590242448481
"Amyloid_effect",0.486083212481045,0.195963756302016,Inf,0.102001307853909,0.87016511710818,2.48047507178777,0.0131207437893312,"ExNeuron11","Capillaries",0.433333333333333,0.0603554214309233
"AD_overall_vs_Control",0.6744609519525,0.22545455518087,Inf,0.232578143647497,1.1163437602575,2.99156054492408,0.00277555493938889,"ExNeuron11","Capillaries",0.433333333333333,0.00638377636059444
"Disease_effect",0.741547390384063,0.238029802063084,Inf,0.27501755109322,1.20807722967491,3.11535523685195,0.00183723503929211,"ExNeuron12","Capillaries",0.433333333333333,0.0121322590010052
"Amyloid_effect",0.255095609026954,0.173007040086366,Inf,-0.0839919586142014,0.594183176668109,1.4744810899002,0.140352105495877,"ExNeuron12","Capillaries",0.433333333333333,0.30743794537192
"AD_overall_vs_Control",0.852088820962409,0.224083830187266,Inf,0.412892584277578,1.29128505764724,3.80254487907638,0.000143217312009884,"ExNeuron12","Capillaries",0.433333333333333,0.000893398457020364
"Disease_effect",0.562257673616696,0.245741468779124,Inf,0.0806132453016385,1.04390210193175,2.2880048548992,0.0221372383940093,"ExNeuron13","Capillaries",0.433333333333333,0.0484910936249727
"Amyloid_effect",0.438266711765568,0.189976784825677,Inf,0.065919055608526,0.81061436792261,2.30694877886118,0.0210576757465937,"ExNeuron13","Capillaries",0.433333333333333,0.0811865421389052
"AD_overall_vs_Control",0.752173248715109,0.226842505475624,Inf,0.307570107820055,1.19677638961016,3.31583909787108,0.000913684181757482,"ExNeuron13","Capillaries",0.433333333333333,0.00272978238618345
"Disease_effect",0.674126479100041,0.201394124708791,Inf,0.279401247972842,1.06885171022724,3.34729962989141,0.000816029562067767,"ExNeuron14","Capillaries",0.433333333333333,0.0121322590010052
"Amyloid_effect",0.242919632006844,0.153925036200889,Inf,-0.0587678952659222,0.544607159279611,1.57816842537433,0.114526921917698,"ExNeuron14","Capillaries",0.433333333333333,0.271541179643894
"AD_overall_vs_Control",0.779391652969674,0.187366037213662,Inf,0.412160968104905,1.14662233783444,4.15972747548104,3.18627546218427e-05,"ExNeuron14","Capillaries",0.433333333333333,0.00042205634561551
"Disease_effect",0.248002566079295,0.252088023984934,Inf,-0.246080881865045,0.742086014023636,0.983793526399798,0.325217042948945,"ExNeuron2","Capillaries",0.433333333333333,0.332444088347811
"Amyloid_effect",0.772139836925075,0.202276391045587,Inf,0.375685395552984,1.16859427829717,3.81725140009571,0.000134946647945882,"ExNeuron2","Capillaries",0.433333333333333,0.00310377290275528
"AD_overall_vs_Control",0.582596495413495,0.225963300543493,Inf,0.139716564520449,1.02547642630654,2.57827927814923,0.00992937115817582,"ExNeuron2","Capillaries",0.433333333333333,0.0147339055895512
"Disease_effect",0.564446888260881,0.350338743753736,Inf,-0.122204431885448,1.25109820840721,1.61114606455759,0.107147890219129,"ExNeuron3","Capillaries",0.433333333333333,0.129705340791577
"Amyloid_effect",-0.378012163041574,0.336679306313327,Inf,-1.03789147775562,0.281867151672476,-1.12276625249364,0.261536781673994,"ExNeuron3","Capillaries",0.433333333333333,0.495927434662397
"AD_overall_vs_Control",0.400641617609533,0.321221774004441,Inf,-0.228941490489236,1.0302247257083,1.24724302657015,0.212308400772952,"ExNeuron3","Capillaries",0.433333333333333,0.217026365234573
"Disease_effect",0.739024639518401,0.334258247466857,Inf,0.0838905129478843,1.39415876608892,2.21093913200056,0.027040052368575,"ExNeuron4","Capillaries",0.433333333333333,0.0540801047371499
"Amyloid_effect",-0.362721147555422,0.311358927353678,Inf,-0.972973431433654,0.247531136322809,-1.164961450241,0.244034597480559,"ExNeuron4","Capillaries",0.433333333333333,0.488069194961119
"AD_overall_vs_Control",0.581845475577718,0.309146440312885,Inf,-0.0240704133842981,1.18776136453973,1.88210310618112,0.0598220177140969,"ExNeuron4","Capillaries",0.433333333333333,0.0687953203712114
"Disease_effect",0.331463174757914,0.246387287240929,Inf,-0.151447034482833,0.814373383998661,1.34529333258089,0.178530525862807,"ExNeuron5","Capillaries",0.433333333333333,0.195533433087836
"Amyloid_effect",0.679389322168071,0.19575285810472,Inf,0.29572077041204,1.0630578739241,3.47064828961335,0.000519203570703447,"ExNeuron5","Capillaries",0.433333333333333,0.00511283741664829
"AD_overall_vs_Control",0.625865214364078,0.222433099272952,Inf,0.18990435081947,1.06182607790869,2.81372339103213,0.00489713469833946,"ExNeuron5","Capillaries",0.433333333333333,0.00901072784494461
"Disease_effect",0.547586890027254,0.304208545523994,Inf,-0.0486509029890884,1.1438246830436,1.8000378295884,0.0718546651252345,"ExNeuron6","Capillaries",0.433333333333333,0.103291081117525
"Amyloid_effect",-0.0336706746953112,0.272204856869802,Inf,-0.567182390577003,0.499841041186381,-0.123696083466344,0.901555912786421,"ExNeuron6","Capillaries",0.433333333333333,0.941291158531228
"AD_overall_vs_Control",0.532996264325952,0.280848901055109,Inf,-0.0174574668397151,1.08344999549162,1.89780434362948,0.057721860822535,"ExNeuron6","Capillaries",0.433333333333333,0.0680821948163233
"Disease_effect",0.915557238361178,0.289392737683296,Inf,0.348357895114471,1.48275658160789,3.16371877777783,0.00155767228964473,"ExNeuron7","Capillaries",0.433333333333333,0.0121322590010052
"Amyloid_effect",0.0746730738527636,0.228999764384931,Inf,-0.374158216809859,0.523504364515386,0.326083627436594,0.744361084028714,"ExNeuron7","Capillaries",0.433333333333333,0.856015246633021
"AD_overall_vs_Control",0.947915570364042,0.271023770151328,Inf,0.416718741913179,1.47911239881491,3.49753665457007,0.000469576179183553,"ExNeuron7","Capillaries",0.433333333333333,0.00196368220385849
"Disease_effect",0.664532957908061,0.234643392259687,Inf,0.204640359868771,1.12442555594735,2.83209747143701,0.00462437496794771,"ExNeuron8","Capillaries",0.433333333333333,0.017751465788498
"Amyloid_effect",0.330560301972414,0.179758621209842,Inf,-0.0217601215094533,0.682880725454281,1.8389120908228,0.0659281171435229,"ExNeuron8","Capillaries",0.433333333333333,0.189543336787628
"AD_overall_vs_Control",0.80777575542944,0.217467439348529,Inf,0.381547406496176,1.23400410436271,3.71446759040944,0.000203631964341108,"ExNeuron8","Capillaries",0.433333333333333,0.00104078559552122
"Disease_effect",0.656759776551727,0.31272406224654,Inf,0.0438318774494462,1.26968767565401,2.10012549668775,0.0357178029890161,"ExNeuron9","Capillaries",0.433333333333333,0.0684591223956142
"Amyloid_effect",-0.026497607314528,0.266601283114403,Inf,-0.549026520450923,0.496031305821867,-0.0993903967939925,0.92082830725881,"ExNeuron9","Capillaries",0.433333333333333,0.941291158531228
"AD_overall_vs_Control",0.645277480048765,0.323491713844753,Inf,0.0112453716159122,1.27930958848162,1.99472645645088,0.0460727222536753,"ExNeuron9","Capillaries",0.433333333333333,0.0572796006397044
"Disease_effect",-1.23951572083669,0.239043492792725,Inf,-1.70803235744909,-0.77099908422429,-5.18531463189201,2.15650486334614e-07,"Fibroblast","Capillaries",0.433333333333333,9.91992237139226e-06
"Amyloid_effect",0.282949941195529,0.181034359936071,Inf,-0.071870884243431,0.637770766634489,1.56296264032666,0.118061382453867,"Fibroblast","Capillaries",0.433333333333333,0.271541179643894
"AD_overall_vs_Control",-1.11690407965196,0.22649656449549,Inf,-1.56082918868518,-0.672978970618749,-4.93121863521335,8.17182084817759e-07,"Fibroblast","Capillaries",0.433333333333333,3.75903759016169e-05
"Disease_effect",0.592950123851181,0.24102222836229,Inf,0.120555236787504,1.06534501091486,2.46014704900949,0.0138880099641331,"InhNeuron1","Capillaries",0.433333333333333,0.0375793210794189
"Amyloid_effect",0.32879212747892,0.189519841689433,Inf,-0.0426599365881012,0.700244191545942,1.73486915432165,0.0827639837828715,"InhNeuron1","Capillaries",0.433333333333333,0.223949603177182
"AD_overall_vs_Control",0.735426712425379,0.222513974935852,Inf,0.299307335494262,1.1715460893565,3.30508100732727,0.000949489525629025,"InhNeuron1","Capillaries",0.433333333333333,0.00272978238618345
"Disease_effect",0.695023832572879,0.225313290473627,Inf,0.253417898006358,1.1366297671394,3.08469966912241,0.00203757790557226,"InhNeuron2","Capillaries",0.433333333333333,0.0121322590010052
"Amyloid_effect",0.1775032402956,0.175790772632305,Inf,-0.167040342878187,0.522046823469387,1.00974151053353,0.312619149079523,"InhNeuron2","Capillaries",0.433333333333333,0.513588602059217
"AD_overall_vs_Control",0.771941903367639,0.209932821755392,Inf,0.360481133554205,1.18340267318107,3.67709011346061,0.000235909719300192,"InhNeuron2","Capillaries",0.433333333333333,0.00108518470878088
"Disease_effect",0.679843429143763,0.235149666232062,Inf,0.218958552352307,1.14072830593522,2.89110947949569,0.00383884364353955,"InhNeuron3","Capillaries",0.433333333333333,0.0176586807602819
"Amyloid_effect",0.442551949089303,0.175309415038582,Inf,0.0989518094628978,0.786152088715708,2.52440491568525,0.0115894352224756,"InhNeuron3","Capillaries",0.433333333333333,0.0592348911370974
"AD_overall_vs_Control",0.871615940415795,0.217621919118159,Inf,0.445084816697714,1.29814706413388,4.00518451426093,6.19690903971798e-05,"InhNeuron3","Capillaries",0.433333333333333,0.000475096359711712
"Disease_effect",0.561076598644893,0.224547864518694,Inf,0.120970871382874,1.00118232590691,2.49869487669157,0.0124651585487798,"InhNeuron4","Capillaries",0.433333333333333,0.035837330827742
"Amyloid_effect",0.298530001466065,0.177585452917419,Inf,-0.0495310904303091,0.646591093362439,1.68104986394853,0.0927532295037761,"InhNeuron4","Capillaries",0.433333333333333,0.237036030954095
"AD_overall_vs_Control",0.690439599280188,0.207243441485116,Inf,0.284249917937226,1.09662928062315,3.33153895888075,0.000863672101182709,"InhNeuron4","Capillaries",0.433333333333333,0.00272978238618345
"Disease_effect",0.629689300265193,0.222375217530046,Inf,0.193841882852042,1.06553671767834,2.83165231836192,0.00463081716221688,"InhNeuron5","Capillaries",0.433333333333333,0.017751465788498
"Amyloid_effect",0.34298410962979,0.170451418920869,Inf,0.00890546743113679,0.677062751828442,2.01221035178955,0.0441977677362212,"InhNeuron5","Capillaries",0.433333333333333,0.135539821057745
"AD_overall_vs_Control",0.778315747771435,0.205777357426378,Inf,0.374999538381907,1.18163195716096,3.7823196755255,0.000155373644699194,"InhNeuron5","Capillaries",0.433333333333333,0.000893398457020364
"Disease_effect",0.413561780519982,0.243855798168364,Inf,-0.0643868013112799,0.891510362351243,1.69592760814508,0.0898995904785631,"Microglia1","Capillaries",0.433333333333333,0.116196438735135
"Amyloid_effect",0.565018830161427,0.193138297265857,Inf,0.186474723484956,0.943562936837898,2.92546241817422,0.00343944716972738,"Microglia1","Capillaries",0.433333333333333,0.0226020814010657
"AD_overall_vs_Control",0.658403273589933,0.221778798295316,Inf,0.223724816396541,1.09308173078333,2.96873857488044,0.00299024876030352,"Microglia1","Capillaries",0.433333333333333,0.00655006871304581
"Disease_effect",0.571105004954856,0.208145757149459,Inf,0.163146817407097,0.979063192502615,2.74377442411557,0.00607372583870093,"Microglia2","Capillaries",0.433333333333333,0.0186260925720162
"Amyloid_effect",0.0298932795909268,0.173259475870071,Inf,-0.309689053094698,0.369475612276552,0.172534745593621,0.863017147881961,"Microglia2","Capillaries",0.433333333333333,0.930300393127759
"AD_overall_vs_Control",0.584058759444258,0.193742172179642,Inf,0.204331079685602,0.963786439202914,3.01461861851485,0.00257302575324948,"Microglia2","Capillaries",0.433333333333333,0.00638377636059444
"Disease_effect",0.635839052238078,0.196592142766172,Inf,0.250525532772824,1.02115257170333,3.23430551847817,0.00121938936826569,"Microglia3","Capillaries",0.433333333333333,0.0121322590010052
"Amyloid_effect",0.31651051128524,0.149301907727521,Inf,0.0238841493161762,0.609136873254304,2.11993614885938,0.0340114303677772,"Microglia3","Capillaries",0.433333333333333,0.120348138224442
"AD_overall_vs_Control",0.772993607128349,0.182244234302097,Inf,0.415801471506159,1.13018574275054,4.24152572007845,2.22005442659923e-05,"Microglia3","Capillaries",0.433333333333333,0.00042205634561551
"Disease_effect",0.551859772848775,0.288023115792624,Inf,-0.0126551608197765,1.11637470651733,1.91602598051926,0.0553617888178915,"Microglia4","Capillaries",0.433333333333333,0.0932590242448481
"Amyloid_effect",0.198625701042867,0.243620674921455,Inf,-0.278862047692525,0.676113449778258,0.815307243964023,0.414896463304935,"Microglia4","Capillaries",0.433333333333333,0.587106828416675
"AD_overall_vs_Control",0.637930909967351,0.265350652248624,Inf,0.117853188285836,1.15800863164887,2.40410530202742,0.0162121025961723,"Microglia4","Capillaries",0.433333333333333,0.0225986884673917
"Disease_effect",0.36741492878162,0.281465539642232,Inf,-0.184247391806286,0.919077249369526,1.30536380847416,0.191768995911261,"Microglia5","Capillaries",0.433333333333333,0.20514822818414
"Amyloid_effect",0.646287678752505,0.207763463854385,Inf,0.23907877229462,1.05349658521039,3.11068975633496,0.00186650928402381,"Microglia5","Capillaries",0.433333333333333,0.0143099045108492
