"contrast","odds.ratio","SE","df","asymp.LCL","asymp.UCL","null","z.ratio","p.value","celltype","region","p_adj"
"Amyloid_effect",1.34294669007975,0.247658028257986,Inf,0.935589592735154,1.92766767223615,1,1.59893713024343,0.109834572759701,"InhNeuron4","Capillaries",0.265915281418224
"Amyloid_effect",1.4064615968157,0.244512589813943,Inf,1.00033842044654,1.97746500872609,1,1.96191028448426,0.0497729302456261,"InhNeuron5","Capillaries",0.163539627949914
"Amyloid_effect",1.76702229000775,0.33604398145776,Inf,1.21720723518752,2.5651899554337,1,2.99353191132528,0.00275768668469133,"Microglia1","Capillaries",0.0181219410708287
"Amyloid_effect",1.03079544209497,0.169243193246719,Inf,0.747164581797513,1.42209530447434,1,0.184733147550028,0.853438345635342,"Microglia2","Capillaries",0.912980555795947
"Amyloid_effect",1.37253937884179,0.177160586435526,Inf,1.06575145255408,1.7676394828801,1,2.45332145763149,0.0141543785715399,"Microglia3","Capillaries",0.0651101414290834
"Amyloid_effect",1.20666947860576,0.312485048469487,Inf,0.726368496409034,2.00456274989486,1,0.725442185131872,0.468180801157086,"Microglia4","Capillaries",0.669233012098456
"Amyloid_effect",1.89283931187954,0.393674834587724,Inf,1.25915704377871,2.84542796174539,1,3.06796113065799,0.00215524649618987,"Microglia5","Capillaries",0.016523556470789
"Amyloid_effect",0.832523916811218,0.260950912394813,Inf,0.450392746469923,1.53887041364459,1,-0.584769290448264,0.558702856027724,"Oligodendrocytes1","Capillaries",0.734295182207866
"Amyloid_effect",0.556292740743825,0.191771540426203,Inf,0.28305285937445,1.093299725317,1,-1.70121061757198,0.0889034448048967,"Oligodendrocytes2","Capillaries",0.239241837598078
"Amyloid_effect",1.54470663068292,0.30313033188348,Inf,1.05149646378726,2.26925972369085,1,2.21584878420751,0.0267018601116491,"Oligodendrocytes3","Capillaries",0.102357130427988
"Amyloid_effect",1.09699585089417,0.3182463515637,Inf,0.621248455616653,1.93706702366692,1,0.319107597497127,0.749644922646169,"Oligodendrocytes4","Capillaries",0.884970702692789
"Amyloid_effect",1.59704692615251,0.395313758911229,Inf,0.983153886480021,2.5942621184817,1,1.89132679433907,0.0585807340663407,"Oligodendrocytes5","Capillaries",0.179647584470111
"Amyloid_effect",1.04548353391605,0.320622287841969,Inf,0.573160276272052,1.90703345109489,1,0.145038496848579,0.884680477044931,"Oligodendrocytes6","Capillaries",0.924893226001519
