"region","celltype_1","celltype_2","r","p.value","p_adj","n"
"Capillaries","ExNeuron3","OPC1",-0.17379250266701,0.82620749733299,0.978839769868374,4
"Capillaries","ExNeuron3","OPC2",0.0685517858394986,0.931448214160501,0.988768104262686,4
"Capillaries","ExNeuron3","OPC3",-0.381234251388728,0.618765748611272,0.978129697828557,4
"Capillaries","ExNeuron3","Pericytes",-0.431062815919274,0.568937184080726,0.978129697828557,4
"Capillaries","ExNeuron3","SMC",0.53999534656143,0.46000465343857,0.95411786835455,4
"Capillaries","ExNeuron3","VLMC1",-0.306206555557731,0.693793444442269,0.978129697828557,4
"Capillaries","ExNeuron3","VLMC2",-0.394889896601178,0.605110103398822,0.978129697828557,4
"Capillaries","ExNeuron4","ExNeuron5",-0.946701946246179,0.0532980537538214,0.861026163924181,4
"Capillaries","ExNeuron4","ExNeuron6",-0.350927228952542,0.649072771047458,0.978129697828557,4
"Capillaries","ExNeuron4","ExNeuron7",0.413645029587021,0.586354970412979,0.978129697828557,4
"Capillaries","ExNeuron4","ExNeuron8",-0.911309710369838,0.088690289630162,0.861026163924181,4
"Capillaries","ExNeuron4","ExNeuron9",-0.807276739279912,0.192723260720088,0.876432167181593,4
"Capillaries","ExNeuron4","Fibroblast",-0.0317330541603422,0.968266945839658,0.998828416088917,4
"Capillaries","ExNeuron4","InhNeuron1",-0.87337883473111,0.12662116526889,0.861026163924181,4
"Capillaries","ExNeuron4","InhNeuron2",-0.735888049475341,0.264111950524658,0.878957777469522,4
"Capillaries","ExNeuron4","InhNeuron3",-0.790351372156885,0.209648627843115,0.876432167181593,4
"Capillaries","ExNeuron4","InhNeuron4",-0.962946303369866,0.0370536966301345,0.861026163924181,4
"Capillaries","ExNeuron4","InhNeuron5",-0.649567821665155,0.350432178334845,0.935670601527288,4
"Capillaries","ExNeuron4","Microglia1",-0.219800136271235,0.780199863728765,0.978129697828557,4
"Capillaries","ExNeuron4","Microglia2",0.304461343437903,0.695538656562096,0.978129697828557,4
"Capillaries","ExNeuron4","Microglia3",-0.432589975932816,0.567410024067184,0.978129697828557,4
"Capillaries","ExNeuron4","Microglia4",0.838854683267846,0.161145316732154,0.861026163924181,4
"Capillaries","ExNeuron4","Microglia5",-0.133522672147555,0.866477327852445,0.983016474529462,4
"Capillaries","ExNeuron4","Oligodendrocytes1",0.996148801357742,0.00385119864225779,0.481429696302148,4
"Capillaries","ExNeuron4","Oligodendrocytes2",-0.20828850460017,0.79171149539983,0.978129697828557,4
"Capillaries","ExNeuron4","Oligodendrocytes3",0.00624561629819237,0.993754383701808,0.998828416088917,4
"Capillaries","ExNeuron4","Oligodendrocytes4",0.826802825776154,0.173197174223846,0.872973155245753,4
"Capillaries","ExNeuron4","Oligodendrocytes5",0.582547479453937,0.417452520546063,0.945434045438021,4
"Capillaries","ExNeuron4","Oligodendrocytes6",0.868843520322785,0.131156479677214,0.861026163924181,4
"Capillaries","ExNeuron4","Oligodendrocytes7",0.740516875700335,0.259483124299665,0.877663508660631,4
"Capillaries","ExNeuron4","Oligodendrocytes8",0.098508069393539,0.901491930606461,0.983049183368257,4
"Capillaries","ExNeuron4","OPC1",-0.4728745893615,0.5271254106385,0.978129697828557,4
"Capillaries","ExNeuron4","OPC2",0.387369914701384,0.612630085298616,0.978129697828557,4
"Capillaries","ExNeuron4","OPC3",-0.722288172160245,0.277711827839755,0.888130395349879,4
"Capillaries","ExNeuron4","Pericytes",-0.730836139317337,0.269163860682663,0.881526978119861,4
"Capillaries","ExNeuron4","SMC",-0.300860791834699,0.699139208165301,0.978129697828557,4
"Capillaries","ExNeuron4","VLMC1",-0.895284499217254,0.104715500782746,0.861026163924181,4
"Capillaries","ExNeuron4","VLMC2",-0.4331462785989,0.5668537214011,0.978129697828557,4
"Capillaries","ExNeuron5","ExNeuron6",0.41382263047033,0.58617736952967,0.978129697828557,4
"Capillaries","ExNeuron5","ExNeuron7",-0.211115450143654,0.788884549856346,0.978129697828557,4
"Capillaries","ExNeuron5","ExNeuron8",0.959278541665209,0.0407214583347913,0.861026163924181,4
"Capillaries","ExNeuron5","ExNeuron9",0.785331617926406,0.214668382073594,0.876432167181593,4
"Capillaries","ExNeuron5","Fibroblast",-0.0780407260336761,0.921959273966324,0.987160723672726,4
"Capillaries","ExNeuron5","InhNeuron1",0.982848349116777,0.0171516508832235,0.861026163924181,4
"Capillaries","ExNeuron5","InhNeuron2",0.524914949282115,0.475085050717885,0.962817976633251,4
"Capillaries","ExNeuron5","InhNeuron3",0.870336501159756,0.129663498840244,0.861026163924181,4
"Capillaries","ExNeuron5","InhNeuron4",0.987404230573941,0.0125957694260592,0.861026163924181,4
"Capillaries","ExNeuron5","InhNeuron5",0.847690308142218,0.152309691857782,0.861026163924181,4
"Capillaries","ExNeuron5","Microglia1",-0.0893219919831157,0.910678008016884,0.983049183368257,4
"Capillaries","ExNeuron5","Microglia2",-0.595016141641209,0.404983858358791,0.942262003834395,4
"Capillaries","ExNeuron5","Microglia3",0.157849861293821,0.842150138706179,0.983016474529462,4
"Capillaries","ExNeuron5","Microglia4",-0.955820135347783,0.0441798646522167,0.861026163924181,4
"Capillaries","ExNeuron5","Microglia5",-0.150552904559882,0.849447095440118,0.983016474529462,4
"Capillaries","ExNeuron5","Oligodendrocytes1",-0.96680976500295,0.0331902349970498,0.861026163924181,4
"Capillaries","ExNeuron5","Oligodendrocytes2",0.187331808037113,0.812668191962887,0.978129697828557,4
"Capillaries","ExNeuron5","Oligodendrocytes3",-0.180270220638315,0.819729779361685,0.978129697828557,4
"Capillaries","ExNeuron5","Oligodendrocytes4",-0.9464514795454,0.0535485204546,0.861026163924181,4
"Capillaries","ExNeuron5","Oligodendrocytes5",-0.755153881319518,0.244846118680482,0.876432167181593,4
"Capillaries","ExNeuron5","Oligodendrocytes6",-0.875440492420213,0.124559507579787,0.861026163924181,4
"Capillaries","ExNeuron5","Oligodendrocytes7",-0.790617333093519,0.209382666906481,0.876432167181593,4
"Capillaries","ExNeuron5","Oligodendrocytes8",0.194909491540298,0.805090508459702,0.978129697828557,4
"Capillaries","ExNeuron5","OPC1",0.517778433345911,0.482221566654089,0.971010353087514,4
"Capillaries","ExNeuron5","OPC2",-0.183995295238995,0.816004704761005,0.978129697828557,4
"Capillaries","ExNeuron5","OPC3",0.749646840801976,0.250353159198024,0.876432167181593,4
"Capillaries","ExNeuron5","Pericytes",0.773827776683203,0.226172223316796,0.876432167181593,4
"Capillaries","ExNeuron5","SMC",0.0429813254956928,0.957018674504307,0.998828416088917,4
"Capillaries","ExNeuron5","VLMC1",0.795754688028209,0.20424531197179,0.876432167181593,4
"Capillaries","ExNeuron5","VLMC2",0.574661574741534,0.425338425258466,0.946141929522214,4
"Capillaries","ExNeuron6","ExNeuron7",0.643686680997684,0.356313319002316,0.935670601527288,4
"Capillaries","ExNeuron6","ExNeuron8",0.650209494846201,0.349790505153799,0.935670601527288,4
"Capillaries","ExNeuron6","ExNeuron9",0.828625739191517,0.171374260808482,0.872973155245753,4
"Capillaries","ExNeuron6","Fibroblast",-0.922605473079489,0.0773945269205111,0.861026163924181,4
"Capillaries","ExNeuron6","InhNeuron1",0.383219082455636,0.616780917544364,0.978129697828557,4
"Capillaries","ExNeuron6","InhNeuron2",0.499379405609638,0.500620594390362,0.978129697828557,4
"Capillaries","ExNeuron6","InhNeuron3",0.807260439997493,0.192739560002507,0.876432167181593,4
"Capillaries","ExNeuron6","InhNeuron4",0.27865885660423,0.72134114339577,0.978129697828557,4
"Capillaries","ExNeuron6","InhNeuron5",0.197711974265742,0.802288025734258,0.978129697828557,4
"Capillaries","ExNeuron6","Microglia1",0.127157025225379,0.872842974774621,0.983016474529462,4
"Capillaries","ExNeuron6","Microglia2",-0.361373828380065,0.638626171619935,0.978129697828557,4
"Capillaries","ExNeuron6","Microglia3",0.359382898489625,0.640617101510375,0.978129697828557,4
"Capillaries","ExNeuron6","Microglia4",-0.231580083202227,0.768419916797773,0.978129697828557,4
"Capillaries","ExNeuron6","Microglia5",0.273311084002837,0.726688915997162,0.978129697828557,4
"Capillaries","ExNeuron6","Oligodendrocytes1",-0.411012381429801,0.588987618570199,0.978129697828557,4
"Capillaries","ExNeuron6","Oligodendrocytes2",-0.815938654143101,0.184061345856899,0.876432167181593,4
"Capillaries","ExNeuron6","Oligodendrocytes3",0.618660329681767,0.381339670318233,0.942262003834395,4
"Capillaries","ExNeuron6","Oligodendrocytes4",-0.201664968986409,0.798335031013591,0.978129697828557,4
"Capillaries","ExNeuron6","Oligodendrocytes5",0.0958634604525108,0.904136539547489,0.983049183368257,4
"Capillaries","ExNeuron6","Oligodendrocytes6",0.0745300060572315,0.925469993942769,0.987486024464707,4
"Capillaries","ExNeuron6","Oligodendrocytes7",0.221229738513398,0.778770261486601,0.978129697828557,4
"Capillaries","ExNeuron6","Oligodendrocytes8",0.584957348118885,0.415042651881115,0.945434045438021,4
"Capillaries","ExNeuron6","OPC1",-0.548630688238791,0.451369311761209,0.949368973703671,4
"Capillaries","ExNeuron6","OPC2",-0.647364687624863,0.352635312375137,0.935670601527288,4
"Capillaries","ExNeuron6","OPC3",-0.290332121352343,0.709667878647657,0.978129697828557,4
"Capillaries","ExNeuron6","Pericytes",-0.250060802734005,0.749939197265995,0.978129697828557,4
"Capillaries","ExNeuron6","SMC",-0.614710498720397,0.385289501279603,0.942262003834395,4
"Capillaries","ExNeuron6","VLMC1",-0.101083268644536,0.898916731355464,0.983049183368257,4
"Capillaries","ExNeuron6","VLMC2",-0.387867551544216,0.612132448455784,0.978129697828557,4
"Capillaries","ExNeuron7","ExNeuron8",-0.00645537373098661,0.993544626269013,0.998828416088917,4
"Capillaries","ExNeuron7","ExNeuron9",0.123639522011036,0.876360477988964,0.983016474529462,4
"Capillaries","ExNeuron7","Fibroblast",-0.876747173892012,0.123252826107988,0.861026163924181,4
"Capillaries","ExNeuron7","InhNeuron1",-0.126470337098613,0.873529662901387,0.983016474529462,4
"Capillaries","ExNeuron7","InhNeuron2",-0.303688643578131,0.696311356421869,0.978129697828557,4
"Capillaries","ExNeuron7","InhNeuron3",0.230853541176215,0.769146458823785,0.978129697828557,4
"Capillaries","ExNeuron7","InhNeuron4",-0.361113926205306,0.638886073794694,0.978129697828557,4
"Capillaries","ExNeuron7","InhNeuron5",-0.0336081993991746,0.966391800600825,0.998828416088917,4
"Capillaries","ExNeuron7","Microglia1",-0.382254647645049,0.617745352354951,0.978129697828557,4
"Capillaries","ExNeuron7","Microglia2",-0.418264612188785,0.581735387811215,0.978129697828557,4
"Capillaries","ExNeuron7","Microglia3",-0.29394830374116,0.70605169625884,0.978129697828557,4
"Capillaries","ExNeuron7","Microglia4",0.216955050702053,0.783044949297947,0.978129697828557,4
"Capillaries","ExNeuron7","Microglia5",-0.183355758672944,0.816644241327056,0.978129697828557,4
"Capillaries","ExNeuron7","Oligodendrocytes1",0.33669823521175,0.66330176478825,0.978129697828557,4
"Capillaries","ExNeuron7","Oligodendrocytes2",-0.804816355667314,0.195183644332686,0.876432167181593,4
"Capillaries","ExNeuron7","Oligodendrocytes3",0.302650061289388,0.697349938710612,0.978129697828557,4
"Capillaries","ExNeuron7","Oligodendrocytes4",0.23014374295149,0.76985625704851,0.978129697828557,4
"Capillaries","ExNeuron7","Oligodendrocytes5",0.25324371845901,0.74675628154099,0.978129697828557,4
"Capillaries","ExNeuron7","Oligodendrocytes6",0.602518370276905,0.397481629723095,0.942262003834395,4
"Capillaries","ExNeuron7","Oligodendrocytes7",0.589540624749359,0.410459375250641,0.945434045438021,4
"Capillaries","ExNeuron7","Oligodendrocytes8",0.854767325003617,0.145232674996383,0.861026163924181,4
"Capillaries","ExNeuron7","OPC1",-0.686353935349629,0.313646064650371,0.91632216327098,4
"Capillaries","ExNeuron7","OPC2",-0.0434069952556083,0.956593004744392,0.998828416088917,4
"Capillaries","ExNeuron7","OPC3",-0.658319158379791,0.341680841620209,0.935670601527288,4
"Capillaries","ExNeuron7","Pericytes",-0.614271985109499,0.385728014890501,0.942262003834395,4
"Capillaries","ExNeuron7","SMC",-0.967100073500458,0.0328999264995417,0.861026163924181,4
"Capillaries","ExNeuron7","VLMC1",-0.758578606598203,0.241421393401797,0.876432167181593,4
"Capillaries","ExNeuron7","VLMC2",-0.425635984818362,0.574364015181638,0.978129697828557,4
"Capillaries","ExNeuron8","ExNeuron9",0.920867523061219,0.0791324769387809,0.861026163924181,4
"Capillaries","ExNeuron8","Fibroblast",-0.337421946203143,0.662578053796857,0.978129697828557,4
"Capillaries","ExNeuron8","InhNeuron1",0.926690584796191,0.0733094152038094,0.861026163924181,4
"Capillaries","ExNeuron8","InhNeuron2",0.628621551783335,0.371378448216665,0.942262003834395,4
"Capillaries","ExNeuron8","InhNeuron3",0.96973477520887,0.0302652247911297,0.861026163924181,4
"Capillaries","ExNeuron8","InhNeuron4",0.910832242623294,0.0891677573767062,0.861026163924181,4
"Capillaries","ExNeuron8","InhNeuron5",0.741727718849869,0.258272281150131,0.876432167181593,4
"Capillaries","ExNeuron8","Microglia1",0.0124888139124541,0.987511186087546,0.998828416088917,4
"Capillaries","ExNeuron8","Microglia2",-0.567057779909656,0.432942220090344,0.946141929522214,4
"Capillaries","ExNeuron8","Microglia3",0.287025383732011,0.712974616267989,0.978129697828557,4
"Capillaries","ExNeuron8","Microglia4",-0.855407587408275,0.144592412591725,0.861026163924181,4
"Capillaries","ExNeuron8","Microglia5",0.00310135558419062,0.996898644415809,0.999428070664784,4
"Capillaries","ExNeuron8","Oligodendrocytes1",-0.943290329582318,0.0567096704176825,0.861026163924181,4
"Capillaries","ExNeuron8","Oligodendrocytes2",-0.0953196361470587,0.904680363852941,0.983049183368257,4
"Capillaries","ExNeuron8","Oligodendrocytes3",0.0694294818790112,0.930570518120989,0.988768104262686,4
"Capillaries","ExNeuron8","Oligodendrocytes4",-0.837777679260661,0.162222320739338,0.861026163924181,4
"Capillaries","ExNeuron8","Oligodendrocytes5",-0.576184262303455,0.423815737696545,0.946141929522214,4
"Capillaries","ExNeuron8","Oligodendrocytes6",-0.709166937746767,0.290833062253232,0.893211333626396,4
"Capillaries","ExNeuron8","Oligodendrocytes7",-0.585470649863275,0.414529350136725,0.945434045438021,4
"Capillaries","ExNeuron8","Oligodendrocytes8",0.301387084445965,0.698612915554035,0.978129697828557,4
"Capillaries","ExNeuron8","OPC1",0.255139026512069,0.744860973487931,0.978129697828557,4
"Capillaries","ExNeuron8","OPC2",-0.388142055697312,0.611857944302688,0.978129697828557,4
"Capillaries","ExNeuron8","OPC3",0.532998741310258,0.467001258689742,0.957121391572046,4
"Capillaries","ExNeuron8","Pericytes",0.563467379119594,0.436532620880406,0.946141929522214,4
"Capillaries","ExNeuron8","SMC",-0.116840882138046,0.883159117861954,0.983016474529462,4
"Capillaries","ExNeuron8","VLMC1",0.650396239512333,0.349603760487667,0.935670601527288,4
"Capillaries","ExNeuron8","VLMC2",0.338292751585723,0.661707248414277,0.978129697828557,4
"Capillaries","ExNeuron9","Fibroblast",-0.548557819987478,0.451442180012522,0.949368973703671,4
"Capillaries","ExNeuron9","InhNeuron1",0.706845561751916,0.293154438248084,0.895029037129106,4
"Capillaries","ExNeuron9","InhNeuron2",0.803942896117594,0.196057103882406,0.876432167181593,4
"Capillaries","ExNeuron9","InhNeuron3",0.945131849188079,0.0548681508119214,0.861026163924181,4
"Capillaries","ExNeuron9","InhNeuron4",0.715425176510759,0.28457482348924,0.889833662572096,4
"Capillaries","ExNeuron9","InhNeuron5",0.432902818361164,0.567097181638836,0.978129697828557,4
"Capillaries","ExNeuron9","Microglia1",0.301739377146834,0.698260622853166,0.978129697828557,4
"Capillaries","ExNeuron9","Microglia2",-0.316743820214148,0.683256179785852,0.978129697828557,4
"Capillaries","ExNeuron9","Microglia3",0.56192160556752,0.43807839443248,0.946141929522214,4
"Capillaries","ExNeuron9","Microglia4",-0.586451990843197,0.413548009156803,0.945434045438021,4
"Capillaries","ExNeuron9","Microglia5",0.34057245022325,0.65942754977675,0.978129697828557,4
"Capillaries","ExNeuron9","Oligodendrocytes1",-0.836811963770986,0.163188036229014,0.861732742331783,4
"Capillaries","ExNeuron9","Oligodendrocytes2",-0.407244027790439,0.592755972209561,0.978129697828557,4
"Capillaries","ExNeuron9","Oligodendrocytes3",0.452693896374601,0.547306103625399,0.978129697828557,4
"Capillaries","ExNeuron9","Oligodendrocytes4",-0.559381246348109,0.440618753651891,0.946141929522214,4
"Capillaries","ExNeuron9","Oligodendrocytes5",-0.212066335885121,0.787933664114879,0.978129697828557,4
"Capillaries","ExNeuron9","Oligodendrocytes6",-0.438206602098326,0.561793397901674,0.978129697828557,4
"Capillaries","ExNeuron9","Oligodendrocytes7",-0.257153102265552,0.742846897734448,0.978129697828557,4
"Capillaries","ExNeuron9","Oligodendrocytes8",0.234656299963658,0.765343700036342,0.978129697828557,4
"Capillaries","ExNeuron9","OPC1",-0.10481190304881,0.89518809695119,0.983049183368257,4
"Capillaries","ExNeuron9","OPC2",-0.701837305063166,0.298162694936834,0.901825589780437,4
"Capillaries","ExNeuron9","OPC3",0.208955305352224,0.791044694647776,0.978129697828557,4
"Capillaries","ExNeuron9","Pericytes",0.235142395128916,0.764857604871084,0.978129697828557,4
"Capillaries","ExNeuron9","SMC",-0.151153007034756,0.848846992965244,0.983016474529462,4
"Capillaries","ExNeuron9","VLMC1",0.468544824563682,0.531455175436318,0.978129697828557,4
"Capillaries","ExNeuron9","VLMC2",-0.0523678962561945,0.947632103743806,0.997148850281209,4
"Capillaries","Fibroblast","InhNeuron1",-0.0867949415659355,0.913205058434065,0.983461581229934,4
"Capillaries","Fibroblast","InhNeuron2",-0.190639859093526,0.809360140906474,0.978129697828557,4
"Capillaries","Fibroblast","InhNeuron3",-0.555245984144792,0.444754015855208,0.949114240020907,4
"Capillaries","Fibroblast","InhNeuron4",0.0757542130869943,0.924245786913006,0.987197512337421,4
"Capillaries","Fibroblast","InhNeuron5",0.000909278916319338,0.999090721083681,0.999428070664784,4
"Capillaries","Fibroblast","Microglia1",0.0202649424051062,0.979735057594894,0.998828416088917,4
"Capillaries","Fibroblast","Microglia2",0.323762350846334,0.676237649153666,0.978129697828557,4
"Capillaries","Fibroblast","Microglia3",-0.147601288433662,0.852398711566338,0.983016474529462,4
"Capillaries","Fibroblast","Microglia4",-0.0565782900489316,0.943421709951068,0.996931821806511,4
"Capillaries","Fibroblast","Microglia5",-0.171239104627216,0.828760895372784,0.979186674327433,4
"Capillaries","Fibroblast","Oligodendrocytes1",0.0377862058283083,0.962213794171692,0.998828416088917,4
"Capillaries","Fibroblast","Oligodendrocytes2",0.937265807568097,0.062734192431903,0.861026163924181,4
"Capillaries","Fibroblast","Oligodendrocytes3",-0.610181995019655,0.389818004980345,0.942262003834395,4
"Capillaries","Fibroblast","Oligodendrocytes4",-0.0825717732675075,0.917428226732492,0.983977424526559,4
"Capillaries","Fibroblast","Oligodendrocytes5",-0.287232239920754,0.712767760079246,0.978129697828557,4
"Capillaries","Fibroblast","Oligodendrocytes6",-0.412182158890846,0.587817841109154,0.978129697828557,4
"Capillaries","Fibroblast","Oligodendrocytes7",-0.506209126878045,0.493790873121955,0.973718490800513,4
"Capillaries","Fibroblast","Oligodendrocytes8",-0.713641670621122,0.286358329378877,0.890392517531091,4
"Capillaries","Fibroblast","OPC1",0.745843130575662,0.254156869424338,0.876432167181593,4
"Capillaries","Fibroblast","OPC2",0.481564872466663,0.518435127533337,0.978129697828557,4
"Capillaries","Fibroblast","OPC3",0.576343914760765,0.423656085239235,0.946141929522214,4
"Capillaries","Fibroblast","Pericytes",0.534144516588084,0.465855483411916,0.957121391572046,4
"Capillaries","Fibroblast","SMC",0.815091503370834,0.184908496629166,0.876432167181593,4
"Capillaries","Fibroblast","VLMC1",0.473517699868233,0.526482300131767,0.978129697828557,4
"Capillaries","Fibroblast","VLMC2",0.541303278280891,0.458696721719108,0.953315475862003,4
"Capillaries","InhNeuron1","InhNeuron2",0.36315953862749,0.63684046137251,0.978129697828557,4
"Capillaries","InhNeuron1","InhNeuron3",0.849348811357215,0.150651188642785,0.861026163924181,4
"Capillaries","InhNeuron1","InhNeuron4",0.961694783301627,0.0383052166983733,0.861026163924181,4
"Capillaries","InhNeuron1","InhNeuron5",0.929364873063955,0.0706351269360451,0.861026163924181,4
"Capillaries","InhNeuron1","Microglia1",-0.271310040887251,0.728689959112749,0.978129697828557,4
"Capillaries","InhNeuron1","Microglia2",-0.726473601973677,0.273526398026323,0.887460256919262,4
"Capillaries","InhNeuron1","Microglia3",-0.0235878033767766,0.976412196623223,0.998828416088917,4
"Capillaries","InhNeuron1","Microglia4",-0.986497059657591,0.0135029403424088,0.861026163924181,4
"Capillaries","InhNeuron1","Microglia5",-0.3249861706503,0.6750138293497,0.978129697828557,4
"Capillaries","InhNeuron1","Oligodendrocytes1",-0.903315437449035,0.0966845625509654,0.861026163924181,4
"Capillaries","InhNeuron1","Oligodendrocytes2",0.216951818810218,0.783048181189782,0.978129697828557,4
"Capillaries","InhNeuron1","Oligodendrocytes3",-0.310520225109832,0.689479774890168,0.978129697828557,4
"Capillaries","InhNeuron1","Oligodendrocytes4",-0.980584024008947,0.0194159759910526,0.861026163924181,4
"Capillaries","InhNeuron1","Oligodendrocytes5",-0.841074033088316,0.158925966911684,0.861026163924181,4
"Capillaries","InhNeuron1","Oligodendrocytes6",-0.862202549140047,0.137797450859953,0.861026163924181,4
"Capillaries","InhNeuron1","Oligodendrocytes7",-0.812639800123515,0.187360199876485,0.876432167181593,4
"Capillaries","InhNeuron1","Oligodendrocytes8",0.325060234215817,0.674939765784183,0.978129697828557,4
"Capillaries","InhNeuron1","OPC1",0.561964839898948,0.438035160101052,0.946141929522214,4
"Capillaries","InhNeuron1","OPC2",-0.0264856164921285,0.973514383507871,0.998828416088917,4
"Capillaries","InhNeuron1","OPC3",0.763553424941377,0.236446575058623,0.876432167181593,4
"Capillaries","InhNeuron1","Pericytes",0.79381894641749,0.20618105358251,0.876432167181593,4
"Capillaries","InhNeuron1","SMC",-0.0709112276421803,0.92908877235782,0.988768104262686,4
"Capillaries","InhNeuron1","VLMC1",0.725197919400225,0.274802080599775,0.888130395349879,4
"Capillaries","InhNeuron1","VLMC2",0.66368000247693,0.33631999752307,0.933220368462138,4
"Capillaries","InhNeuron2","InhNeuron3",0.580327869984614,0.419672130015386,0.946141929522214,4
"Capillaries","InhNeuron2","InhNeuron4",0.528150811760683,0.471849188239317,0.962817976633251,4
"Capillaries","InhNeuron2","InhNeuron5",-0.00599684195982185,0.994003158040178,0.998828416088917,4
"Capillaries","InhNeuron2","Microglia1",0.785497142237883,0.214502857762116,0.876432167181593,4
"Capillaries","InhNeuron2","Microglia2",0.277644444503348,0.722355555496652,0.978129697828557,4
"Capillaries","InhNeuron2","Microglia3",0.922687355544858,0.0773126444551415,0.861026163924181,4
"Capillaries","InhNeuron2","Microglia4",-0.261742489019448,0.738257510980552,0.978129697828557,4
"Capillaries","InhNeuron2","Microglia5",0.762388278149141,0.237611721850859,0.876432167181593,4
"Capillaries","InhNeuron2","Oligodendrocytes1",-0.71352588566391,0.28647411433609,0.890392517531091,4
"Capillaries","InhNeuron2","Oligodendrocytes2",-0.238380229652127,0.761619770347873,0.978129697828557,4
"Capillaries","InhNeuron2","Oligodendrocytes3",0.634916488965744,0.365083511034256,0.940329958586646,4
"Capillaries","InhNeuron2","Oligodendrocytes4",-0.236861599117733,0.763138400882267,0.978129697828557,4
"Capillaries","InhNeuron2","Oligodendrocytes5",0.121591910384275,0.878408089615724,0.983016474529462,4
"Capillaries","InhNeuron2","Oligodendrocytes6",-0.35688491853385,0.64311508146615,0.978129697828557,4
"Capillaries","InhNeuron2","Oligodendrocytes7",-0.141346447828511,0.858653552171489,0.983016474529462,4
"Capillaries","InhNeuron2","Oligodendrocytes8",-0.367626209588169,0.632373790411831,0.978129697828557,4
"Capillaries","InhNeuron2","OPC1",-0.12439122188378,0.87560877811622,0.983016474529462,4
"Capillaries","InhNeuron2","OPC2",-0.890821683924516,0.109178316075484,0.861026163924181,4
"Capillaries","InhNeuron2","OPC3",0.146791303998473,0.853208696001527,0.983016474529462,4
"Capillaries","InhNeuron2","Pericytes",0.137846126483059,0.862153873516941,0.983016474529462,4
"Capillaries","InhNeuron2","SMC",0.376342397781406,0.623657602218594,0.978129697828557,4
"Capillaries","InhNeuron2","VLMC1",0.571224013737178,0.428775986262822,0.946141929522214,4
"Capillaries","InhNeuron2","VLMC2",-0.263574395862063,0.736425604137937,0.978129697828557,4
"Capillaries","InhNeuron3","InhNeuron4",0.786793459612505,0.213206540387494,0.876432167181593,4
"Capillaries","InhNeuron3","InhNeuron5",0.673434693499382,0.326565306500618,0.931115956551348,4
"Capillaries","InhNeuron3","Microglia1",-0.0247183405010014,0.975281659498999,0.998828416088917,4
"Capillaries","InhNeuron3","Microglia2",-0.608760748292349,0.391239251707651,0.942262003834395,4
"Capillaries","InhNeuron3","Microglia3",0.26218781579379,0.73781218420621,0.978129697828557,4
"Capillaries","InhNeuron3","Microglia4",-0.751855476735985,0.248144523264015,0.876432167181593,4
"Capillaries","InhNeuron3","Microglia5",0.0167648193696816,0.983235180630318,0.998828416088917,4
"Capillaries","InhNeuron3","Oligodendrocytes1",-0.838089465385894,0.161910534614106,0.861026163924181,4
"Capillaries","InhNeuron3","Oligodendrocytes2",-0.317475900766331,0.682524099233669,0.978129697828557,4
"Capillaries","InhNeuron3","Oligodendrocytes3",0.19453134328659,0.80546865671341,0.978129697828557,4
"Capillaries","InhNeuron3","Oligodendrocytes4",-0.730162138493592,0.269837861506407,0.881526978119861,4
"Capillaries","InhNeuron3","Oligodendrocytes5",-0.454267257448708,0.545732742551292,0.978129697828557,4
"Capillaries","InhNeuron3","Oligodendrocytes6",-0.524171357634379,0.475828642365621,0.962817976633251,4
"Capillaries","InhNeuron3","Oligodendrocytes7",-0.396226033837736,0.603773966162264,0.978129697828557,4
"Capillaries","InhNeuron3","Oligodendrocytes8",0.471045651748125,0.528954348251875,0.978129697828557,4
"Capillaries","InhNeuron3","OPC1",0.045312750956174,0.954687249043826,0.998828416088917,4
"Capillaries","InhNeuron3","OPC2",-0.440868508692209,0.559131491307791,0.978129697828557,4
"Capillaries","InhNeuron3","OPC3",0.33039027139224,0.66960972860776,0.978129697828557,4
"Capillaries","InhNeuron3","Pericytes",0.369224116587398,0.630775883412602,0.978129697828557,4
"Capillaries","InhNeuron3","SMC",-0.329844208540225,0.670155791459775,0.978129697828557,4
"Capillaries","InhNeuron3","VLMC1",0.446665436059256,0.553334563940744,0.978129697828557,4
"Capillaries","InhNeuron3","VLMC2",0.178718884155754,0.821281115844246,0.978129697828557,4
"Capillaries","InhNeuron4","InhNeuron5",0.826685376275164,0.173314623724836,0.872973155245753,4
"Capillaries","InhNeuron4","Microglia1",-0.0470920469286438,0.952907953071356,0.998828416088917,4
"Capillaries","InhNeuron4","Microglia2",-0.515308623373954,0.484691376626046,0.972201491708664,4
"Capillaries","InhNeuron4","Microglia3",0.173424194333373,0.826575805666627,0.978839769868374,4
"Capillaries","InhNeuron4","Microglia4",-0.953638429560594,0.0463615704394061,0.861026163924181,4
"Capillaries","InhNeuron4","Microglia5",-0.138690751268434,0.861309248731566,0.983016474529462,4
"Capillaries","InhNeuron4","Oligodendrocytes1",-0.97033363025786,0.0296663697421404,0.861026163924181,4
"Capillaries","InhNeuron4","Oligodendrocytes2",0.3222707312819,0.6777292687181,0.978129697828557,4
"Capillaries","InhNeuron4","Oligodendrocytes3",-0.244225088293767,0.755774911706233,0.978129697828557,4
"Capillaries","InhNeuron4","Oligodendrocytes4",-0.9475153640015,0.0524846359984998,0.861026163924181,4
