"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Insulin Receptor Recycling R-HSA-77387",2.61142850826907e-07,4.81373321690932e-06,0.674962860011025,-0.588355491860001,-2.94633223710655,26,"ATP6AP1;ATP6V0C;ATP6V0A1;ATP6V0E2;ATP6V1B2;ATP6V1G2;ATP6V1F;ATP6V0B;ATP6V1A;ATP6V0D1;ATP6V1E1;ATP6V1H"
"Signaling By NTRK1 (TRKA) R-HSA-187037",6.05320223201596e-07,1.09751502764093e-05,0.659444398037935,-0.296160410634155,-2.01686786478208,114,"GRB2;DNM1;PIK3R1;NTRK2;YWHAB;ID2;CLTC;PPP2CB;CLTA;PPP2CA;AP2M1;RALGDS;AP2A1;AP2B1;MEF2C;TF;DNM2;RHOA;SHC3;AP2S1;CDK5R1;PPP2R1A;MAP2K1;EGR3;MAPK1;KIDINS220;PPP2R5D;MAP2K5;MAPK3;VGF;F3;JUND;MEF2D;DNM3"
"COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436",7.38471366575034e-07,1.31733763134191e-05,0.659444398037935,-0.506705042583959,-2.67833559381571,34,"DYNC1H1;PAFAH1B2;RAB6B;DYNLL1;ACTR10;BICD1;DCTN1;DYNC1I2;DYNC1LI2;PAFAH1B1;DYNLL2;DCTN3;DCTN4;CAPZB;DCTN5;DYNC1I1"
"PLC Beta Mediated Events R-HSA-112043",8.08292293281564e-07,1.40290857861544e-05,0.659444398037935,-0.440098597469178,-2.52903629241892,47,"PRKACB;AHCYL1;PRKAR1A;CALM1;PLCB1;PRKAR1B;ADCY1;CAMK2A;CAMKK2;CAMK2B;CAMK2G;GNAQ;CAMK2D;GRK2;PRKAR2B;PDE1B;MAPK1;CAMKK1;PRKCG;CAMK4;PRKCA;ITPR1;GNA11;ADCY6"
"Selective Autophagy R-HSA-9663891",8.11809665744922e-07,1.40290857861544e-05,0.659444398037935,-0.391489359455817,-2.52148865253483,60,"DYNC1H1;TOMM20;VCP;PINK1;ULK1;MAP1LC3A;PARK7;ATG12;TOMM7;TOMM5;DYNLL1;SQSTM1;HSPA8;DYNC1I2;DYNC1LI2;HSP90AA1;VDAC1;DYNLL2"
"Uptake And Actions Of Bacterial Toxins R-HSA-5339562",8.98964646904499e-07,1.52962292227135e-05,0.659444398037935,-0.554134269756066,-2.82173327672572,28,"VAMP2;SNAP25;HSP90AB1;SYT1;SV2B;CALM1;STX1A;VAMP1;MAP2K7;MAP2K1;MAP2K4;SV2A;HSP90AA1;STX1B"
"EPH-Ephrin Signaling R-HSA-2682334",9.1449861112979e-07,1.53247797562053e-05,0.659444398037935,-0.327492121069029,-2.25082893523803,87,"DNM1;CLTB;MYL12B;GIT1;CLTC;CLTA;AP2M1;ARPC2;ARPC5;AP2A1;ACTR2;NGEF;PSENEN;AP2B1;RHOA;EPHB6;GRIN2B;AP2S1;EPHA4;ACTR3;EPHA7;CDC42;WASL"
"Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958",1.10051347449166e-06,1.7658209927076e-05,0.643551836150722,-0.52995516539533,-2.72750739412772,30,"TUBA1C;TUBB2B;TUBB4B;TUBB4A;TUBA4A;PFDN5;TUBB2A;VBP1;PFDN2;PFDN6"
"Mitochondrial Protein Import R-HSA-1268020",1.08430133436602e-06,1.7658209927076e-05,0.643551836150722,-0.373464810810087,-2.42122813844747,63,"ATP5F1B;ATP5F1A;NDUFB8;TOMM20;HSPA9;SLC25A6;CMC2;TIMM17A;TOMM7;CCNI;TOMM5;CHCHD10;ACO2;TIMM23;SLC25A4;ATP5MC1;VDAC1;CHCHD2"
"Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993",1.10164239147219e-06,1.7658209927076e-05,0.643551836150722,-0.672925908680691,-2.90485014277567,17,"GRIA2;TSPAN7;PRKCB;NSF;AP2M1;AP2A1;AP2B1;AP2S1;GRIA1;PRKCG;PICK1;PRKCA"
"Macroautophagy R-HSA-1632852",1.51583629039977e-06,2.39502133883163e-05,0.643551836150722,-0.293144793290359,-2.05316802816046,112,"DYNC1H1;GABARAPL2;TOMM20;VCP;PINK1;GABARAPL1;ULK1;MAP1LC3A;PARK7;ATG12;TOMM7;TOMM5;DYNLL1;SQSTM1;RRAGA;ATG13;GABARAP;LAMTOR1;HSPA8;DYNC1I2;CHMP4B;ATG9A;DYNC1LI2;HSP90AA1;VDAC1;DYNLL2;WIPI2;WIPI1;DYNC1I1;ATG3;MFN2;WDR45;ATG4C"
"Norepinephrine Neurotransmitter Release Cycle R-HSA-181430",1.80718406695689e-06,2.81513461697791e-05,0.643551836150722,-0.652836197473315,-2.82809503865158,18,"VAMP2;SNAP25;RAB3A;SYT1;STXBP1;TSPOAP1;STX1A;CPLX1;PPFIA2"
"WNT5A-dependent Internalization Of FZD4 R-HSA-5099900",1.87401548106786e-06,2.87869600286257e-05,0.643551836150722,-0.697272763952739,-2.79855792291836,15,"CLTB;CLTC;PRKCB;CLTA;AP2M1;AP2A1;AP2B1;AP2S1"
"CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742",2.01851828713926e-06,3.05819345969318e-05,0.627256739718528,-0.542754170074494,-2.75111122531191,27,"CALM1;RASGRF2;CAMK2A;CAMK2B;CAMK2G;NEFL;DLG1;CAMK2D;GRIN2B;LLGL1;MAPK1;MAPK3;RASGRF1;GPRIN1"
"Mitochondrial Biogenesis R-HSA-1592230",2.07824422420154e-06,3.10613258373906e-05,0.627256739718528,-0.315017234899649,-2.15133663779582,89,"ATP5MC2;ATP5F1B;ATP5F1A;ATP5MC3;HSPA9;ATP5PO;ATP5ME;CALM1;ATP5F1D;GLUD1;ATP5MF;ATP5PF;ATP5PB;MEF2C;IDH2;CYCS;ATP5F1C;ATP5PD;ATP5MC1;CRTC1"
"VLDLR Internalisation And Degradation R-HSA-8866427",2.33909217687926e-06,3.44938126350462e-05,0.627256739718528,-0.69271678735486,-2.78027216006661,15,"CLTC;CLTA;AP2M1;AP2A1;AP2B1;NR1H2;AP2S1"
"HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497",2.42650944691876e-06,3.53120980038441e-05,0.627256739718528,-0.459804576635635,-2.55963684540545,38,"DYNC1H1;HSP90AB1;DYNLL1;ACTR10;DNAJA2;HSPA8;DCTN1;DYNC1I2;DYNC1LI2;STIP1;HSP90AA1;DYNLL2;DCTN3;HSPA2;DCTN4;CAPZB;DCTN5;DYNC1I1;DNAJA1;DNAJA4"
