"gene","statistic","p.value","p_adj"
"ZNF467",0.360768413179546,3.1660130114403e-07,8.31623895944573e-06
"FMO2",0.360735171261487,3.17450153244511e-07,8.32682452527315e-06
"ZCCHC18",0.360572460820463,3.21636601184471e-07,8.42480387618678e-06
"SMR3B",0.359545460509913,3.49306380861239e-07,9.09852994276778e-06
"CENPF",0.358980347902916,3.654893744651e-07,9.46856554014063e-06
"FCER1A",0.358978598328281,3.65540573701081e-07,9.46856554014063e-06
"SLC25A37",0.358938358111684,3.66720052998643e-07,9.48596081690119e-06
"CLIC6",0.358576196162308,3.77500592311659e-07,9.73784677073555e-06
"ATP5MG",0.358478219982767,3.804688048373e-07,9.80087641260885e-06
"TCP11X2",0.358350501034436,3.84371638388134e-07,9.87417430335184e-06
"ZNF382",0.357918356099673,3.97863312160825e-07,1.01648361394194e-05
"PLB1",0.357834376517209,4.00537254992416e-07,1.021917182273e-05
"C1orf131",0.357297257104366,4.18050555965341e-07,1.05936393259277e-05
"FAM151A",0.357272763059481,4.1886643137048e-07,1.05999315342481e-05
"AKAP4",0.357218526245806,4.20678438993706e-07,1.06313809562198e-05
"KRT73",0.356956090050606,4.29552703805775e-07,1.08409814814549e-05
"CA6",0.356824871953006,4.34056742887744e-07,1.09251263209859e-05
"NUTM1",0.356749640243716,4.36659405108705e-07,1.09758425973219e-05
"BMF",0.356644665765636,4.40315995280392e-07,1.10528783976567e-05
"SLFN13",0.356341989353838,4.5102393132571e-07,1.12913176158699e-05
"STAR",0.355953583784942,4.65130151022986e-07,1.15978247002741e-05
"FABP2",0.355923841016153,4.66227583392612e-07,1.16096884632539e-05
"DLX5",0.355895847821998,4.67262723654244e-07,1.16199715405681e-05
"FOXP3",0.355610667156547,4.77934289919364e-07,1.18380647195412e-05
"KRTAP13-1",0.355309740319385,4.8944777052215e-07,1.20752002143615e-05
"CCDC30",0.355279997550595,4.9060003078736e-07,1.20876598614574e-05
"FGF10",0.355225760736921,4.92707895242628e-07,1.21236003314247e-05
"S100A12",0.35499306731051,5.01850039564929e-07,1.23160989998878e-05
"KRT14",0.354963324541721,5.03030214166964e-07,1.23288612595567e-05
"SMAD7",0.354819859421678,5.08760206853597e-07,1.24529562558293e-05
"ARR3",0.35412702786635,5.37321947977451e-07,1.31285267414842e-05
"CYP3A7",0.354116530418542,5.37766275285682e-07,1.31285267414842e-05
"OOSP2",0.353994060194115,5.42976128377869e-07,1.32284345140227e-05
"PGLYRP1",0.353987061895577,5.43275287655569e-07,1.32284345140227e-05
"MEDAG",0.353682635909145,5.56442376916161e-07,1.35314034261539e-05
"USP51",0.353645894841817,5.58051994350702e-07,1.35528986300308e-05
"DEFB129",0.353596906752046,5.60205078689681e-07,1.35875195449461e-05
"PNLIPRP2",0.353456940781272,5.66400610486668e-07,1.37199712081051e-05
"SCIN",0.353185756712899,5.78591411997569e-07,1.3976292596867e-05
"SPINT3",0.353171760115822,5.79227375775062e-07,1.3976292596867e-05
"WTIP",0.35302129669724,5.86106337844909e-07,1.41240283426987e-05
