"gene","statistic","p.value","p_adj"
"CLTC",0.480015921129175,2.41993964813097e-12,1.4393246136463e-10
"MTCH1",0.478525283540439,2.88949913919024e-12,1.7077305671999e-10
"SYNGR3",0.478038901792002,3.06106410081316e-12,1.80342060399958e-10
"B4GAT1",0.477612005581143,3.21977926270932e-12,1.89096218586036e-10
"PGK1",0.47752102770014,3.25462401271826e-12,1.90543442199142e-10
"RPL41",0.477260341079575,3.35651101730866e-12,1.95894374247677e-10
"BRSK1",0.476705725920386,3.58370346944734e-12,2.08026493548902e-10
"MAPRE3",0.476698727621847,3.58666368187763e-12,2.08026493548902e-10
"SOD2",0.47657625739742,3.63885398640068e-12,2.10400114705941e-10
"HMGCS1",0.47626133396318,3.77647202518476e-12,2.17683307229477e-10
"WBP2",0.475178347264321,4.2894474911842e-12,2.46491450293403e-10
"SATB1",0.474957900860353,4.40186988114426e-12,2.52175834049847e-10
"UQCR11",0.474735704881751,4.51808187616464e-12,2.58041887214835e-10
"HINT1",0.473573987324332,5.17595174549841e-12,2.94713642679659e-10
"TAGLN3",0.473428772629654,5.26446345594532e-12,2.98842308520471e-10
"THRA",0.47337453581598,5.29789805804245e-12,2.99828921612123e-10
"GABRA1",0.47334479304719,5.3163207164151e-12,2.99962554984195e-10
"L1CAM",0.472177826765867,6.09041323042334e-12,3.42604088829477e-10
"PKD1",0.471756179278913,6.39620836414098e-12,3.58725487713805e-10
"NUCB1",0.47119281624655,6.82816345204667e-12,3.81804732426418e-10
"CAMKK2",0.47087789281231,7.08184909287482e-12,3.94807801965761e-10
"TUBB2B",0.470813158550827,7.13511918953748e-12,3.96593708285125e-10
"NDRG3",0.470092333801345,7.75523828988661e-12,4.29782879234191e-10
"NDUFA1",0.469747667598315,8.06996406750926e-12,4.4590132817989e-10
"SOD1",0.469639193970966,8.17155803179444e-12,4.50182943368121e-10
"MORF4L1",0.469390754372843,8.40894692618477e-12,4.61898508215961e-10
"UBA1",0.469107323282027,8.68795942215152e-12,4.75825015155723e-10
"PPP6R1",0.469012846251755,8.78294739501629e-12,4.79620834939544e-10
"BRD4",0.46880114772096,8.99946984051e-12,4.90011949683279e-10
"NEFM",0.468739912608747,9.06306162291809e-12,4.92039938574472e-10
"CDK16",0.468598197063339,9.21191045836547e-12,4.98671419479518e-10
"DOC2A",0.467592191648405,1.03390010139339e-11,5.58067002705865e-10
"AK1",0.467560699304981,1.03763638672725e-11,5.58469658746921e-10
"NEGR1",0.466804883062805,1.13134749208704e-11,6.07156487420043e-10
"DLGAP4",0.466771641144747,1.13565246679162e-11,6.07720500567346e-10
"AK5",0.466428724516352,1.18100097082589e-11,6.30182118032696e-10
"PNMA1",0.465791879349333,1.26993213199436e-11,6.75705199348338e-10
"ARHGAP26",0.465268756533568,1.34781946769208e-11,7.14504085923962e-10
"TSPAN13",0.465251260787221,1.35050301098286e-11,7.14504085923962e-10
"RNF157",0.465023816084714,1.38586495989471e-11,7.3114163816366e-10
"SPRYD3",0.464038805565397,1.54967254696834e-11,8.15258717948755e-10
"PIK3R1",0.463685391489194,1.61291121526648e-11,8.46144097087549e-10
"BAP1",0.463543675943786,1.63896727433952e-11,8.57404840772127e-10
"PTPRA",0.463347723584703,1.67566991477933e-11,8.74156741017285e-10
"GRINA",0.462621650111317,1.81875456051703e-11,9.46157664964233e-10
"CPLX1",0.462296229229269,1.8866709163934e-11,9.78762945404533e-10
"ATP6AP2",0.461690876405674,2.01962140937224e-11,1.04483239449961e-09
"STX1A",0.46118349976162,2.13802411751073e-11,1.10303144802846e-09
"NAP1L2",0.461155506567466,2.14474925931162e-11,1.10345281451526e-09
"PLCB1",0.460656877796586,2.26804017933224e-11,1.16367907662662e-09
"RAPGEF2",0.459939552196372,2.45755244030486e-11,1.25745888698996e-09
"ARHGDIG",0.459145245312233,2.68534827179601e-11,1.37026132032957e-09
"NRSN1",0.458802328683839,2.78991011038296e-11,1.41973736298398e-09
"PRRC2B",0.458508400145215,2.88267172429454e-11,1.46295590007948e-09
"ATP6V1H",0.458335192256383,2.9387296961432e-11,1.48736357195584e-09
"ATP5ME",0.457546134096148,3.20778303383987e-11,1.61915016054036e-09
"MAP2K1",0.45737817493122,3.2680656522693e-11,1.64513191702915e-09
"PRDX5",0.457306442371198,3.29414517874041e-11,1.65380256339129e-09
"CACYBP",0.457253955132158,3.3133556377562e-11,1.65898739653445e-09
"SSBP3",0.45700726510867,3.40511114057251e-11,1.70037047222813e-09
"SDHA",0.456739580189566,3.50746572669658e-11,1.74681146431427e-09
"ELMOD1",0.456676595502718,3.53197971534765e-11,1.75434183946363e-09
"GRIA1",0.455304928989139,4.10901616720855e-11,2.03554339360177e-09
"DYNC1H1",0.454984756830995,4.25633678222841e-11,2.10294565462692e-09
"HK1",0.454794053195817,4.34650757954304e-11,2.14183048959224e-09
"RASD1",0.45430417229811,4.58672011753108e-11,2.25425223460554e-09
