"gene","statistic","p.value","p_adj"
"PPP4R3A",0.00547179466992088,0.9402733282741,0.971107928930327
"HDAC5",0.00546304679674754,0.940368637859837,0.971152658740894
"SYNJ2",0.00544555105040087,0.940559259571656,0.971174079475645
"IARS2",0.0054438014757662,0.940578321928813,0.971174079475645
"TSPAN31",0.00544205190113154,0.94059738431974,0.971174079475645
"SCAP",0.00544205190113154,0.94059738431974,0.971174079475645
"CD93",0.0054228065801502,0.94080707284571,0.971274208632175
"XK",0.0054175578562462,0.940864261332585,0.971274208632175
"SLC9A9",0.00538781508745686,0.94118833512977,0.97151568821553
"LRRC17",0.00535807231866752,0.941512418586797,0.97168008261035
"BICD2",0.00535107402012886,0.941588674915971,0.97168008261035
"MRPS9",0.00534932444549419,0.941607739081287,0.97168008261035
"KLF7",0.00531608252743552,0.941969964515619,0.972000168920586
"OSGIN2",0.00528633975864618,0.942294071051671,0.972173465416032
"P3H4",0.00525834656449151,0.942599121157199,0.972273345119399
"GALNT8",0.00523910124351017,0.942808847952383,0.972382264433328
"SCIN",0.0052163567732595,0.943056711962144,0.97253048882413
"STRC",0.0052163567732595,0.943056711962144,0.97253048882413
"CCDC110",0.0052111080493555,0.943113912126678,0.972535775102305
"DHTKD1",0.00519361230300883,0.94330458144189,0.972678686120182
"CLASP2",0.00518136528056616,0.943438051880648,0.972762604589134
"COIL",0.00516736868348883,0.943590591453772,0.972866174560596
"IRS1",0.00514637378787282,0.943819404659446,0.972994656735472
"TIMM17B",0.00509388654883281,0.944391457751635,0.973462505003473
"CYSLTR1",0.00507464122785148,0.944601217695711,0.973522763144134
"DIO1",0.00507114207858214,0.944639356277175,0.973522763144134
"SNX20",0.00506939250394748,0.944658425615117,0.973522763144134
"DNAJA3",0.00505889505613948,0.944772842303036,0.973547649682824
"MYO5B",0.00502390356344614,0.945154239412206,0.973672048941605
"KLHL34",0.00496616760050213,0.945783571866785,0.974028076154377
"CLIC3",0.00496441802586746,0.945802643073154,0.974028076154377
"ZBTB12",0.00495741972732879,0.945878928206631,0.974028076154377
"CLPP",0.00495392057805946,0.945917070958018,0.974028076154377
"GPM6B",0.00494692227952079,0.945993356829656,0.974029282033057
"PPP4R2",0.00493467525707812,0.946126858286662,0.974029282033057
"TMEM74B",0.00493467525707812,0.946126858286662,0.974029282033057
"TAS2R43",0.00492242823463545,0.946260361244392,0.97407896680678
"VAX1",0.00492067866000079,0.946279433217788,0.97407896680678
"NECTIN4",0.00489618461511545,0.946546444047176,0.974300120647324
"OPN1MW3",0.00489093589121145,0.946603661429408,0.974305317214419
"CCDC73",0.00487518971949945,0.946775315214204,0.974374595632363
"TCTN2",0.00486119312242211,0.946927898414134,0.974443861303682
"NMRAL1",0.00482270248045944,0.947347512154369,0.974694917198931
"HSPB8",0.00480520673411277,0.947538250469192,0.974808552623428
"RNF227",0.00479995801020877,0.947595472545756,0.974808552623428
"SLC2A9",0.0047772135399581,0.947843437972415,0.974936611090644
"GDF6",0.00476846566678476,0.947938810626086,0.974946938975053
"OR51E1",0.0047667160921501,0.947957885245662,0.974946938975053
"ELOVL2",0.00474747077116876,0.948167708011505,0.975055344684921
"PLAAT5",0.00471947757701409,0.948472911123461,0.975223558360827
"ARIH2",0.00471772800237942,0.948491986567443,0.975223558360827
"MELTF",0.00470373140530209,0.94864459117269,0.975223558360827
"ZNF300",0.00468273650968608,0.948873501582789,0.975317434232002
"CES1",0.00462849969601141,0.949464872804944,0.975730082941131
"OR10K2",0.00462500054674207,0.949503026738708,0.975730082941131
"ERLIN2",0.00460400565112607,0.949731952750144,0.975857941767258
"MMP21",0.00457776203160606,0.950018116050311,0.976044577805898
"YARS2",0.00455676713599006,0.950247051296356,0.976065005500536
"WDR3",0.00455676713599006,0.950247051296356,0.976065005500536
"WDR19",0.00453402266573939,0.950495069076254,0.976212379568199
"CHAD",0.00450777904621939,0.950781249347705,0.976452604499188
"SLC9A3R2",0.00449903117304605,0.95087664417272,0.976482369149599
"MAGOHB",0.00449553202377672,0.950914802298338,0.976482369149599
"RESF1",0.00445879095644871,0.951315469341553,0.976786393172953
"NLRC5",0.00444654393400604,0.95144902774069,0.976855297363894
"SPAAR",0.0043643139261767,0.952345811844812,0.977575595361862
"ZMYND11",0.00433457115738736,0.952670195364784,0.977664507992169
"DPPA2",0.00432757285884869,0.952746522031349,0.977664507992169
"ESCO1",0.00431707541104069,0.952861012837168,0.977728271839292
"RAD9A",0.00428558306761669,0.953204491035798,0.977851249037298
"GPR152",0.00428208391834735,0.953242655813507,0.977851249037298
"ABHD11",0.00420160348515267,0.954120474882433,0.978536737446695
"PARD6B",0.00413861879830466,0.954807502285975,0.979133808076701
"MARVELD3",0.00410187773097666,0.955208283687266,0.979320017479278
"PRDM1",0.00409487943243799,0.955284624278663,0.979320017479278
"WASHC2A",0.00407563411145665,0.955494563001106,0.97946190562647
"MOSPD2",0.00403364432022464,0.955952621734721,0.979853461572928
"HNF4A",0.00402314687241664,0.956067138678782,0.979853461572928
"TRO",0.00401789814851264,0.956124397488302,0.979853461572928
"SPINK7",0.00401614857387798,0.956143483808069,0.979853461572928
"SGCZ",0.00401264942460864,0.956181656522426,0.979853461572928
"CIDEC",0.00399865282753131,0.956334348375923,0.979853461572928
"PIP4P2",0.00399515367826197,0.956372521587881,0.979853461572928
"DUSP15",0.0039934041036273,0.956391608231088,0.979853461572928
"ELSPBP1",0.0039934041036273,0.956391608231088,0.979853461572928
"OR2T1",0.0039829066558193,0.95650612861084,0.979853461572928
"TMEM38B",0.0039829066558193,0.95650612861084,0.979853461572928
