"gene","statistic","p.value","p_adj"
"LYZL6",0.312557134546663,1.13156108688686e-05,0.000543718550593462
"PRLHR",0.312544887524221,1.13250437021234e-05,0.000543718550593462
"ESRP2",0.312431165172967,1.14129906003856e-05,0.000544303192336111
"GPIHBP1",0.312420667725159,1.14211412977965e-05,0.000544303192336111
"ZNF521",0.312378677933927,1.14537992390283e-05,0.000544303192336111
"OR10Z1",0.312196722171922,1.15963415114602e-05,0.00054828676979248
"CRYAA",0.311785572132775,1.19246425613685e-05,0.000558413664536976
"DEFB118",0.311783822558141,1.19260582061196e-05,0.000558413664536976
"OSR2",0.311740083192274,1.19615010785186e-05,0.000558413664536976
"GOLT1A",0.31170509169958,1.19899271513883e-05,0.000558413664536976
"CLDN16",0.31170509169958,1.19899271513883e-05,0.000558413664536976
"ZNF256",0.311635108714194,1.20469712702459e-05,0.000559674715032618
"MBLAC1",0.311482895720978,1.2171930608384e-05,0.000564076863628239
"PIP5K1B",0.311279945063356,1.23404526557053e-05,0.000570471024252358
"SPRR2A",0.310910784815442,1.2652665713425e-05,0.000579169570744917
"TROAP",0.31073407777734,1.28047457903736e-05,0.00058254110993998
"CCER1",0.310716582030994,1.28198969900049e-05,0.00058254110993998
"TMEM238",0.310665844366588,1.28639314786218e-05,0.000583123262851311
"NXF2",0.310532876694354,1.29800123584785e-05,0.000583967847397895
"AJM1",0.310506633074834,1.30030398898439e-05,0.000583967847397895
"PRAC1",0.310494386052391,1.30137992973905e-05,0.000583967847397895
"NAGS",0.310420903917735,1.30785328897616e-05,0.000583967847397895
"SLC17A4",0.310359668805522,1.3132710211347e-05,0.000583967847397895
"DHH",0.310060491542994,1.34004727304062e-05,0.000591648294829945
"DNTT",0.309953767490279,1.3497234317486e-05,0.000594514971965494
"GRIN2D",0.309820799818044,1.36187148447251e-05,0.000597049573803018
"USP9Y",0.309616099585788,1.38077551168372e-05,0.000603919518880683
"MMP27",0.309416648077436,1.39943342439262e-05,0.000610649968083097
"SLC25A15",0.309315172748625,1.4090173506151e-05,0.000613092827047359
"NTF4",0.309260935934951,1.41416522435609e-05,0.000613092827047359
"ZNF396",0.309218946143719,1.41816288972188e-05,0.000613092827047359
"MOB3A",0.309091227195388,1.43038827248439e-05,0.000615197166384711
"TTC36",0.309073731449041,1.43207072600169e-05,0.000615197166384711
"MIIP",0.309064983575868,1.43291265462277e-05,0.000615197166384711
"SPATA31E1",0.308926767179729,1.44627743108476e-05,0.000617159563845785
"OR5H2",0.308914520157287,1.44746732176931e-05,0.000617159563845785
"PERCC1",0.308881278239228,1.4507016948399e-05,0.000617159563845785
"MAPK7",0.308548859058641,1.48342363650371e-05,0.00062964590534871
"CXorf65",0.308468378625447,1.49145010674923e-05,0.000631617283302691
"CCDC60",0.308401894789329,1.49811163393047e-05,0.000633003006228179
"TRIM25",0.308298669885884,1.50851032488867e-05,0.000635957987079476
"MS4A15",0.308169201362919,1.52164927116525e-05,0.000639512440176253
"TTC28",0.308148206467303,1.52379008287874e-05,0.000639512440176253
"C14orf178",0.307871773675025,1.55224442800294e-05,0.00064999365330455
"CCKAR",0.307805289838908,1.55916244707977e-05,0.000650732398928802
"MRGPRX1",0.307754552174503,1.56446159305543e-05,0.000650732398928802
"GALNTL5",0.307667073442769,1.57363806923389e-05,0.000651835527660158
"OVCH1",0.307579594711036,1.58286542708818e-05,0.000651835527660158
"CLIC6",0.30755859981542,1.58508759352584e-05,0.000651835527660158
"OR8I2",0.307541104069073,1.58694165196312e-05,0.000651835527660158
"AKR7A2",0.307530606621265,1.58805507113607e-05,0.000651835527660158
"SLC13A4",0.307327655963644,1.60972691309177e-05,0.000659282013791706
"C6orf15",0.307236678082641,1.61953238286297e-05,0.000661846537906975
"HLA-DOB",0.307142201052369,1.62977474342199e-05,0.000664578015461769
"GOLGA6L2",0.307023229977212,1.64275966078652e-05,0.000666960422279326
"LRRC71",0.30692875294694,1.6531408254893e-05,0.000669319547986163
"PTTG2",0.30690250932742,1.6560354705159e-05,0.000669319547986163
"GPR151",0.30679403570007,1.66805091618777e-05,0.000670460036342215
"FFAR2",0.306750296334204,1.67291913116016e-05,0.000670460036342215
"BHLHA9",0.306699558669798,1.67858308718277e-05,0.000671289459019818
"KPNA7",0.306549095251217,1.69548642806373e-05,0.000676600524156372
"OR2L5",0.306475613116561,1.70379990683005e-05,0.000678468380809339
"CALCA",0.306281410332113,1.72595712353581e-05,0.000684612091890349
"S1PR3",0.306276161608209,1.72655973056519e-05,0.000684612091890349
"BPY2",0.306171187130129,1.7386537152726e-05,0.000685342892403106
"SPDYE5",0.306109952017916,1.74574547117369e-05,0.000685342892403106
"TAC4",0.306095955420838,1.74737027836798e-05,0.000685342892403106
"TET1",0.3060889571223,1.74818321786404e-05,0.000685342892403106
"ZNF443",0.306069711801318,1.75042064508611e-05,0.000685342892403106
"CAVIN4",0.305686554956326,1.79553313671709e-05,0.000699098873324671
"RHOV",0.305676057508518,1.79678442490813e-05,0.000699098873324671
"PLA2G2D",0.305343638327931,1.83683747520928e-05,0.000711717358651628
"OR4C45",0.305242162999121,1.84923131642345e-05,0.000715036109017069
"ADGRF2",0.305142437244945,1.86148842829477e-05,0.000718288386091594
"POU4F3",0.305058457662481,1.87186970852824e-05,0.000720804921164399
"RFX6",0.304899246370726,1.89170122292369e-05,0.000726458485763203
"ARRDC5",0.30487825147511,1.89433113389741e-05,0.000726458485763203
"OR51L1",0.304803019765819,1.9037833768921e-05,0.000728587261205674
"SLC10A5",0.304696295713105,1.91726884434501e-05,0.000732247708322851
"JCAD",0.304629811876987,1.9257151954321e-05,0.000733972591630404
"BICD2",0.304582573361851,1.93173789956491e-05,0.000734768574588071
"CD24",0.304418113346193,1.95284494897187e-05,0.000741287241199161
"C5AR2",0.304339382487633,1.96302632736642e-05,0.000742564066698526
"TNIP3",0.304330634614459,1.96416068188623e-05,0.000742564066698526
"ADRA2B",0.304204665240763,1.98056420196574e-05,0.000747252869412366
"RNF133",0.304054201822182,2.00032689627791e-05,0.000751672135108373
"HAS3",0.303975470963622,2.01074193057126e-05,0.00075406860030821
"C16orf74",0.303896740105062,2.02120817177913e-05,0.000756474625574088
"ACTRT1",0.303786516903078,2.03594738602302e-05,0.0007592117491411
"LALBA",0.303781268179174,2.03665177939436e-05,0.0007592117491411
"SP7",0.303664046678651,2.05244333613873e-05,0.000761509084930501
"LPAR6",0.303664046678651,2.05244333613873e-05,0.000761509084930501
"CASP6",0.30364480135767,2.05504700580945e-05,0.000761509084930501
"SLC7A14",0.303391113035643,2.08966100391653e-05,0.000770285580116831
"LRTM1",0.30330013515464,2.10220788585075e-05,0.000772851072365131
"ZNF843",0.303252896639504,2.10875064025371e-05,0.000772927471604256
"RHBG",0.303238900042427,2.11069292417097e-05,0.000772927471604256
"ZNF732",0.303105932370192,2.12922907124261e-05,0.000778189474256889
"C11orf21",0.303000957892112,2.14397134342286e-05,0.000780522588884314
"CCDC50",0.302944971503803,2.15187324687911e-05,0.000781875189858254
"TMEM185B",0.302826000428646,2.1687561948755e-05,0.000786479430980483
"GSX1",0.302712278077392,2.18501116106559e-05,0.000790838535737615
"RSPH10B2",0.30267028828616,2.19104202073356e-05,0.000791487442538103
"C5orf49",0.302456840180731,2.22194267170416e-05,0.000801100411906309
"CAPN14",0.302325622083131,2.24114270631118e-05,0.000806465918748894
"CRK",0.302050938865488,2.28184307452865e-05,0.000819532716536483
"MDFI",0.30196520970839,2.29468794092357e-05,0.000822564145579436
"TRAPPC2L",0.301674780319035,2.33871235014499e-05,0.00083571294317584
"MED23",0.301664282871227,2.34031842622063e-05,0.00083571294317584
"DUS4L",0.301589051161936,2.35185914074518e-05,0.000838231322758722
"SEMG1",0.301438587743355,2.3751019077051e-05,0.000844715997010424
"GPR174",0.301370354332603,2.38571353043071e-05,0.000844715997010424
"SPANXA2",0.30135810731016,2.3876229109466e-05,0.000844715997010424
"TIMP4",0.301351109011622,2.38871463298885e-05,0.000844715997010424
"FRMD6",0.301307369645755,2.39554857708312e-05,0.000844715997010424
"GFM2",0.301296872197947,2.39719146720671e-05,0.000844715997010424
"IGLL1",0.301041434301285,2.43749775260806e-05,0.000855370895700473
"ZNF549",0.300978449614437,2.4475341258012e-05,0.000855370895700473
"ANKRD7",0.300978449614437,2.4475341258012e-05,0.000855370895700473
"HBE1",0.300978449614437,2.4475341258012e-05,0.000855370895700473
"C9orf40",0.300960953868091,2.45032892053841e-05,0.000855370895700473
"TRIM60",0.300813989598779,2.47392438379321e-05,0.00086124413597406
"NPW",0.300796493852432,2.47674760611187e-05,0.00086124413597406
"TGFB3",0.300586544896272,2.51086427719064e-05,0.00086999816773307
"LAMP3",0.300509563612347,2.5234844594145e-05,0.000871893795441225
"PANX3",0.300446578925499,2.53385455636639e-05,0.000871893795441225
"ZNF776",0.300441330201595,2.53472054368521e-05,0.000871893795441225
"CSF2",0.30043958062696,2.53500926817619e-05,0.000871893795441225
"KLF11",0.300381844664016,2.54455460337741e-05,0.000871943647360499
"HTR2C",0.30028211890984,2.56112192344662e-05,0.000871943647360499
"C2orf42",0.300268122312763,2.5634552893191e-05,0.000871943647360499
"LGALS12",0.300241878693243,2.56783575737992e-05,0.000871943647360499
"RAD54L2",0.300026681013179,2.60402292644641e-05,0.000882626718227098
"FOSB",0.299933953557541,2.6197636243082e-05,0.000883153527934657
"SYT6",0.299785239713595,2.64519569399025e-05,0.000890120266323638
"PTK6",0.299694261832592,2.66086876964049e-05,0.000892179266459707
"MMP2",0.299510556495952,2.692783740692e-05,0.000897358844672869
"RBPJL",0.299503558197413,2.69400665985957e-05,0.000897358844672869
"TIRAP",0.29949481032424,2.69553604552088e-05,0.000897358844672869
"KHDC1L",0.299445822234469,2.70411575085386e-05,0.000898613269803322
"SLC2A10",0.299391585420795,2.71364475422827e-05,0.000899500123978165
"PTPRCAP",0.299375839249083,2.71641716600817e-05,0.000899500123978165
"SPATA31D4",0.299300607539792,2.7297000482385e-05,0.000902298727449598
"GKN2",0.299207880084154,2.7461562668684e-05,0.000906134530742656
"PJVK",0.299038171344592,2.77651686075155e-05,0.000914536664751253
"MEOX1",0.298999680702629,2.7834466722735e-05,0.00091520510653838
"ZMYND10",0.298961190060666,2.79039279340404e-05,0.000915876552014302
"CLDN18",0.298903454097722,2.80084263408997e-05,0.000917693632180077
"SMR3A",0.298854466007952,2.80973809692135e-05,0.000918995949178688
"ATF7IP2",0.298791481321104,2.82121427352119e-05,0.000919799157412504
